,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2003-05-13,20.06,20.7,19.949,20.38,6.24451859311,15200900,0.0000,1.0,4.7637,5.0028,74.9335,79.8903,84.9596,0.2004,0.4889,0.2885,30.8454,176.6194,95.0000,0.0000,4.7637,3.2793,6.2480,-410899537.8764,-90250887.0000
2003-05-12,21.42,21.9,20.6,20.77,6.36401625019,25065500,0.0000,1.0,4.6580,4.8720,77.6377,73.9527,80.0517,0.1970,0.4353,0.2383,29.2480,249.4360,100.0000,5.0000,4.6580,3.3163,5.9997,-417639747.1286,-44648210.0000
2003-05-09,18.83,21.53,18.3,21.37,6.54785879954,76923800,0.0000,1.0,4.5427,4.7150,81.9606,71.1058,74.6597,0.1594,0.3485,0.1891,27.0137,306.6712,100.0000,10.0000,4.5427,3.4308,5.6547,-362110052.1144,30548252.0000
2003-05-08,15.85,16.7,15.65,16.06,4.92085223775,16312100,0.0000,1.0,4.4206,4.5221,66.0827,73.4090,67.1469,0.0647,0.2139,0.1492,24.7161,137.8852,85.0000,15.0000,4.4206,3.7796,5.0617,-570018546.3674,-200223032.0000
2003-05-07,16.07,16.45,15.77,16.05,4.91778819526,7478100,0.0000,1.0,4.3788,4.4801,66.0292,78.5924,71.5110,0.0715,0.2046,0.1331,23.5724,158.7634,90.0000,20.0000,4.3788,3.7652,4.9924,-559299171.8440,-249159307.0000
2003-05-06,16.21,16.731,15.93,16.31,4.99745329998,9532200,0.0000,1.0,4.3382,4.4340,68.7058,81.4721,81.5691,0.0749,0.1901,0.1152,22.4878,215.7144,95.0000,25.0000,4.3382,3.7666,4.9098,-555340179.8441,-226725019.0000
2003-05-05,16.051,17.04,15.769,16.29,4.991325215,13134700,0.0000,1.0,4.2956,4.3747,68.6128,79.5532,82.6973,0.0643,0.1607,0.0965,21.1457,286.9982,100.0000,30.0000,4.2956,3.8058,4.7855,-553876434.5440,-255321604.0000
2003-05-02,14.61,16.0,14.53,15.9,4.87182755792,14092400,0.0000,1.0,4.2512,4.3098,66.7847,73.7059,80.1499,0.0412,0.1215,0.0804,19.7329,259.1336,100.0000,35.0000,4.2512,3.8734,4.6290,-546776879.6112,-294725684.0000
2003-05-01,14.23,14.561,14.15,14.42,4.41834926951,6111400,0.0000,1.0,4.2211,4.2506,57.9565,62.5638,75.8124,0.0118,0.0819,0.0701,18.7478,121.0692,95.0000,40.0000,4.2211,3.9718,4.4703,-583302060.6049,-337002862.0000
2003-04-30,14.31,14.7,14.25,14.27,4.37238863217,3888500,0.0000,1.0,4.2108,4.2330,56.8523,50.5185,65.1554,0.0091,0.0763,0.0671,18.7394,148.3645,100.0000,0.0000,4.2108,3.9786,4.4430,-589056587.3929,-355337052.0000
2003-04-29,14.28,14.59,14.17,14.39,4.40915714204,5586200,0.0000,1.0,4.1953,4.2183,58.0102,47.2732,46.7236,0.0078,0.0726,0.0649,18.5965,160.7263,100.0000,0.0000,4.1953,3.9670,4.4236,-578428026.1932,-343671558.0000
2003-04-28,13.71,14.21,13.55,13.96,4.277403315,5624900,0.0000,1.0,4.1722,4.1982,54.8822,59.9500,39.6766,0.0003,0.0632,0.0629,18.5408,66.5482,85.0000,5.0000,4.1722,3.9415,4.4029,-579226054.3349,-360430149.0000
2003-04-25,13.99,14.23,13.42,13.55,4.15177757294,7372100,0.0000,1.0,4.1641,4.1899,51.6174,78.7927,55.4194,0.0009,0.0637,0.0629,18.8256,30.8679,90.0000,10.0000,4.1641,3.9374,4.3908,-583316888.5169,-377304840.0000
2003-04-24,14.51,14.51,13.88,14.07,4.31110778238,5507600,0.0000,1.0,4.1710,4.1939,56.5476,91.6216,84.7540,0.0135,0.0762,0.0626,19.1253,119.4971,0.0000,15.0000,4.1710,3.9379,4.4040,-568299655.9242,-355188552.0000
2003-04-23,14.16,14.59,14.05,14.5,4.44286160942,5051700,0.0000,1.0,4.1762,4.1815,61.1348,89.6654,96.2046,0.0155,0.0748,0.0593,18.8611,159.3210,5.0000,20.0000,4.1762,3.9267,4.4256,-561742992.8281,-338665761.0000
2003-04-22,13.93,14.19,13.7,14.18,4.34481224977,6561600,0.0000,1.0,4.1688,4.1540,58.7702,78.7684,93.9060,0.0031,0.0585,0.0554,18.3517,94.3475,10.0000,25.0000,4.1688,3.9438,4.3939,-571846387.4936,-353820853.0000
2003-04-21,13.67,14.04,13.54,14.0,4.28965948496,4976200,0.0000,1.0,4.1604,4.1340,57.3848,65.5557,78.8857,-0.0078,0.0468,0.0546,18.1386,63.6790,0.0000,30.0000,4.1604,3.9502,4.3706,-590727716.6771,-373505643.0000
2003-04-17,13.51,13.689,13.23,13.65,4.18241799784,4339500,0.0000,1.0,4.1628,4.1176,54.5644,52.4723,63.5135,-0.0197,0.0369,0.0565,18.0433,-23.9290,5.0000,35.0000,4.1628,3.9456,4.3800,-603267733.9566,-388434235.0000
2003-04-16,13.72,13.75,13.3,13.41,4.10888097809,5599900,0.0000,1.0,4.1726,4.1107,52.5173,40.2357,54.2680,-0.0269,0.0346,0.0614,18.2610,-37.0735,10.0000,40.0000,4.1726,3.9360,4.4093,-614073934.0299,-401452728.0000
2003-04-15,13.39,13.58,13.06,13.41,4.10888097809,4085100,0.0000,1.0,4.1841,4.1109,52.5173,24.7569,39.6354,-0.0296,0.0386,0.0682,18.4031,-70.0495,15.0000,45.0000,4.1841,3.9388,4.4295,-605487425.2959,-401452728.0000
2003-04-14,13.05,13.521,13.01,13.48,4.13032927552,3714800,0.0000,1.0,4.1946,4.1111,53.1476,13.9447,26.8036,-0.0324,0.0432,0.0756,18.7066,-80.2676,20.0000,50.0000,4.1946,3.9452,4.4439,-609729642.1032,-389197435.0000
2003-04-11,13.55,13.66,13.12,13.25,4.05985629827,3118200,0.0000,1.0,4.2056,4.1091,51.3240,10.9655,7.8318,-0.0375,0.0462,0.0837,19.0793,-88.3600,25.0000,55.0000,4.2056,3.9492,4.4620,-619085698.9063,-400341829.0000
2003-04-10,13.51,13.53,13.27,13.4,4.1058169356,3034200,0.0000,1.0,4.2082,4.1143,52.5923,19.4737,7.1987,-0.0365,0.0565,0.0930,19.3488,-81.8376,30.0000,60.0000,4.2082,3.9567,4.4596,-614235168.1656,-390987234.0000
2003-04-09,13.45,13.81,13.319,13.33,4.08436863818,5785500,0.0000,1.0,4.2146,4.1152,52.0672,37.3205,17.8661,-0.0379,0.0643,0.1022,19.4658,-65.4104,35.0000,0.0000,4.2146,3.9674,4.4618,-614235168.1656,-400089829.0000
2003-04-08,13.65,13.72,13.31,13.4,4.1058169356,3958600,0.0000,1.0,4.2030,4.1185,52.6209,52.8560,33.3562,-0.0362,0.0754,0.1116,19.5352,-47.0398,40.0000,0.0000,4.2030,3.9140,4.4920,-597656361.0805,-382733338.0000
2003-04-07,14.245,14.4,13.4,13.53,4.14564948796,5593800,0.0000,1.0,4.1851,4.1198,53.6270,60.5324,60.7394,-0.0344,0.0863,0.1207,19.6747,18.8667,45.0000,5.0000,4.1851,3.8359,4.5342,-590994330.2993,-370857544.0000
2003-04-04,13.97,13.99,13.33,13.39,4.10275289312,4282000,0.0000,1.0,4.1638,4.1171,52.7018,49.4002,64.4725,-0.0344,0.0949,0.1293,19.7301,-1.5156,50.0000,0.0000,4.1638,3.7599,4.5676,-578576100.9592,-387638935.0000
2003-04-03,14.0,14.0,13.64,13.932,4.26882399603,5856500,0.0000,1.0,4.1500,4.1186,56.8755,32.6427,56.3854,-0.0290,0.1089,0.1379,20.0830,39.5028,55.0000,5.0000,4.1500,3.7207,4.5792,-568065743.0507,-374792942.0000
2003-04-02,13.71,13.98,13.53,13.75,4.21305842273,6432500,0.0000,1.0,4.1250,4.1027,55.7578,20.0865,27.3428,-0.0369,0.1082,0.1452,20.1453,32.4731,60.0000,10.0000,4.1250,3.6689,4.5810,-578997870.7829,-392362433.0000
2003-04-01,13.15,13.407,12.86,13.26,4.06292034075,4448400,0.0000,1.0,4.1060,4.0911,52.6167,24.4493,14.2001,-0.0429,0.1115,0.1544,20.2245,-19.7726,65.0000,15.0000,4.1060,3.6348,4.5772,-578569037.6731,-411659923.0000
2003-03-31,13.02,13.18,12.82,12.88,3.94648672616,5670900,0.0000,1.0,4.0914,4.0941,50.0015,35.8396,18.7168,-0.0358,0.1293,0.1651,20.7159,-34.3629,70.0000,20.0000,4.0914,3.5983,4.5845,-584741494.3979,-425005116.0000
2003-03-28,14.0,14.05,13.21,13.43,4.11500906307,10755700,0.0000,1.0,4.0842,4.1096,54.1077,42.6332,40.4309,-0.0120,0.1621,0.1741,21.4075,21.7334,75.0000,0.0000,4.0842,3.5788,4.5896,-573399700.3964,-407992425.0000
2003-03-27,14.22,14.52,13.96,14.0,4.28965948496,11606100,0.0000,1.0,4.0718,4.1091,58.8673,41.2130,48.3709,0.0073,0.1843,0.1771,21.7696,75.5014,80.0000,5.0000,4.0718,3.5579,4.5857,-558034422.7762,-375725342.0000
2003-03-26,14.33,14.65,14.22,14.41,4.41528522702,9232000,0.0000,1.0,4.0499,4.0901,62.6321,41.5656,39.0977,0.0170,0.1923,0.1753,21.3440,105.6445,85.0000,10.0000,4.0499,3.5377,4.5621,-528190181.0631,-340907060.0000
2003-03-25,13.67,14.23,13.62,14.02,4.29578756994,5606900,0.0000,1.0,4.0177,4.0558,60.3401,52.8680,36.1702,0.0159,0.1869,0.1710,20.5809,77.9843,90.0000,15.0000,4.0177,3.5208,4.5147,-524969717.5761,-368603046.0000
2003-03-24,13.58,14.0,13.5,13.63,4.17628991286,6991800,0.0000,1.0,4.0012,4.0306,57.8861,67.7543,49.4287,0.0224,0.1894,0.1670,20.0347,64.8435,95.0000,20.0000,4.0012,3.5206,4.4818,-530208949.1996,-385423737.0000
2003-03-21,14.79,14.83,13.52,14.16,4.33868416479,14015000,0.0000,1.0,3.9918,4.0152,62.9117,79.3027,73.0050,0.0406,0.2020,0.1614,19.6097,117.4457,100.0000,25.0000,3.9918,3.5180,4.4657,-520140762.4797,-364448348.0000
2003-03-20,14.14,14.59,13.79,14.29,4.37851671715,6500500,0.0000,1.0,3.9719,3.9812,64.2107,81.7669,80.8292,0.0474,0.1987,0.1513,19.1392,144.4607,100.0000,30.0000,3.9719,3.5254,4.4185,-519177900.3878,-322403370.0000
2003-03-19,14.12,14.26,13.66,14.16,4.33868416479,5941600,0.0000,1.0,3.9499,3.9394,63.4946,83.0317,84.0740,0.0480,0.1874,0.1394,18.3337,150.0505,90.0000,35.0000,3.9499,3.5441,4.3556,-524053272.8874,-341904860.0000
2003-03-18,14.15,14.31,13.8,14.09,4.31723586736,7769000,0.0000,1.0,3.9298,3.8973,63.1171,83.9251,80.3975,0.0470,0.1744,0.1275,17.6799,192.5915,95.0000,40.0000,3.9298,3.5653,4.2942,-535936466.8878,-359729651.0000
2003-03-17,13.2,14.47,13.17,14.2,4.35094033474,10898400,0.0000,1.0,3.9090,3.8531,64.1068,82.6563,84.6236,0.0418,0.1575,0.1157,16.8320,227.4067,100.0000,0.0000,3.9090,3.5908,4.2271,-539135465.2398,-336422663.0000
2003-03-14,13.87,14.0,13.32,13.42,4.11194502058,9118500,0.0000,1.0,3.8759,3.8007,59.8679,71.9719,86.7544,0.0249,0.1301,0.1053,15.9395,200.4593,100.0000,0.0000,3.8759,3.6162,4.1356,-558249572.2243,-369117846.0000
2003-03-13,12.94,13.9,12.88,13.82,4.23450672015,11356100,0.0000,1.0,3.8215,3.7680,63.5227,55.4663,76.5908,0.0186,0.1177,0.0990,15.2635,189.1922,100.0000,0.0000,3.8215,3.3861,4.2568,-538939817.4001,-341762360.0000
2003-03-12,12.33,12.6,12.22,12.57,3.851501409,4116000,0.0000,1.0,3.7591,3.7189,55.4485,42.5367,52.5706,-0.0068,0.0876,0.0944,14.6100,28.6992,40.0000,5.0000,3.7591,3.2309,4.2873,-567664055.1636,-375830642.0000
2003-03-11,12.23,12.43,12.1,12.23,3.74732396436,3476200,0.0000,1.0,3.7152,3.7049,52.7458,41.4746,37.2373,-0.0093,0.0868,0.0961,14.8246,13.9531,45.0000,0.0000,3.7152,3.0879,4.3424,-578062365.0600,-388178635.0000
2003-03-10,12.36,12.42,12.12,12.14,3.71974758196,2873300,0.0000,1.0,3.6791,3.7005,52.0137,44.6930,37.8023,-0.0031,0.0953,0.0984,15.1933,18.6719,50.0000,5.0000,3.6791,2.9844,4.3739,-575850239.0595,-398607229.0000
2003-03-07,12.11,12.53,12.0,12.49,3.82698906908,4842900,0.0000,1.0,3.6427,3.6984,55.1714,48.7589,49.3842,0.0083,0.1075,0.0992,15.5621,30.8971,55.0000,10.0000,3.6427,2.8865,4.3989,-568379663.3931,-389987334.0000
2003-03-06,12.41,12.53,12.25,12.3,3.76877226179,4567200,0.0000,1.0,3.6079,3.6849,53.7225,47.7897,46.8927,0.0135,0.1106,0.0971,15.9503,35.7797,60.0000,15.0000,3.6079,2.8253,4.3905,-580715345.2794,-404516026.0000
2003-03-05,12.19,12.59,12.16,12.51,3.83311715406,4351300,0.0000,1.0,3.5748,3.6761,55.6097,46.0353,50.0000,0.0251,0.1188,0.0938,16.1316,43.0504,65.0000,20.0000,3.5748,2.7666,4.3830,-571907178.3519,-390814433.0000
2003-03-04,12.44,12.57,12.19,12.31,3.77183630428,4486600,0.0000,1.0,3.5371,3.6595,54.1525,37.8748,46.4765,0.0336,0.1211,0.0875,16.3225,43.6544,70.0000,25.0000,3.5371,2.7106,4.3637,-580103808.8408,-403868326.0000
2003-03-03,12.77,13.0,12.25,12.41,3.80247672917,5850300,0.0000,1.0,3.5097,3.6477,55.0103,31.0706,41.6294,0.0494,0.1285,0.0791,16.4977,58.2738,75.0000,30.0000,3.5097,2.6797,4.3397,-575144937.7370,-390408533.0000
2003-02-28,12.18,12.65,11.82,12.62,3.86682162144,13777800,0.0000,1.0,3.4777,3.6314,56.8053,29.4141,25.5183,0.0662,0.1329,0.0667,16.6326,54.0799,80.0000,35.0000,3.4777,2.6459,4.3094,-565082426.8974,-372857642.0000
2003-02-27,12.43,12.63,12.23,12.57,3.851501409,5627600,0.0000,1.0,3.4400,3.6066,56.4842,42.2101,26.0640,0.0799,0.1301,0.0502,16.9936,65.9938,85.0000,40.0000,3.4400,2.6139,4.2661,-603427850.7883,-414191021.0000
2003-02-26,12.77,12.98,12.29,12.31,3.77183630428,6224100,0.0000,1.0,3.4064,3.5809,54.8248,59.2237,36.6600,0.0959,0.1261,0.0302,17.0451,76.7443,90.0000,45.0000,3.4064,2.5956,4.2173,-615245804.4898,-431073812.0000
2003-02-25,12.6,13.0,12.4,12.94,3.9648709811,10326700,0.0000,1.0,3.3769,3.5608,60.1003,76.8883,63.9064,0.1210,0.1273,0.0063,17.0508,101.8850,95.0000,50.0000,3.3769,2.5784,4.1753,-597655966.0843,-412401522.0000
2003-02-24,12.75,13.49,12.68,13.02,3.98938332101,9475100,0.0000,1.0,3.3321,3.5182,60.8062,86.5184,77.1048,0.1313,0.1074,-0.0240,16.9701,137.3222,100.0000,55.0000,3.3321,2.5711,4.0932,-622440033.2859,-381421438.0000
2003-02-21,12.84,12.89,12.4,12.86,3.94035864118,7610500,0.0000,1.0,3.2885,3.4686,59.9116,92.9152,89.6535,0.1346,0.0778,-0.0568,16.6654,144.6642,95.0000,60.0000,3.2885,2.5853,3.9917,-617877950.5071,-409846723.0000
2003-02-20,12.9,13.24,12.8,12.85,3.9372945987,8151100,0.0000,1.0,3.2566,3.4190,59.8572,89.6792,92.7967,0.1345,0.0440,-0.0905,16.6586,202.7565,100.0000,65.0000,3.2566,2.6198,3.8934,-637913746.0982,-432678211.0000
2003-02-19,12.65,12.93,12.51,12.85,3.9372945987,9510100,0.0000,1.0,3.2205,3.3644,59.8572,78.1305,96.2954,0.1246,0.0005,-0.1241,16.3353,256.2215,95.0000,70.0000,3.2205,2.6655,3.7754,-619018024.3267,-432678211.0000
2003-02-18,12.5,12.97,12.35,12.73,3.90052608882,14504300,0.0000,1.0,3.1842,3.3041,59.2585,57.0323,79.9455,0.1002,-0.0550,-0.1553,16.1550,343.3535,100.0000,75.0000,3.1842,2.7370,3.6313,-636679629.3286,-461208496.0000
2003-02-14,11.22,12.05,10.95,12.04,3.68910715707,29573700,0.0000,1.0,3.1538,3.2413,55.6445,40.1151,58.1506,0.0590,-0.1213,-0.1803,15.9651,284.1868,100.0000,80.0000,3.1538,2.8439,3.4637,-646505117.9067,-504721374.0000
2003-02-13,9.92,9.97,9.65,9.87,3.0242099369,7409700,0.0000,1.0,3.1405,3.1942,39.6509,27.6112,33.0008,0.0124,-0.1827,-0.1951,16.2628,-104.3104,0.0000,85.0000,3.1405,2.9115,3.3695,-733613062.8206,-593442429.0000
2003-02-12,9.7,10.11,9.62,9.75,2.98744142703,5345000,0.0000,1.0,3.1728,3.2121,38.4857,25.3907,29.1939,0.0075,-0.1907,-0.1981,16.0618,-100.7974,0.0000,90.0000,3.1728,2.8538,3.4919,-741948970.8223,-615671517.0000
2003-02-11,9.96,10.25,9.65,9.7,2.97212121458,7089300,0.0000,1.0,3.2128,3.2357,38.0119,24.1156,20.6388,0.0057,-0.1943,-0.2000,15.8503,-93.2549,0.0000,95.0000,3.2128,2.8078,3.6178,-734422342.3939,-631706508.0000
2003-02-10,9.75,9.95,9.33,9.88,3.02727397939,8188600,0.0000,1.0,3.2522,3.2635,39.0402,29.5873,26.3393,0.0068,-0.1946,-0.2014,15.6463,-108.8765,5.0000,100.0000,3.2522,2.7983,3.7061,-716699101.5613,-610438619.0000
2003-02-07,10.42,10.47,9.74,9.76,2.99050546951,7626300,0.0000,1.0,3.2903,3.2884,37.9776,36.5918,25.3686,0.0054,-0.1978,-0.2031,15.1547,-82.2668,10.0000,65.0000,3.2903,2.7923,3.7883,-735717775.3689,-635004406.0000
2003-02-06,10.85,10.86,10.05,10.22,3.13145142402,10218200,0.0000,1.0,3.3271,3.3197,40.5519,46.5984,37.0541,0.0093,-0.1951,-0.2045,14.8761,-48.6181,0.0000,70.0000,3.3271,2.8147,3.8395,-714092525.0658,-612125518.0000
2003-02-05,10.27,10.55,10.1,10.14,3.10693908411,4845900,0.0000,1.0,3.3536,3.3395,39.8786,53.6289,47.3528,0.0035,-0.2033,-0.2068,14.7730,-61.6316,0.0000,75.0000,3.3536,2.8297,3.8775,-696305297.3134,-642780102.0000
2003-02-04,10.45,10.5,9.909,10.05,3.0793627017,5231000,0.0000,1.0,3.4015,3.3640,39.1419,55.7611,55.3885,-0.0006,-0.2083,-0.2077,14.3871,-73.3533,5.0000,80.0000,3.4015,2.8061,3.9970,-684352083.8917,-657317794.0000
2003-02-03,10.39,10.72,10.3,10.52,3.2233726987,6296300,0.0000,1.0,3.4515,3.3940,41.6753,55.4203,58.1454,-0.0013,-0.2088,-0.2075,13.9362,-54.3642,10.0000,85.0000,3.4515,2.8070,4.0960,-676147118.5314,-641624802.0000
2003-01-31,9.86,10.6,9.77,10.32,3.16209184891,7913800,0.0000,1.0,3.4789,3.4119,40.1082,51.1042,53.7495,-0.0139,-0.2211,-0.2072,13.6826,-78.5751,15.0000,90.0000,3.4789,2.8289,4.1289,-677046589.4854,-660513692.0000
2003-01-30,10.8,10.89,10.05,10.16,3.11306716909,6192200,0.0000,1.0,3.5094,3.4382,38.8598,43.3653,54.3661,-0.0237,-0.2274,-0.2037,13.3148,-77.5826,20.0000,95.0000,3.5094,2.8645,4.1543,-684769691.6059,-684255080.0000
2003-01-29,9.89,10.57,9.56,10.38,3.18047610385,8517000,0.0000,1.0,3.5301,3.4724,39.9475,31.4805,45.1971,-0.0292,-0.2271,-0.1978,13.0825,-100.7061,25.0000,100.0000,3.5301,2.9113,4.1488,-671058398.9879,-665678490.0000
2003-01-28,9.89,10.57,9.56,10.38,3.18047610385,14879000,0.0000,1.0,3.5477,3.5032,39.9475,21.0753,30.5328,-0.0397,-0.2302,-0.1905,12.5778,-115.1487,30.0000,100.0000,3.5477,2.9501,4.1453,-686996143.3551,-665678490.0000
2003-01-27,9.95,10.47,9.77,10.02,3.07017057424,7409300,0.0000,1.0,3.5718,3.5371,37.3580,14.0557,18.7117,-0.0503,-0.2309,-0.1806,12.0466,-138.8240,35.0000,100.0000,3.5718,2.9969,4.1466,-714839010.1981,-710315467.0000
2003-01-24,10.69,10.74,9.99,10.17,3.11613121157,7475900,0.0000,1.0,3.6085,3.5863,38.0067,9.0268,13.9813,-0.0491,-0.2171,-0.1680,11.5912,-143.0754,40.0000,100.0000,3.6085,3.0740,4.1430,-708488185.0569,-688087579.0000
2003-01-23,10.77,10.95,10.49,10.78,3.30303780342,7653800,0.0000,1.0,3.6465,3.6358,40.7398,6.1117,9.4740,-0.0454,-0.2011,-0.1557,11.2206,-126.0478,45.0000,95.0000,3.6465,3.1508,4.1422,-696825787.2958,-665659891.0000
2003-01-22,10.45,10.76,10.42,10.49,3.21418057123,4591600,0.0000,1.0,3.6791,3.6708,38.7506,5.9363,3.6251,-0.0524,-0.1968,-0.1444,11.0857,-170.8516,50.0000,100.0000,3.6791,3.1924,4.1659,-702815714.5998,-688621279.0000
2003-01-21,10.95,11.19,10.45,10.48,3.21111652874,8061300,0.0000,1.0,3.7148,3.7189,38.6832,10.9761,5.2361,-0.0480,-0.1793,-0.1313,10.8120,-193.0502,55.0000,100.0000,3.7148,3.2665,4.1632,-694712895.1870,-702396072.0000
2003-01-17,10.87,11.02,10.61,10.75,3.29384567595,8823600,0.0000,1.0,3.7481,3.7723,39.8072,16.9047,8.9476,-0.0348,-0.1541,-0.1193,10.5385,-219.2261,60.0000,100.0000,3.7481,3.3594,4.1367,-672489863.8901,-678212185.0000
2003-01-16,11.8,11.95,11.01,11.17,3.4225354605,16999800,0.0000,1.0,3.7815,3.8227,41.5932,23.0814,18.7447,-0.0176,-0.1282,-0.1106,10.1398,-165.0036,0.0000,100.0000,3.7815,3.4432,4.1198,-664096687.8415,-651741399.0000
2003-01-15,12.37,12.47,11.98,11.98,3.67072290213,7538200,0.0000,1.0,3.8248,3.8648,45.3185,23.7121,23.0217,-0.0000,-0.1062,-0.1062,9.9023,-60.6489,5.0000,50.0000,3.8248,3.4604,4.1893,-630458802.8634,-600742025.0000
2003-01-14,12.311,12.48,11.99,12.36,3.78715651672,7237700,0.0000,1.0,3.8561,3.8853,47.2027,22.2807,27.4777,0.0042,-0.1020,-0.1062,10.1368,-48.8160,10.0000,55.0000,3.8561,3.4456,4.2666,-607844214.8634,-578127437.0000
2003-01-13,12.84,12.95,12.21,12.27,3.75958013432,7076000,0.0000,1.0,3.8696,3.8956,46.7041,25.0688,20.6368,0.0003,-0.1070,-0.1073,10.3888,-28.9946,15.0000,60.0000,3.8696,3.4514,4.2878,-618922321.4961,-599840526.0000
2003-01-10,12.0,12.55,11.84,12.37,3.79022055921,7704100,0.0000,1.0,3.8926,3.9099,47.1744,38.6402,18.7276,-0.0016,-0.1089,-0.1073,10.7667,-60.7593,20.0000,65.0000,3.8926,3.4512,4.3339,-601136709.0915,-578612537.0000
2003-01-09,12.32,12.45,12.04,12.16,3.72587566694,11967300,0.0000,1.0,3.9177,3.9225,46.0916,58.9202,35.8419,-0.0060,-0.1130,-0.1069,10.9438,-70.8578,25.0000,70.0000,3.9177,3.4463,4.3891,-612530090.4994,-601724825.0000
2003-01-08,12.93,13.31,11.86,11.95,3.66153077466,15437700,0.0000,1.0,3.9473,3.9432,45.0210,71.5945,61.3512,-0.0045,-0.1099,-0.1054,11.2262,-61.2131,30.0000,75.0000,3.9473,3.4540,4.4405,-597643944.3052,-637626707.0000
2003-01-07,13.57,13.88,13.12,13.27,4.06598438324,12485600,0.0000,1.0,3.9633,3.9729,51.0783,67.3469,79.5676,0.0064,-0.0979,-0.1043,11.5234,45.2790,35.0000,80.0000,3.9633,3.4877,4.4389,-557080077.7390,-591313631.0000
2003-01-06,12.61,13.51,12.6,13.31,4.0782405532,8611900,0.0000,1.0,3.9765,3.9630,51.2769,50.7645,73.8648,-0.0164,-0.1223,-0.1059,11.7976,11.6435,0.0000,85.0000,3.9765,3.4763,4.4767,-534408868.1838,-553856850.0000
2003-01-03,12.35,12.75,12.1,12.31,3.77183630428,8645800,0.0000,1.0,3.9888,3.9509,46.3197,30.2655,48.6083,-0.0511,-0.1529,-0.1018,12.2659,-66.0357,0.0000,90.0000,3.9888,3.4676,4.5099,-548888209.2491,-579692537.0000
2003-01-02,12.0,12.45,11.6,12.31,3.77183630428,10854500,0.0000,1.0,4.0145,3.9698,46.3197,18.6166,29.8204,-0.0695,-0.1586,-0.0891,12.6732,-97.4571,0.0000,95.0000,4.0145,3.4879,4.5411,-539710364.6200,-579692537.0000
2002-12-31,11.41,11.8,11.19,11.51,3.52671290513,6878300,0.0000,1.0,4.0692,3.9906,42.0637,15.3923,12.3678,-0.0918,-0.1635,-0.0717,12.9395,-152.9293,0.0000,100.0000,4.0692,3.4380,4.7004,-561547053.2221,-612256020.0000
2002-12-30,12.0,12.13,11.26,11.53,3.53284099011,6539500,0.0000,1.0,4.1533,4.0394,42.1431,20.2375,13.6617,-0.0936,-0.1424,-0.0488,12.8533,-146.4701,5.0000,100.0000,4.1533,3.3976,4.9090,-562561883.8278,-591621131.0000
2002-12-27,12.76,12.79,11.84,11.95,3.66153077466,5854400,0.0000,1.0,4.2391,4.0928,43.7912,25.2200,20.1474,-0.0887,-0.1141,-0.0253,12.7925,-117.4378,10.0000,100.0000,4.2391,3.3997,5.0785,-555120387.6207,-572002641.0000
2002-12-26,12.86,13.05,12.32,12.42,3.80554077166,5998000,0.0000,1.0,4.3177,4.1382,45.6908,25.0113,26.9034,-0.0862,-0.0893,-0.0032,12.9791,-95.1871,15.0000,85.0000,4.3177,3.4172,5.2182,-541624461.9047,-554439450.0000
2002-12-24,12.98,13.24,12.58,12.65,3.87601374891,2502800,0.0000,1.0,4.3702,4.1732,46.6312,19.6058,28.6093,-0.0895,-0.0711,0.0184,13.3929,-85.8787,20.0000,90.0000,4.3702,3.4728,5.2677,-528560331.4537,-536445459.0000
2002-12-23,12.79,13.22,12.75,12.91,3.95567885363,4155400,0.0000,1.0,4.4260,4.2045,47.6852,16.8324,19.5213,-0.0948,-0.0541,0.0408,13.9483,-81.9768,25.0000,95.0000,4.4260,3.5198,5.3323,-522644625.5140,-528937063.0000
2002-12-20,13.05,13.19,12.19,12.82,3.92810247123,6704800,0.0000,1.0,4.4691,4.2306,47.2935,22.7084,10.6869,-0.1040,-0.0396,0.0645,14.6102,-99.5518,30.0000,100.0000,4.4691,3.5745,5.3636,-518666053.2800,-541403256.0000
2002-12-19,12.7,13.37,12.52,12.65,3.87601374891,9171700,0.0000,1.0,4.5199,4.2625,46.5756,33.4976,20.2891,-0.1082,-0.0177,0.0905,15.2934,-101.6401,35.0000,100.0000,4.5199,3.6386,5.4012,-523895794.4205,-561517645.0000
2002-12-18,13.5,13.58,12.9,12.93,3.96180693861,9390300,0.0000,1.0,4.5541,4.3032,47.5898,40.5531,37.1493,-0.1018,0.0158,0.1175,16.0428,-97.4681,40.0000,65.0000,4.5541,3.7238,5.3844,-504797087.6674,-534002559.0000
2002-12-17,14.27,14.75,13.89,14.0,4.28965948496,8981200,0.0000,1.0,4.5731,4.3391,51.6750,41.6749,43.0545,-0.0935,0.0495,0.1430,16.6680,-44.0061,45.0000,70.0000,4.5731,3.7814,5.3648,-479111868.9915,-505831674.0000
2002-12-16,13.7,14.1,13.36,14.02,4.29578756994,8808100,0.0000,1.0,4.5726,4.3443,51.7539,44.9989,41.4554,-0.1078,0.0585,0.1663,16.8742,-65.4396,50.0000,75.0000,4.5726,3.7803,5.3650,-459060828.2471,-478888088.0000
