,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2019-05-07,186.05,186.45,179.63,181.43,181.43,22663248,0.0000,1.0,187.0505,186.4996,47.7525,48.0147,63.4817,-0.4538,1.6188,2.0726,13.8029,-182.4189,100.0000,90.0000,187.0505,192.5225,181.5785,302195685.2339,652224271.0000
2019-05-06,185.17,189.0,184.83,188.24,188.24,23941223,0.0000,1.0,187.3040,187.0332,55.0386,67.6457,65.7223,0.1621,2.3481,2.1861,14.1619,13.4810,0.0000,95.0000,187.3040,192.1442,182.4638,312895928.4245,674887519.0000
2019-05-03,191.88,195.72,191.88,195.21,195.21,14521100,0.0000,1.0,187.1595,186.9062,64.6264,74.7848,60.5639,0.4059,2.5515,2.1456,14.6436,320.5639,0.0000,100.0000,187.1595,192.0516,182.2674,297681482.1535,698828742.0000
2019-05-02,189.42,192.7,186.65,190.39,190.39,11468106,0.0000,1.0,186.4525,186.0321,60.0550,54.7364,54.0565,0.0202,2.0643,2.0441,14.0502,171.4670,0.0000,95.0000,186.4525,190.5007,182.4043,287017549.3410,684307642.0000
2019-05-01,186.75,193.195,185.88,189.31,189.31,17405482,0.0000,1.0,185.8490,185.5734,58.9251,52.1705,60.7301,-0.1359,1.9031,2.0390,13.7694,151.3210,5.0000,100.0000,185.8490,190.8548,180.8432,284306906.1047,672839536.0000
2019-04-30,186.3,188.25,183.82,185.57,185.57,15076485,0.0000,1.0,185.4705,185.1801,54.7104,55.2626,66.3143,-0.2932,1.7798,2.0730,13.4738,23.6255,10.0000,45.0000,185.4705,190.5169,180.4241,285389543.7410,655434054.0000
2019-04-29,187.42,188.0,185.76,186.94,186.94,8660640,0.0000,1.0,185.2365,185.1390,56.7363,74.7572,72.3351,-0.1691,1.9772,2.1463,13.7983,64.1844,15.0000,50.0000,185.2365,190.6624,179.8106,288554584.6101,670510539.0000
2019-04-26,187.88,188.74,185.51,187.09,187.09,9421120,0.0000,1.0,185.0120,184.9495,56.9557,68.9231,66.9629,-0.1276,2.0610,2.1886,13.8059,75.4119,0.0000,55.0000,185.0120,190.5085,179.5155,288090621.7529,679171179.0000
2019-04-25,185.24,188.13,183.955,187.88,187.88,10328930,0.0000,1.0,184.5440,184.7241,58.0793,73.3249,65.2799,-0.0978,2.1226,2.2205,13.8139,64.3027,5.0000,60.0000,184.5440,190.7952,178.2928,288294794.6322,688592299.0000
2019-04-24,186.76,186.9,184.58,185.67,185.67,9085262,0.0000,1.0,184.0015,184.3920,55.7599,58.6406,60.7937,-0.1549,2.0900,2.2449,13.8998,44.3751,10.0000,65.0000,184.0015,190.8547,177.1483,279202862.2370,678263369.0000
2019-04-23,186.0,188.15,185.44,187.29,187.29,11410606,0.0000,1.0,183.6220,184.2574,57.9943,63.8742,60.5952,-0.0407,2.2430,2.2837,14.1465,76.4197,0.0000,70.0000,183.6220,190.8916,176.3524,279751110.8060,687348631.0000
2019-04-22,184.5,186.47,183.61,185.38,185.38,8677765,0.0000,1.0,183.1960,183.9382,56.0204,59.8663,52.7048,-0.0532,2.2407,2.2938,14.2742,44.1183,5.0000,75.0000,183.1960,190.5539,175.8381,275582660.6436,675938025.0000
2019-04-18,186.41,187.28,185.39,186.94,186.94,7882495,0.0000,1.0,182.7400,183.7864,58.1403,58.0452,47.9739,0.0925,2.3996,2.3071,14.6155,76.9544,10.0000,80.0000,182.7400,190.6124,174.8676,273519415.8184,684615790.0000
2019-04-17,187.34,188.2,185.78,187.55,187.55,11614169,0.0000,1.0,182.4680,183.4545,58.9693,40.2029,44.5231,0.1247,2.4087,2.2840,14.7085,98.8412,15.0000,85.0000,182.4680,190.1138,174.8222,268472950.7655,692498285.0000
2019-04-16,185.55,185.79,183.4,185.78,185.78,12195911,0.0000,1.0,182.1545,183.0234,57.2907,45.6737,55.6300,0.0703,2.3232,2.2528,14.7479,64.2756,20.0000,90.0000,182.1545,189.4471,174.8619,263097798.1705,680884116.0000
2019-04-15,188.06,188.17,182.56,183.07,183.07,14616599,0.0000,1.0,181.9725,182.7332,54.5885,47.6929,65.8332,0.1252,2.3604,2.2352,15.0676,61.8189,25.0000,95.0000,181.9725,189.0732,174.8718,251003945.0031,668688205.0000
2019-04-12,187.71,189.79,187.14,188.91,188.91,12600038,0.0000,1.0,181.9105,182.6977,62.7114,73.5234,79.5269,0.4457,2.6496,2.2039,15.4042,164.2074,30.0000,100.0000,181.9105,188.9934,174.8276,262962980.5486,683304804.0000
2019-04-11,185.15,186.06,183.75,184.98,184.98,8900299,0.0000,1.0,181.5135,182.0438,58.7912,76.2835,86.0623,0.2930,2.3855,2.0925,15.0846,97.0740,35.0000,90.0000,181.5135,187.8314,175.1956,258731269.6731,670704766.0000
2019-04-10,186.69,187.4,184.0,186.19,186.19,10655022,0.0000,1.0,181.2825,181.7348,60.6564,88.7737,86.7074,0.3947,2.4139,2.0193,15.1627,136.3329,40.0000,95.0000,181.2825,187.4115,175.1535,258153328.1796,679605065.0000
2019-04-09,186.49,187.89,186.16,187.19,187.19,11578209,0.0000,1.0,181.0080,181.2658,62.2058,93.1298,76.1268,0.3712,2.2919,1.9206,15.2065,202.1938,45.0000,100.0000,181.0080,186.7102,175.3058,255082174.7796,690260087.0000
2019-04-08,184.19,187.82,184.01,186.5,186.5,14725576,0.0000,1.0,180.6800,180.6422,61.5622,78.2187,59.9334,0.1731,2.0009,1.8278,14.9175,214.6088,50.0000,100.0000,180.6800,185.6267,175.7333,252873614.6813,678681878.0000
2019-04-05,182.51,185.5,182.0,185.35,185.35,18705035,0.0000,1.0,180.3755,180.0256,60.4971,57.0319,48.9688,-0.1139,1.6707,1.7845,14.6205,178.7014,0.0000,80.0000,180.3755,184.5395,176.2115,248351587.4057,663956302.0000
2019-04-04,177.04,181.96,176.89,181.07,181.07,17002465,0.0000,1.0,179.8595,179.4651,56.2063,44.5496,53.2588,-0.4710,1.3420,1.8130,14.5468,10.8705,5.0000,85.0000,179.8595,183.9874,175.7316,231249841.1200,645251267.0000
2019-04-03,179.51,180.7,176.76,178.32,178.32,26819027,0.0000,1.0,179.6720,179.2962,53.0966,45.3250,61.1821,-0.5921,1.3387,1.9307,14.8686,-40.0129,10.0000,0.0000,179.6720,183.9024,175.4416,220216683.3587,628248802.0000
2019-04-02,181.46,183.5627,180.95,181.74,181.74,8021500,0.0000,1.0,179.9645,179.3989,57.9590,69.9019,67.4134,-0.4837,1.5950,2.0788,15.3592,78.3691,15.0000,0.0000,179.9645,184.5726,175.3564,225798308.2673,655067829.0000
2019-04-01,185.09,185.56,180.89,180.89,180.89,12714767,0.0000,1.0,180.1275,179.1525,57.0299,68.3195,60.1707,-0.6489,1.5508,2.1997,15.2615,76.9437,20.0000,5.0000,180.1275,185.1841,175.0709,228968899.2460,647046329.0000
2019-03-29,180.73,182.6,179.0,182.45,182.45,13850865,0.0000,1.0,180.4455,178.9696,59.3154,64.0187,52.9013,-0.8036,1.5584,2.3619,15.1586,31.6127,25.0000,10.0000,180.4455,186.3780,174.5130,241683666.2460,659761096.0000
2019-03-28,177.47,178.53,175.97,177.73,177.73,7232992,0.0000,1.0,180.5170,178.6032,54.0187,48.1738,44.0779,-1.1763,1.3865,2.5628,15.3807,-86.9982,30.0000,15.0000,180.5170,186.5775,174.4565,228987039.9960,645910231.0000
2019-03-27,177.7,179.83,176.9125,177.03,177.03,8370972,0.0000,1.0,180.7820,178.6952,53.1596,46.5112,41.8218,-1.2294,1.6275,2.8569,16.1299,-81.7403,35.0000,20.0000,180.7820,186.7951,174.7689,226274667.9960,638677239.0000
2019-03-26,179.7,180.65,177.095,178.08,178.08,7897854,0.0000,1.0,181.1595,178.8704,54.6137,37.5486,41.3077,-1.1815,1.9828,3.1642,16.7866,-68.7931,40.0000,25.0000,181.1595,187.1309,175.1881,233971371.4716,647048211.0000
2019-03-25,174.33,178.9,174.1,178.77,178.77,7511447,0.0000,1.0,181.4325,178.9536,55.5626,41.4057,51.0792,-1.1592,2.3004,3.4596,17.4528,-114.1960,45.0000,30.0000,181.4325,187.3143,175.5507,237492636.8977,654946065.0000
2019-03-22,179.77,180.48,175.3362,176.26,176.26,11688442,0.0000,1.0,181.6565,178.9730,52.7241,44.9688,61.3436,-1.1472,2.6022,3.7494,18.3689,-126.0314,50.0000,35.0000,181.6565,187.4563,175.8567,230388059.9436,647434618.0000
2019-03-21,178.95,181.73,178.52,181.5,181.5,9754460,0.0000,1.0,181.6895,179.2585,60.3721,66.8632,71.2307,-0.8311,3.2051,4.0362,19.1798,-23.6767,0.0000,40.0000,181.6895,187.3725,176.0065,237878133.9201,659123060.0000
2019-03-20,180.94,181.95,178.43,181.28,181.28,15901452,0.0000,1.0,181.1975,179.0226,60.1415,72.1988,74.1505,-0.8496,3.3944,4.2440,19.6025,-8.8027,5.0000,45.0000,181.1975,188.3696,174.0254,229521509.3095,649368600.0000
2019-03-19,181.63,183.36,180.85,182.14,182.14,10238626,0.0000,1.0,180.6690,178.7850,61.4700,74.6302,75.8466,-0.8473,3.6091,4.4564,20.0475,33.4967,0.0000,50.0000,180.6690,189.1730,172.1650,219673450.9686,665270052.0000
2019-03-18,181.93,182.89,180.76,181.83,181.83,7847801,0.0000,1.0,180.0710,178.4318,61.1763,75.6225,76.3122,-0.9252,3.7430,4.6682,20.1784,34.2428,0.0000,55.0000,180.0710,189.6865,170.4555,219387911.5981,655031426.0000
2019-03-15,180.66,181.45,179.66,180.97,180.97,10844077,0.0000,1.0,179.2870,178.0741,60.3805,77.2872,73.4896,-1.0084,3.8911,4.8995,20.3628,23.2123,5.0000,60.0000,179.2870,190.6069,167.9671,219351067.4619,647183625.0000
2019-03-14,179.06,180.82,178.01,180.36,180.36,9272010,0.0000,1.0,178.6575,177.7693,59.8256,76.0268,63.1909,-1.0405,4.1111,5.1516,20.6988,16.4532,10.0000,65.0000,178.6575,190.8960,166.4190,214322808.2943,636339548.0000
2019-03-13,180.73,182.535,179.26,180.7,180.7,8868194,0.0000,1.0,178.1095,177.4966,60.2726,67.1548,46.7082,-1.0175,4.3942,5.4117,21.1141,33.5588,15.0000,70.0000,178.1095,190.9602,165.2588,208086474.1662,645611558.0000
2019-03-12,182.04,182.18,179.51,180.63,180.63,8659992,0.0000,1.0,177.5100,177.1594,60.2144,46.3910,31.7706,-1.0091,4.6570,5.6661,21.3948,37.3261,20.0000,75.0000,177.5100,190.9275,164.0925,209156073.1372,636743364.0000
2019-03-11,177.83,181.72,177.58,180.41,180.41,13764041,0.0000,1.0,176.8510,176.7940,60.0398,26.5788,27.7812,-0.9866,4.9318,5.9183,21.7220,33.0977,0.0000,80.0000,176.8510,190.8720,162.8300,210550753.4967,628083372.0000
2019-03-08,171.565,175.35,171.565,175.03,175.03,14674221,0.0000,1.0,176.1985,176.4134,55.5028,22.3421,40.8038,-0.9318,5.2332,6.1650,22.1061,-20.5254,5.0000,85.0000,176.1985,190.7025,161.6945,205497289.1682,614319331.0000
2019-03-07,180.91,181.8,176.73,177.32,177.32,16488914,0.0000,1.0,175.7950,176.5590,58.1736,34.4226,57.3550,-0.3084,6.0895,6.3979,23.1071,27.7983,10.0000,90.0000,175.7950,190.8453,160.7447,193304310.2924,628993552.0000
2019-03-06,184.38,185.59,183.02,184.17,184.17,10009110,0.0000,1.0,175.5050,176.4789,67.3885,65.6467,72.9312,0.3858,6.8608,6.4750,23.5442,84.7487,15.0000,95.0000,175.5050,190.6498,160.3602,205955567.7796,645482466.0000
2019-03-05,186.94,188.08,185.0,185.0,185.0,11513174,0.0000,1.0,174.8880,175.6693,68.6401,71.9956,77.9679,0.6695,7.0481,6.3786,23.0898,113.6154,20.0000,100.0000,174.8880,189.5689,160.2071,207007108.5189,655491576.0000
2019-03-04,186.0,187.34,184.46,187.25,187.25,14761686,0.0000,1.0,173.9730,174.6872,72.0880,81.1514,84.7260,0.8888,7.1000,6.2112,22.2817,135.8647,25.0000,100.0000,173.9730,188.2956,159.6504,218520282.5189,667004750.0000
2019-03-01,185.09,186.9,183.38,183.88,183.88,14348493,0.0000,1.0,173.0090,173.3648,69.9394,80.7567,89.8300,0.8449,6.8339,5.9890,21.4865,144.9797,30.0000,100.0000,173.0090,186.1761,159.8419,204681201.8939,652243064.0000
2019-02-28,183.01,184.3,181.47,183.03,183.03,12370403,0.0000,1.0,172.2395,172.2579,69.3746,92.2698,95.2269,0.9603,6.7380,5.7777,20.6817,155.3876,0.0000,95.0000,172.2395,184.5461,159.9329,214953418.4734,637894571.0000
2019-02-27,181.72,184.93,180.88,184.58,184.58,16741572,0.0000,1.0,171.4290,171.1240,71.7089,96.4634,95.8457,1.0665,6.6042,5.5377,20.0275,204.2187,0.0000,100.0000,171.4290,182.8925,159.9655,213685780.0035,650264974.0000
2019-02-26,179.79,184.35,179.37,183.54,183.54,13870985,0.0000,1.0,170.0440,169.7076,71.0888,96.9474,92.3591,0.9084,6.1794,5.2710,19.3388,229.8671,0.0000,100.0000,170.0440,181.5106,158.5774,199837813.0405,633523402.0000
2019-02-25,181.26,183.72,180.73,183.25,183.25,22831795,0.0000,1.0,168.8130,168.2515,70.9200,94.1263,86.9292,0.6094,5.6533,5.0439,18.6555,274.4566,5.0000,100.0000,168.8130,179.4780,158.1480,190479076.1730,619652417.0000
2019-02-22,172.8,177.02,172.52,176.92,176.92,16175610,0.0000,1.0,167.6110,166.6727,66.9131,86.0036,74.3453,0.0375,4.9291,4.8916,17.7480,166.4211,0.0000,100.0000,167.6110,176.8154,158.4066,174825169.9021,596820622.0000
2019-02-21,171.0,171.78,169.8,171.66,171.66,8434769,0.0000,1.0,166.5580,165.5941,62.8749,80.6577,63.4159,-0.3046,4.5776,4.8822,17.2813,84.8751,0.0000,50.0000,166.5580,176.0749,157.0411,159368475.9021,580645012.0000
2019-02-20,171.0,172.68,170.61,170.71,170.71,12454903,0.0000,1.0,165.5765,164.9556,62.0808,56.3747,53.6347,-0.3604,4.5979,4.9584,17.2557,87.0678,0.0000,55.0000,165.5765,176.6996,154.4534,151956103.1446,572210243.0000
2019-02-19,166.98,171.15,166.5,170.18,170.18,12982304,0.0000,1.0,164.6485,164.3498,61.6460,53.2154,56.3906,-0.3948,4.6537,5.0485,17.1171,61.4243,5.0000,60.0000,164.6485,176.9393,152.3577,163207633.8740,559755340.0000
2019-02-15,168.61,168.77,165.41,166.15,166.15,12099523,0.0000,1.0,163.9905,163.7361,58.1825,51.3142,57.5540,-0.4360,4.7111,5.1472,17.1121,35.2461,10.0000,65.0000,163.9905,176.4344,151.5466,155641602.9407,546773036.0000
2019-02-14,167.64,168.5,166.61,168.38,168.38,8722094,0.0000,1.0,163.4815,163.4821,61.0822,64.6423,55.0460,-0.1299,5.1263,5.2562,17.3333,51.1582,15.0000,70.0000,163.4815,176.3558,150.6072,162411574.1431,558872559.0000
2019-02-13,169.91,171.05,168.99,169.4,169.4,8661819,0.0000,1.0,162.8045,162.9665,62.4342,56.7056,45.5253,0.0659,5.3545,5.2886,17.4145,77.2422,0.0000,75.0000,162.8045,175.9973,149.6117,154797047.6351,567594653.0000
2019-02-12,169.6,170.49,168.61,168.71,168.71,8594401,0.0000,1.0,161.8785,162.2893,61.8922,43.7901,43.0275,0.1919,5.4641,5.2722,17.1920,78.8018,0.0000,80.0000,161.8785,175.6756,148.0814,160010958.1012,558932834.0000
2019-02-11,168.85,170.33,167.45,167.45,167.45,7260318,0.0000,1.0,160.9065,161.6134,60.9137,36.0801,51.5349,0.3705,5.5947,5.2242,17.0049,78.5188,5.0000,85.0000,160.9065,175.3647,146.4483,167691061.1224,550338433.0000
2019-02-08,163.83,167.65,163.75,167.36,167.36,8331463,0.0000,1.0,160.1000,160.9990,60.8455,49.2122,67.9551,0.6768,5.8084,5.1316,16.8209,66.2305,10.0000,90.0000,160.1000,174.8056,145.3944,174951379.1224,543078115.0000
2019-02-07,169.16,169.61,164.336,166.96,166.96,11911130,0.0000,1.0,159.3165,160.3294,60.5548,69.3125,80.9749,1.0434,6.0058,4.9624,16.8451,82.8463,15.0000,95.0000,159.3165,174.0611,144.5719,167858954.2096,534746652.0000
2019-02-06,171.86,173.09,169.99,171.52,171.52,11267804,0.0000,1.0,158.5645,159.6315,65.8492,85.3407,86.4562,1.5096,6.2111,4.7015,16.8036,144.2722,0.0000,100.0000,158.5645,173.2069,143.9221,167917674.2286,546657782.0000
2019-02-05,168.55,171.95,168.0,171.83,171.83,12801793,0.0000,1.0,157.3280,158.3801,66.2231,88.2715,88.3512,1.5943,5.9185,4.3241,16.0703,157.3195,0.0000,100.0000,157.3280,171.5562,143.0998,168063065.2479,557925586.0000
2019-02-04,166.32,167.55,165.61,166.7,166.7,7380402,0.0000,1.0,155.8915,156.9643,62.9121,85.7565,86.4126,1.5018,5.4274,3.9255,15.3779,133.0628,0.0000,90.0000,155.8915,169.7700,142.0130,156039102.7087,545123793.0000
2019-02-01,168.0,169.4,167.63,167.97,167.97,10771453,0.0000,1.0,154.5440,155.9395,64.3967,91.0255,84.5616,1.6938,5.2439,3.5501,14.9727,169.2109,0.0000,95.0000,154.5440,169.1760,139.9120,155126063.2860,552504195.0000
2019-01-31,167.8,169.73,165.7,168.49,168.49,21219504,0.0000,1.0,152.6755,154.6731,64.9933,82.4558,80.2433,1.6776,4.8042,3.1266,14.2910,177.8124,5.0000,100.0000,152.6755,169.3711,135.9799,161759330.9527,563275648.0000
2019-01-30,161.29,167.84,160.5,166.82,166.82,36997728,0.0000,1.0,151.0860,153.2187,63.9751,80.2036,78.6485,1.4129,4.1201,2.7072,13.5735,154.7805,10.0000,100.0000,151.0860,167.5073,134.6647,153597983.2604,542056144.0000
2019-01-29,159.04,160.3746,155.92,156.88,156.88,18348230,0.0000,1.0,149.5985,151.7870,56.8837,78.0705,70.5809,1.0031,3.3571,2.3540,12.9487,86.1535,15.0000,90.0000,149.5985,165.4284,133.7686,126883002.5519,505058416.0000
2019-01-28,157.8,159.69,155.3,158.92,158.92,10141096,0.0000,1.0,148.7090,151.2509,59.1540,77.6713,56.0553,1.2432,3.3464,2.1033,12.8726,93.5965,20.0000,95.0000,148.7090,164.7995,132.6185,137322867.8054,523406646.0000
2019-01-25,158.91,160.5,157.43,159.21,159.21,16459555,0.0000,1.0,147.6855,150.4436,59.4745,56.0010,43.8883,1.2840,3.0764,1.7925,12.8514,109.5089,25.0000,100.0000,147.6855,163.6514,131.7196,130739240.5616,533547742.0000
2019-01-24,151.47,156.0,151.21,155.86,155.86,10997894,0.0000,1.0,146.6250,149.5208,56.9121,34.4936,45.4868,1.1861,2.6576,1.4715,12.5894,75.2978,0.0000,85.0000,146.6250,162.2010,131.0490,128112145.4639,517088187.0000
2019-01-23,154.65,155.18,150.95,152.03,152.03,10195792,0.0000,1.0,145.4265,148.8535,53.7347,41.1703,62.1256,1.2504,2.4253,1.1749,12.6933,67.3693,5.0000,90.0000,145.4265,161.6509,129.2021,117757134.6205,506090293.0000
2019-01-22,154.4,155.44,150.2069,152.15,152.15,21294975,0.0000,1.0,144.4250,148.5192,53.8529,60.7966,73.8671,1.6213,2.4837,0.8623,12.8753,72.8698,10.0000,95.0000,144.4250,161.3529,127.4971,122746564.7481,516286085.0000
2019-01-18,158.45,159.49,154.73,157.02,157.02,19611360,0.0000,1.0,143.5730,148.1370,58.8433,84.4100,77.4192,2.0527,2.5097,0.4570,13.0668,119.6809,15.0000,100.0000,143.5730,160.5750,126.5710,128227484.6288,537581060.0000
2019-01-17,152.11,158.55,151.9,155.97,155.97,16153189,0.0000,1.0,142.5790,147.2019,58.0470,76.3946,72.1978,2.0668,2.0106,-0.0562,12.7899,124.0891,20.0000,100.0000,142.5790,158.6173,126.5407,128969090.6792,517969700.0000
2019-01-16,152.81,155.39,151.5,154.84,154.84,14810795,0.0000,1.0,141.8215,146.2790,57.2004,71.4529,73.5026,2.0242,1.4513,-0.5729,12.5703,129.7843,25.0000,100.0000,141.8215,156.6434,126.9996,125349804.7228,501816511.0000
2019-01-15,150.68,154.17,149.9643,150.88,150.88,15003064,0.0000,1.0,141.2785,145.3778,54.1179,68.7460,79.8131,1.9102,0.8313,-1.0789,12.5854,120.6940,30.0000,100.0000,141.2785,154.9000,127.6570,114727152.2678,487005716.0000
2019-01-14,148.5,150.57,146.54,149.27,149.27,13356749,0.0000,1.0,141.1845,144.7986,52.8051,80.3088,88.1423,1.9876,0.4311,-1.5564,12.6988,92.4036,35.0000,0.0000,141.1845,154.5634,127.8056,123197032.3960,472002652.0000
2019-01-11,151.83,153.38,150.1401,151.32,151.32,9589415,0.0000,1.0,141.2950,144.3279,54.6983,90.3847,92.7898,2.1313,0.0779,-2.0533,13.1147,120.3227,40.0000,0.0000,141.2950,154.9724,127.6176,118457540.8154,485359401.0000
2019-01-10,149.81,152.03,148.88,151.69,151.69,14221099,0.0000,1.0,141.3040,143.5919,55.0366,93.7335,92.6852,2.0035,-0.5827,-2.5862,13.2019,109.4897,45.0000,0.0000,141.3040,155.0080,127.6000,121062449.6525,494948816.0000
2019-01-09,149.89,153.35,148.5,151.92,151.92,20214074,0.0000,1.0,141.3110,142.7395,55.2384,94.2513,81.5315,1.6320,-1.4551,-3.0870,13.4017,110.5095,50.0000,5.0000,141.3110,155.0363,127.5857,109911302.1827,509169915.0000
2019-01-08,145.0,147.55,142.06,146.79,146.79,16487647,0.0000,1.0,141.2865,141.7731,51.4683,90.0707,65.9769,0.9242,-2.5708,-3.4950,13.6119,47.0238,55.0000,0.0000,141.2865,154.9375,127.6355,101617280.0672,488955841.0000
2019-01-07,140.55,144.08,139.01,143.1,143.1,17238999,0.0000,1.0,141.6000,141.2451,48.5045,60.2725,49.3951,0.2909,-3.4352,-3.7261,14.3039,3.8492,60.0000,5.0000,141.6000,156.0091,127.1909,89694518.9397,472468194.0000
2019-01-04,134.26,141.08,133.66,139.75,139.75,22845435,0.0000,1.0,142.2365,141.0498,45.6415,47.5875,51.2820,-0.3140,-4.1128,-3.7988,14.7699,-38.4084,65.0000,0.0000,142.2365,157.9225,126.5505,79119906.1409,455229195.0000
2019-01-03,134.27,134.8699,129.83,130.6,130.6,19531256,0.0000,1.0,143.1660,141.1866,36.4774,40.3254,62.3897,-0.8564,-4.5767,-3.7203,14.9757,-97.4013,70.0000,0.0000,143.1660,160.2897,126.0423,64464344.0654,432383760.0000
2019-01-02,134.13,137.7488,133.03,136.7,136.7,16708377,0.0000,1.0,144.8230,142.3010,40.8377,65.9332,77.2107,-0.6644,-4.1706,-3.5062,14.5375,-72.4074,75.0000,5.0000,144.8230,163.1347,126.5113,78027597.8749,451915016.0000
2018-12-31,141.83,142.02,136.04,137.07,137.07,11186358,0.0000,1.0,146.0310,142.8906,41.1209,80.9106,75.8304,-0.8727,-4.2128,-3.3401,14.3109,-59.8522,80.0000,10.0000,146.0310,165.2070,126.8550,68746425.1631,468623393.0000
2018-12-28,139.2,140.98,136.79,139.09,139.09,11955273,0.0000,1.0,146.9915,143.5033,42.6553,84.7882,59.4569,-1.1210,-4.2429,-3.1219,14.3065,-62.1393,85.0000,15.0000,146.9915,166.2003,127.7827,76079288.6013,479809751.0000
2018-12-27,135.05,138.45,133.89,138.45,138.45,11457388,0.0000,1.0,148.0040,143.9678,42.0039,61.7923,35.2512,-1.5838,-4.4254,-2.8416,14.1915,-85.2845,90.0000,20.0000,148.0040,167.5715,128.4365,74909440.8853,467854478.0000
2018-12-26,132.87,138.02,130.18,138.0,138.0,14862443,0.0000,1.0,148.9045,144.5487,41.5605,31.7904,18.0220,-2.0831,-4.5288,-2.4457,13.7995,-109.1538,95.0000,25.0000,148.9045,168.2872,129.5218,63452052.8853,456397090.0000
2018-12-24,130.0,134.57,129.77,131.89,131.89,11240722,0.0000,1.0,149.8050,145.2380,35.1670,12.1710,10.1741,-2.6241,-4.5490,-1.9249,13.3409,-156.3081,100.0000,30.0000,149.8050,168.7460,130.8640,48665438.6761,441534647.0000
2018-12-21,137.08,137.19,130.23,132.0,132.0,28790626,0.0000,1.0,150.7270,146.6430,35.2329,10.1045,8.8728,-2.6177,-3.8866,-1.2689,12.4844,-180.5856,100.0000,35.0000,150.7270,167.7924,133.6616,49976856.2427,452775369.0000
2018-12-20,135.83,137.755,132.91,135.11,135.11,24103820,0.0000,1.0,151.5975,148.1844,37.1010,8.2467,10.8412,-2.3813,-2.9958,-0.6145,11.6102,-197.7809,100.0000,40.0000,151.5975,166.3760,136.8190,64123974.1910,481565995.0000
2018-12-19,141.04,141.325,135.73,137.14,137.14,27657760,0.0000,1.0,152.1410,149.5607,38.3623,8.2674,17.1423,-2.1126,-2.1318,-0.0192,10.8493,-190.1252,100.0000,45.0000,152.1410,165.1474,139.1346,66337844.1394,505669815.0000
2018-12-18,144.28,144.75,140.11,140.82,140.82,17846648,0.0000,1.0,152.7605,150.8681,40.7480,16.0094,26.2814,-1.7137,-1.2048,0.5090,10.2217,-170.6163,100.0000,50.0000,152.7605,163.8955,141.6255,80055499.9035,533327575.0000
2018-12-17,146.5,147.94,142.24,143.98,143.98,15788110,0.0000,1.0,153.4245,151.9258,42.9256,27.1501,32.1374,-1.3161,-0.3787,0.9374,9.8473,-154.8689,100.0000,55.0000,153.4245,163.1234,143.7256,92440458.2138,551174223.0000
2018-12-14,147.71,150.7,145.72,149.0,149.0,15560693,0.0000,1.0,154.0365,152.7622,46.6914,35.6846,32.1336,-0.9070,0.3594,1.2664,9.5993,-109.6838,20.0000,60.0000,154.0365,162.7711,145.3019,98589511.5823,566962333.0000
2018-12-13,153.05,153.46,150.52,151.48,151.48,12255795,0.0000,1.0,154.1085,153.1582,48.6964,33.5774,26.6084,-0.7080,0.7852,1.4932,9.5858,-46.2604,25.0000,65.0000,154.1085,162.6984,145.5186,93652584.8875,582523026.0000
2018-12-12,155.24,156.17,151.43,151.5,151.5,16619239,0.0000,1.0,153.8835,153.3349,48.7124,27.1388,22.2555,-0.6054,1.0647,1.6702,9.9404,-15.1892,0.0000,70.0000,153.8835,162.9590,144.8080,97904595.3977,594778821.0000
2018-12-11,155.26,156.24,150.9,151.83,151.83,13651857,0.0000,1.0,153.4495,153.5280,48.9650,19.1088,21.4851,-0.4176,1.4039,1.8215,10.3862,-5.6736,5.0000,75.0000,153.4495,163.6943,143.2047,114032970.7985,611398060.0000
