,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2004-02-20,23.51,24.2,23.38,24.14,7.39659856907,5151000,0.0000,1.0,7.0539,7.1507,56.5821,66.2069,56.3190,0.0272,0.0286,0.0557,13.9793,104.5862,25.0000,0.0000,6.6265,7.0539,7.4813,-510128130.4728,114746807.0000
2004-02-19,23.85,24.27,23.5,23.55,7.2158200622,5258600,0.0000,1.0,7.0459,7.1248,53.5699,53.5977,51.1710,0.0200,0.0184,0.0384,14.3896,88.6930,30.0000,0.0000,6.6389,7.0459,7.4529,-523319709.0100,99293815.0000
2004-02-18,23.59,23.75,23.4,23.56,7.21888410469,2668700,0.0000,1.0,7.0556,7.1152,53.6298,49.1525,54.9833,0.0154,0.0187,0.0341,14.7295,55.5527,35.0000,0.0000,6.6245,7.0556,7.4867,-509592721.1663,115069607.0000
2004-02-17,23.4,23.63,23.07,23.56,7.21888410469,4799800,0.0000,1.0,7.0830,7.1043,53.6298,50.7628,66.7124,0.0108,0.0171,0.0279,15.4400,25.9789,40.0000,5.0000,6.5550,7.0830,7.6110,-508906484.4519,115069607.0000
2004-02-13,22.95,23.89,22.7,23.3,7.13921899997,14562500,0.0000,1.0,7.0998,7.0922,52.3802,65.0347,77.1088,0.0065,0.0130,0.0195,16.2330,6.9006,45.0000,10.0000,6.5353,7.0998,7.6644,-519706028.4525,100670215.0000
2004-02-12,24.12,24.25,23.151,23.52,7.20662793473,8124100,0.0000,1.0,7.1150,7.0873,53.5400,84.3397,80.1311,0.0032,0.0134,0.0166,17.0677,32.5040,50.0000,15.0000,6.5311,7.1150,7.6988,-520073150.1177,144357693.0000
2004-02-11,23.73,24.33,23.65,24.25,7.43030303645,6148400,0.0000,1.0,7.1262,7.0747,57.5575,81.9520,70.1266,-0.0001,0.0060,0.0059,17.6804,63.5262,55.0000,0.0000,6.5273,7.1262,7.7250,-512067330.6385,168729980.0000
2004-02-10,22.66,23.45,22.66,23.43,7.17905155233,4247500,0.0000,1.0,7.1289,7.0373,53.8631,74.1016,59.8178,-0.0016,-0.0291,-0.0307,17.9635,-12.3521,60.0000,5.0000,6.5240,7.1289,7.7338,-526172475.9334,150284790.0000
2004-02-09,22.85,23.3,22.59,22.6,6.92473602572,3116600,0.0000,1.0,7.1646,7.0224,49.6487,54.3263,51.1961,0.0057,-0.0571,-0.0514,18.8274,-43.3236,65.0000,10.0000,6.4739,7.1646,7.8553,-538269779.4142,137542297.0000
2004-02-06,22.54,23.08,22.42,22.76,6.97376070555,3926100,0.0000,1.0,7.2086,7.0327,50.4934,51.0256,50.6880,0.0200,-0.0712,-0.0512,19.7949,-53.7393,70.0000,15.0000,6.4740,7.2086,7.9431,-529183358.9213,146892092.0000
2004-02-05,22.04,22.5,21.9,22.25,6.8174945386,2766500,0.0000,1.0,7.2446,7.0389,47.8043,48.2363,50.9203,0.0378,-0.0929,-0.0552,20.6596,-93.8647,75.0000,20.0000,6.4893,7.2446,7.9999,-529540276.9214,135113798.0000
2004-02-04,22.21,22.39,21.8879,21.92,6.71638113645,3640000,0.0000,1.0,7.2870,7.0622,46.0014,52.8020,47.7462,0.0610,-0.1045,-0.0435,21.1431,-115.1507,80.0000,25.0000,6.5371,7.2870,8.0369,-530923526.0884,126814303.0000
2004-02-03,22.55,22.94,22.23,22.53,6.9032877283,3483600,0.0000,1.0,7.3311,7.0986,48.9719,51.7226,37.7437,0.0871,-0.1048,-0.0177,21.5679,-97.3349,85.0000,30.0000,6.6178,7.3311,8.0445,-521399795.0136,137734297.0000
2004-02-02,22.43,23.05,22.2,22.61,6.92780006821,4673700,0.0000,1.0,7.3511,7.1191,49.3691,38.7139,24.6748,0.1133,-0.1168,-0.0035,22.2175,-104.1830,90.0000,35.0000,6.6649,7.3511,8.0372,-519780657.9151,148185091.0000
2004-01-30,21.863,22.75,21.73,22.25,6.8174945386,3887200,0.0000,1.0,7.3583,7.1393,47.5505,22.7947,17.6186,0.1425,-0.1304,0.0121,22.9012,-141.3822,95.0000,40.0000,6.6871,7.3583,8.0294,-519285795.8444,134163999.0000
2004-01-29,22.64,22.75,21.15,21.91,6.71331709396,7747500,0.0000,1.0,7.3728,7.1731,45.8040,12.5159,15.5127,0.1751,-0.1320,0.0432,23.4124,-181.7074,100.0000,45.0000,6.7376,7.3728,8.0080,-519514454.5503,122502405.0000
2004-01-28,22.9,23.28,22.45,22.57,6.91554389825,5126700,0.0000,1.0,7.4010,7.2215,48.8008,17.5453,17.6803,0.2081,-0.1154,0.0927,23.9505,-136.4344,100.0000,50.0000,6.8396,7.4010,7.9624,-518352330.1500,145744893.0000
2004-01-27,23.52,23.9,22.45,22.63,6.93392815319,7784200,0.0000,1.0,7.4183,7.2538,49.0781,16.4768,17.0610,0.2370,-0.1029,0.1341,25.1497,-125.0569,0.0000,55.0000,6.8980,7.4183,7.9386,-507419493.6679,161124985.0000
2004-01-26,23.24,24.1,23.06,24.0,7.35370197422,3280700,0.0000,1.0,7.4200,7.2874,55.9782,19.0188,25.0437,0.2627,-0.0797,0.1830,26.4121,-47.5626,0.0000,60.0000,6.9058,7.4200,7.9342,-489864789.5856,184477573.0000
2004-01-23,23.5,23.97,23.04,23.09,7.07487410769,4020600,0.0000,1.0,7.3863,7.2805,51.6925,15.6875,35.6743,0.2826,-0.0825,0.2001,27.3401,-63.9118,0.0000,65.0000,6.7792,7.3863,7.9934,-497814174.0088,174635478.0000
2004-01-22,24.25,24.7,23.33,23.62,7.23726835963,5047700,0.0000,1.0,7.3690,7.3021,54.6355,40.4247,47.1961,0.3032,-0.0558,0.2474,28.3912,-11.4897,0.0000,70.0000,6.7098,7.3690,8.0282,-487049347.9975,186697271.0000
2004-01-21,25.15,25.24,24.14,24.18,7.40885473902,4120500,0.0000,1.0,7.3304,7.3089,57.9471,50.9107,43.3640,0.3172,-0.0296,0.2876,29.3059,40.8061,5.0000,75.0000,6.5633,7.3304,8.0975,-478317200.0561,201840363.0000
2004-01-20,24.955,25.39,24.68,25.35,7.76734771027,4064700,0.0000,1.0,7.2827,7.2984,65.8717,50.2530,32.7213,0.3246,-0.0073,0.3173,29.6910,82.6121,0.0000,80.0000,6.4277,7.2827,8.1378,-466854724.7284,214201856.0000
2004-01-16,24.59,24.87,24.31,24.66,7.55592877851,3764400,0.0000,1.0,7.2124,7.2490,63.0399,28.9284,29.7936,0.3264,-0.0124,0.3140,29.6673,59.7005,0.0000,85.0000,6.2990,7.2124,8.1258,-477674835.4193,202007763.0000
2004-01-15,24.06,24.49,23.64,24.287,7.44163999366,5076700,0.0000,1.0,7.1456,7.2167,61.3948,18.9824,42.3659,0.3295,-0.0027,0.3268,29.8818,41.4547,0.0000,90.0000,6.1507,7.1456,8.1405,-480498133.9199,190714569.0000
2004-01-14,24.6,24.9,24.02,24.25,7.43030303645,4540600,0.0000,1.0,7.0907,7.1930,61.2322,41.4701,66.0264,0.3302,0.0199,0.3501,30.2930,56.8878,5.0000,95.0000,6.0470,7.0907,8.1343,-488453617.2708,175484477.0000
2004-01-13,25.63,25.88,24.16,24.43,7.48545580125,7215000,0.0000,1.0,7.0320,7.1681,62.4479,66.6451,82.0221,0.3252,0.0506,0.3758,30.4232,80.2117,10.0000,100.0000,5.9405,7.0320,8.1235,-481952306.9752,189106270.0000
2004-01-12,25.56,25.84,25.32,25.76,7.89297345233,4516500,0.0000,1.0,6.9770,7.1347,72.5595,89.9639,89.3844,0.3126,0.0849,0.3976,30.4476,122.3823,0.0000,100.0000,5.8717,6.9770,8.0823,-467102837.7774,210751259.0000
2004-01-09,24.94,25.78,24.74,25.47,7.80411622014,6388200,0.0000,1.0,6.9033,7.0548,71.6072,89.4574,87.5887,0.2914,0.0867,0.3780,29.4339,124.9930,0.0000,100.0000,5.8571,6.9033,7.9495,-476483256.0088,197201766.0000
2004-01-08,25.33,25.45,24.87,25.11,7.69381069052,3614600,0.0000,1.0,6.8185,6.9760,70.3955,88.7320,81.1726,0.2697,0.0870,0.3567,28.3868,132.1786,5.0000,100.0000,5.8037,6.8185,7.8333,-484222801.9711,178037176.0000
2004-01-07,24.52,25.14,24.35,25.02,7.66623430812,5608600,0.0000,1.0,6.7327,6.9004,70.0924,84.5768,72.0688,0.2480,0.0875,0.3354,27.3936,138.1024,10.0000,100.0000,5.7385,6.7327,7.7270,-482353182.3155,167193382.0000
2004-01-06,23.76,25.13,23.65,24.8,7.59882537336,9111200,0.0000,1.0,6.6647,6.8198,69.3640,70.2089,65.7618,0.2261,0.0802,0.3063,26.4534,146.8294,15.0000,100.0000,5.7525,6.6647,7.5769,-494067340.6068,150367591.0000
2004-01-05,23.43,23.99,23.22,23.83,7.3016132519,4794100,0.0000,1.0,6.5977,6.7378,65.8834,61.4207,69.3328,0.2060,0.0654,0.2715,25.4671,125.0394,20.0000,85.0000,5.7777,6.5977,7.4178,-509211624.7426,123034005.0000
2004-01-02,23.57,23.89,23.08,23.08,7.07181006521,3636800,0.0000,1.0,6.5561,6.6784,62.7772,65.6557,79.7322,0.1897,0.0636,0.2533,24.8444,127.2722,25.0000,90.0000,5.8012,6.5561,7.3109,-517616860.3269,108651713.0000
2003-12-31,23.74,23.85,22.82,23.2,7.10857857508,4143900,0.0000,1.0,6.5276,6.6370,63.6582,80.9221,88.0710,0.1738,0.0761,0.2499,24.2290,146.2068,30.0000,95.0000,5.8107,6.5276,7.2445,-506706466.3269,119562107.0000
2003-12-30,23.45,24.2,23.43,23.75,7.27710091199,4590700,0.0000,1.0,6.5006,6.5874,67.8011,92.6188,90.5405,0.1547,0.0834,0.2382,23.5968,216.9935,35.0000,100.0000,5.8344,6.5006,7.1669,-503447673.0167,131993800.0000
2003-12-29,23.17,23.78,23.06,23.7,7.26178069954,6305200,0.0000,1.0,6.4666,6.5148,67.6191,90.6723,86.3821,0.1339,0.0687,0.2026,22.4146,247.2627,40.0000,100.0000,5.9004,6.4666,7.0328,-501122514.4589,118221707.0000
2003-12-26,21.97,22.87,21.88,22.741,6.96793902482,3033000,0.0000,1.0,6.4288,6.4362,63.9012,88.3304,81.5413,0.1167,0.0390,0.1557,21.3106,192.0176,45.0000,100.0000,5.9944,6.4288,6.8631,-515834640.0150,99306117.0000
2003-12-24,22.02,22.02,21.74,21.8,6.67961262658,1757100,0.0000,1.0,6.4071,6.3802,59.5744,80.1437,73.3306,0.1070,0.0166,0.1236,20.4862,133.8241,50.0000,25.0000,6.0453,6.4071,6.7690,-522562381.7727,90207122.0000
2003-12-23,21.02,22.17,21.01,21.96,6.72863730641,6023000,0.0000,1.0,6.3996,6.3487,60.7506,76.1498,62.9442,0.1028,0.0073,0.1101,19.9894,127.1461,55.0000,30.0000,6.0549,6.3996,6.7443,-519550212.0589,95478419.0000
2003-12-22,20.76,21.15,20.55,21.1,6.46512965233,3093200,0.0000,1.0,6.3842,6.3087,56.3501,63.6983,53.0493,0.1010,-0.0146,0.0864,19.4663,15.1828,0.0000,35.0000,6.0738,6.3842,6.6945,-531076981.5421,77409429.0000
2003-12-19,21.28,21.6,20.84,21.07,6.45593752486,7641300,0.0000,1.0,6.3636,6.2922,56.1873,48.9844,46.5550,0.1046,-0.0230,0.0816,19.4239,57.9533,5.0000,40.0000,6.0245,6.3636,6.7028,-538809977.3751,68129834.0000
2003-12-18,20.34,20.97,20.315,20.76,6.3609522077,3639400,0.0000,1.0,6.3423,6.2750,54.5224,46.4651,50.0676,0.1104,-0.0351,0.0753,19.1345,-4.7804,10.0000,45.0000,5.9766,6.3423,6.7081,-529761074.2162,45205946.0000
2003-12-17,20.532,20.6,19.96,20.3,6.22000625319,4159300,0.0000,1.0,6.3341,6.2659,51.9484,44.2154,57.1732,0.1191,-0.0433,0.0758,19.1725,-53.9792,15.0000,50.0000,5.9629,6.3341,6.7052,-533678288.8577,34287752.0000
2003-12-16,20.3,20.83,19.94,20.7,6.34256795276,5014400,0.0000,1.0,6.3244,6.2708,54.4965,59.5222,62.1012,0.1300,-0.0403,0.0897,19.4307,-23.7472,20.0000,55.0000,5.9325,6.3244,6.7164,-534458157.1697,46765645.0000
2003-12-15,21.45,21.483,20.36,20.42,6.25677476306,5189600,0.0000,1.0,6.3131,6.2632,52.9622,67.7821,54.0061,0.1401,-0.0464,0.0936,19.7025,13.9920,25.0000,60.0000,5.9109,6.3131,6.7153,-545106708.8102,31722453.0000
2003-12-12,21.23,21.37,20.5,20.84,6.38546454761,5839100,0.0000,1.0,6.3093,6.2639,55.6354,58.9993,35.5609,0.1517,-0.0456,0.1060,19.6582,33.8081,30.0000,65.0000,5.9037,6.3093,6.7149,-531201545.5185,47291245.0000
2003-12-11,19.95,21.2,19.89,20.95,6.41916901499,5790600,0.0000,1.0,6.3185,6.2511,56.3430,35.2369,18.7896,0.1631,-0.0558,0.1072,19.4994,1.9278,35.0000,70.0000,5.8983,6.3185,6.7387,-527375930.2423,64808536.0000
2003-12-10,19.51,20.05,19.5,19.935,6.10816870233,4738800,0.0000,1.0,6.3258,6.2334,50.8651,12.4465,13.3920,0.1770,-0.0732,0.1038,19.4170,-96.6110,40.0000,75.0000,5.8939,6.3258,6.7578,-538117266.6622,47436745.0000
2003-12-09,20.54,20.74,19.5,19.51,5.97794689654,4984400,0.0000,1.0,6.3445,6.2466,48.2838,8.6854,16.2481,0.1953,-0.0658,0.1295,19.9729,-97.4483,45.0000,80.0000,5.9196,6.3445,6.7693,-546388622.0071,33220353.0000
2003-12-08,20.44,20.79,20.25,20.58,6.30579944289,2841500,0.0000,1.0,6.3779,6.2749,55.2225,19.0442,25.9686,0.2118,-0.0380,0.1737,20.5580,-36.3740,50.0000,85.0000,5.9688,6.3779,6.7869,-531676610.5233,48173545.0000
2003-12-05,20.61,21.2,20.26,20.43,6.25983880555,4665400,0.0000,1.0,6.3958,6.2716,54.3488,21.0147,38.6958,0.2213,-0.0270,0.1943,20.6001,-31.7577,0.0000,90.0000,5.9698,6.3958,6.8217,-533570942.7449,39649050.0000
2003-12-04,21.29,21.67,20.61,21.11,6.46819369482,4349600,0.0000,1.0,6.3612,6.2729,59.3347,37.8468,56.9760,0.2280,-0.0057,0.2223,20.6364,30.7766,0.0000,95.0000,5.8042,6.3612,6.9181,-524637202.5324,53645243.0000
2003-12-03,21.5,22.2,21.17,21.22,6.5018981622,5916900,0.0000,1.0,6.3157,6.2523,60.1832,57.2257,72.2810,0.2294,0.0043,0.2337,20.3963,68.2088,5.0000,100.0000,5.6610,6.3157,6.9703,-523898591.6077,66694036.0000
2003-12-02,21.4,21.88,21.31,21.44,6.56930709697,4789500,0.0000,1.0,6.2674,6.2260,61.8640,75.8553,81.3359,0.2284,0.0130,0.2414,19.6701,73.2963,10.0000,25.0000,5.5369,6.2674,6.9979,-507871268.6653,84444727.0000
2003-12-01,21.47,21.69,21.22,21.53,6.59688347937,4391500,0.0000,1.0,6.2148,6.1899,62.5429,83.7618,86.2020,0.2251,0.0157,0.2408,19.0462,74.4185,0.0000,30.0000,5.4296,6.2148,7.0001,-500056825.6480,98813219.0000
2003-11-28,21.32,21.38,21.05,21.23,6.50496220469,1717800,0.0000,1.0,6.1552,6.1470,61.1944,84.3904,82.4115,0.2212,0.0126,0.2338,18.4740,65.7635,5.0000,35.0000,5.3160,6.1552,6.9945,-504261451.0735,85638726.0000
2003-11-26,21.66,21.73,20.93,21.33,6.53560262959,3583600,0.0000,1.0,6.1048,6.1094,61.9001,90.4538,68.7160,0.2180,0.0127,0.2308,18.0106,78.1500,10.0000,40.0000,5.2351,6.1048,6.9746,-504729941.7095,90792123.0000
2003-11-25,21.04,21.49,20.8,21.31,6.52947454461,6856700,0.0000,1.0,6.0581,6.0645,61.8164,72.3902,45.4503,0.2149,0.0056,0.2204,17.5229,77.0227,0.0000,45.0000,5.1855,6.0581,6.9307,-504729941.7099,80041329.0000
2003-11-24,19.95,21.0,19.81,20.95,6.41916901499,7838700,0.0000,1.0,6.0117,6.0155,60.3268,43.3040,25.3707,0.2135,-0.0088,0.2047,17.1130,50.5791,0.0000,50.0000,5.1456,6.0117,6.8778,-514567810.3634,59471240.0000
2003-11-21,19.92,19.95,19.38,19.76,6.05454795877,4527000,0.0000,1.0,5.9542,5.9731,54.7880,20.6568,16.3704,0.2157,-0.0229,0.1928,16.8991,11.6803,0.0000,55.0000,5.0522,5.9542,6.8563,-536107756.5142,35955152.0000
2003-11-20,19.9,20.34,19.6,19.68,6.03003561886,6157100,0.0000,1.0,5.9136,5.9645,54.3812,12.1512,12.0484,0.2214,-0.0094,0.2120,17.2009,24.8776,5.0000,60.0000,4.9616,5.9136,6.8657,-540634754.1803,22374159.0000
2003-11-19,19.81,20.3,19.74,20.22,6.19549391328,4729600,0.0000,1.0,5.8752,5.9576,57.7106,16.3032,15.7125,0.2237,0.0121,0.2359,17.3667,38.9468,10.0000,65.0000,4.8838,5.8752,6.8666,-526157256.6137,40845449.0000
2003-11-18,20.45,20.7,19.6,19.67,6.02697157637,8261900,0.0000,1.0,5.8297,5.9325,55.0477,7.6907,25.4606,0.2207,0.0254,0.2461,17.4457,40.1518,15.0000,70.0000,4.8179,5.8297,6.8415,-536292108.0429,26656657.0000
2003-11-17,19.79,20.2,19.604,19.96,6.11582880856,4999000,0.0000,1.0,5.7972,5.9226,56.8405,23.1435,46.5541,0.2144,0.0583,0.2726,17.5289,42.7123,0.0000,75.0000,4.7712,5.7972,6.8232,-514660963.0255,51442344.0000
2003-11-14,21.5,21.5,20.11,20.173,6.18109291358,7403500,0.0000,1.0,5.7523,5.9023,58.1623,45.5475,67.0790,0.1998,0.0938,0.2936,17.8561,78.8211,5.0000,80.0000,4.7077,5.7523,6.7970,-517579840.6635,66439336.0000
2003-11-13,21.43,21.74,21.31,21.44,6.56930709697,4836100,0.0000,1.0,5.6985,5.8729,66.9613,70.9712,81.1864,0.1763,0.1330,0.3094,17.8789,133.8878,10.0000,85.0000,4.6370,5.6985,6.7600,-497382677.4748,88649824.0000
2003-11-12,21.08,21.5,20.98,21.43,6.56624305448,5147200,0.0000,1.0,5.6335,5.7996,66.9238,84.7182,85.7742,0.1431,0.1425,0.2855,17.0309,157.0912,15.0000,90.0000,4.6360,5.6335,6.6311,-491646841.1031,74141532.0000
2003-11-11,21.2,21.57,20.77,21.15,6.48044986478,6659500,0.0000,1.0,5.5655,5.7189,65.8935,87.8698,81.7287,0.1075,0.1438,0.2513,16.2340,196.7006,20.0000,95.0000,4.6495,5.5655,6.4816,-502931081.4117,58699940.0000
2003-11-10,21.82,22.12,21.56,21.69,6.6459081592,10083800,0.0000,1.0,5.5052,5.6387,69.8815,84.7346,71.7362,0.0715,0.1411,0.2126,15.3952,303.4150,25.0000,100.0000,4.6841,5.5052,6.3263,-501932156.9115,78678430.0000
2003-11-07,21.66,22.06,21.2,21.75,6.66429241413,35773500,0.0000,1.0,5.4318,5.5327,70.3308,72.5817,60.2118,0.0363,0.1070,0.1433,13.8922,403.2165,0.0000,100.0000,4.7885,5.4318,6.0750,-485726058.3398,108929814.0000
2003-11-06,18.41,18.5,17.84,18.17,5.56736520298,9794000,0.0000,1.0,5.3549,5.4136,53.3175,57.8922,50.3964,0.0095,0.0413,0.0508,12.3291,100.4745,0.0000,75.0000,5.0308,5.3549,5.6789,-515675950.2454,1609368.0000
2003-11-05,17.7,18.32,17.41,18.14,5.55817307551,7350200,0.0000,1.0,5.3284,5.3974,53.1034,50.1617,46.3694,-0.0008,0.0447,0.0438,12.3892,82.1075,0.0000,80.0000,4.9917,5.3284,5.6650,-515675950.2454,-27772617.0000
2003-11-04,18.4,18.45,17.95,18.07,5.53672477809,5840800,0.0000,1.0,5.2988,5.3805,52.6218,43.1355,49.3569,-0.0120,0.0472,0.0352,12.5851,122.2662,5.0000,85.0000,4.9447,5.2988,5.6529,-529003228.7064,-49823205.0000
2003-11-03,17.59,18.35,17.51,18.01,5.51834052315,6447700,0.0000,1.0,5.2793,5.3640,52.2223,45.8112,61.3723,-0.0238,0.0496,0.0258,12.2881,111.5745,10.0000,90.0000,4.9371,5.2793,5.6216,-519891585.3863,-67345596.0000
2003-10-31,18.1,18.25,17.4,17.64,5.40497095105,4984600,0.0000,1.0,5.2585,5.3478,49.7392,59.1240,69.9762,-0.0362,0.0515,0.0153,12.0431,96.6964,15.0000,95.0000,4.9264,5.2585,5.5906,-523575983.4809,-86688686.0000
2003-10-30,18.75,18.76,17.91,17.94,5.49689222573,4843800,0.0000,1.0,5.2453,5.3418,51.8134,79.1817,69.0841,-0.0491,0.0624,0.0133,11.8515,187.7756,0.0000,100.0000,4.9166,5.2453,5.5741,-517066685.7867,-71734894.0000
2003-10-29,17.74,18.5,17.73,18.28,5.60106967036,4116700,0.0000,1.0,5.2210,5.3255,54.2491,71.6230,56.2056,-0.0647,0.0658,0.0011,11.1671,218.5580,5.0000,100.0000,4.8983,5.2210,5.5437,-503561039.1046,-57203502.0000
2003-10-28,17.43,18.38,17.35,18.28,5.60106967036,7967200,0.0000,1.0,5.1876,5.2965,54.2491,56.4478,47.7681,-0.0811,0.0561,-0.0250,10.6047,217.3142,0.0000,100.0000,4.8920,5.1876,5.4831,-508853936.1042,-57203502.0000
2003-10-27,17.2,17.4,17.08,17.2,5.27015308152,2120500,0.0000,1.0,5.1522,5.2644,47.1231,40.5461,48.1210,-0.0951,0.0371,-0.0580,10.0859,80.4320,0.0000,80.0000,4.8963,5.1522,5.4081,-528114439.0560,-81105090.0000
2003-10-24,17.0,17.26,16.84,17.11,5.24257669912,3725700,0.0000,1.0,5.1330,5.2638,46.4629,46.3104,53.0915,-0.1044,0.0388,-0.0656,10.2114,55.4441,5.0000,85.0000,4.8587,5.1330,5.4074,-526524065.0556,-87466586.0000
2003-10-23,17.0,17.5,16.97,17.17,5.26096095405,3762700,0.0000,1.0,5.1292,5.2660,46.8332,57.5064,50.7733,-0.1141,0.0426,-0.0715,10.4516,84.8389,10.0000,0.0000,4.8590,5.1292,5.3995,-529717520.4841,-76289492.0000
2003-10-22,17.28,17.68,17.16,17.25,5.28547329397,5174600,0.0000,1.0,5.1347,5.2665,47.3109,55.4576,42.7344,-0.1248,0.0449,-0.0799,10.5932,102.0910,15.0000,0.0000,4.8498,5.1347,5.4196,-526948742.7098,-65001398.0000
2003-10-21,17.34,17.88,17.1,17.55,5.37739456865,6322700,0.0000,1.0,5.1428,5.2646,49.0945,39.3560,36.2932,-0.1360,0.0441,-0.0919,10.5799,109.8889,20.0000,0.0000,4.8331,5.1428,5.4526,-516798571.0185,-49477606.0000
2003-10-20,16.67,17.05,16.57,17.03,5.2180643592,3894900,0.0000,1.0,5.1687,5.2527,45.7251,33.3898,45.4468,-0.1471,0.0318,-0.1153,10.5660,-6.6830,25.0000,0.0000,4.7266,5.1687,5.6109,-519716738.7116,-68445696.0000
2003-10-17,17.1,17.43,16.64,16.66,5.1046947871,3830800,0.0000,1.0,5.1998,5.2563,43.1830,36.1338,57.9655,-0.1550,0.0278,-0.1272,11.0965,-14.5725,30.0000,0.0000,4.6695,5.1998,5.7302,-530427708.2113,-80130390.0000
2003-10-16,17.01,17.26,16.75,17.2,5.27015308152,3717400,0.0000,1.0,5.2486,5.2723,46.1820,66.8167,71.3506,-0.1619,0.0329,-0.1291,11.6522,-10.4220,35.0000,5.0000,4.5970,5.2486,5.9001,-519517207.5785,-68637996.0000
2003-10-15,17.41,17.73,16.88,16.99,5.20580818925,5862400,0.0000,1.0,5.2914,5.2725,44.7648,70.9459,67.2441,-0.1702,0.0238,-0.1464,12.1665,-9.1103,40.0000,10.0000,4.5352,5.2914,6.0476,-528045355.9308,-79790190.0000
2003-10-14,16.72,17.26,16.62,17.21,5.27321712401,5196300,0.0000,1.0,5.3353,5.2795,45.9696,76.2893,56.3724,-0.1761,0.0163,-0.1598,12.8006,-25.3402,45.0000,15.0000,4.5060,5.3353,6.1646,-515010143.7777,-62202999.0000
2003-10-13,16.92,17.25,16.79,16.9,5.17823180684,3624200,0.0000,1.0,5.3722,5.2802,43.9502,54.4970,44.1732,-0.1802,-0.0013,-0.1815,13.1213,-32.3565,50.0000,20.0000,4.4930,5.3722,6.2514,-528163271.4021,-77791891.0000
2003-10-10,16.7,16.85,16.5,16.73,5.12614308453,3449800,0.0000,1.0,5.4048,5.2909,42.8372,38.3309,42.7708,-0.1799,-0.0170,-0.1969,13.5726,-50.9189,55.0000,25.0000,4.5085,5.4048,6.3011,-522490613.6625,-88664485.0000
2003-10-09,16.45,17.08,16.31,16.44,5.03728585234,7103400,0.0000,1.0,5.4450,5.3083,40.9366,39.6917,52.4459,-0.1756,-0.0327,-0.2083,13.7474,-59.9373,60.0000,30.0000,4.5305,5.4450,6.3594,-525743280.3489,-99013879.0000
2003-10-08,16.8,16.95,16.11,16.21,4.96681287509,6162000,0.0000,1.0,5.4852,5.3368,39.4188,50.2897,58.0584,-0.1674,-0.0434,-0.2108,13.9313,-75.0487,65.0000,0.0000,4.5752,5.4852,6.3953,-511628739.5827,-120324068.0000
2003-10-07,16.65,16.8,16.42,16.8,5.14759138195,4254900,0.0000,1.0,5.5329,5.3757,42.0522,67.3563,54.9916,-0.1566,-0.0472,-0.2038,14.0307,-71.1695,70.0000,0.0000,4.6367,5.5329,6.4291,-497544175.7742,-101838078.0000
2003-10-06,16.81,16.98,16.51,16.65,5.10163074461,3141900,0.0000,1.0,5.5933,5.3997,41.1019,56.5294,39.1449,-0.1448,-0.0655,-0.2103,14.3123,-77.3632,75.0000,5.0000,4.6477,5.5933,6.5388,-510308868.7742,-114602771.0000
2003-10-03,16.8,17.2,16.51,16.78,5.14146329697,7190100,0.0000,1.0,5.6375,5.4311,41.6644,41.0891,23.7217,-0.1284,-0.0824,-0.2108,14.6599,-81.2918,80.0000,10.0000,4.7054,5.6375,6.5697,-506498481.4336,-105177076.0000
