,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2004-02-18,23.18,23.44,23.05,23.26,0.357727378236,2529200,0.0000,1.0,0.3501,0.3513,55.8206,53.9675,36.9889,0.0040,0.0004,0.0044,14.2911,86.1782,55.0000,90.0000,0.3352,0.3501,0.3650,-377462717.1104,-5943420330.0000
2004-02-17,23.1,23.49,23.1,23.16,0.356189427341,3052800,0.0000,1.0,0.3497,0.3506,55.1577,71.6813,53.5854,0.0039,0.0005,0.0044,14.5480,98.0724,60.0000,95.0000,0.3352,0.3497,0.3642,-388357743.3520,-6085055671.0000
2004-02-13,23.85,24.1,22.83,23.0,0.353728705908,5642500,0.0000,1.0,0.3494,0.3501,54.1111,83.4484,71.3282,0.0038,0.0007,0.0045,14.7694,124.3236,65.0000,100.0000,0.3352,0.3494,0.3636,-270002917.9630,-6256012641.0000
2004-02-12,23.67,23.99,23.6,23.73,0.364955747444,3285500,0.0000,1.0,0.3492,0.3497,60.2012,87.8422,90.1302,0.0036,0.0011,0.0047,15.0025,245.3519,70.0000,0.0000,0.3351,0.3492,0.3633,-38615758.1609,-5940032326.0000
2004-02-11,23.09,23.87,23.05,23.8,0.36603231307,6224000,0.0000,1.0,0.3496,0.3481,60.8248,82.5647,88.8867,0.0033,0.0005,0.0038,14.4695,179.9964,75.0000,0.0000,0.3337,0.3496,0.3655,22713636.1520,-5756044143.0000
2004-02-10,22.62,23.12,22.44,22.98,0.353421115729,4559700,0.0000,1.0,0.3499,0.3462,55.7203,69.6766,84.5098,0.0032,-0.0007,0.0025,13.9881,16.2352,80.0000,5.0000,0.3328,0.3499,0.3669,-266323140.2201,-6104588491.0000
2004-02-09,22.62,22.86,22.5,22.667,0.348607329427,3361800,0.0000,1.0,0.3504,0.3454,53.5243,51.0663,74.2975,0.0034,-0.0013,0.0021,14.0308,-20.1180,85.0000,10.0000,0.3322,0.3504,0.3687,-416525172.5443,-6359931946.0000
2004-02-06,22.45,22.89,22.4,22.71,0.349268648312,3452500,0.0000,1.0,0.3507,0.3451,53.8730,31.2999,50.2225,0.0037,-0.0017,0.0020,14.2910,-25.0082,90.0000,15.0000,0.3324,0.3507,0.3690,-402928545.6254,-6171670958.0000
2004-02-05,21.82,22.91,21.81,22.42,0.344808590716,6300800,0.0000,1.0,0.3512,0.3446,51.8639,22.1584,28.6790,0.0041,-0.0023,0.0018,14.5649,-70.0583,95.0000,20.0000,0.3325,0.3512,0.3698,-454222882.5208,-6365011151.0000
2004-02-04,22.0,22.09,21.7,21.79,0.335119500076,5456300,0.0000,1.0,0.3513,0.3446,47.1094,22.6799,14.9981,0.0047,-0.0026,0.0020,14.8532,-147.4776,100.0000,25.0000,0.3328,0.3513,0.3698,-492715080.9139,-6717856303.0000
2004-02-03,22.3,22.4,22.0,22.26,0.342347869283,3228800,0.0000,1.0,0.3515,0.3456,50.6554,28.8586,22.7982,0.0053,-0.0021,0.0032,15.4145,-97.6782,0.0000,30.0000,0.3338,0.3515,0.3693,-328186485.9296,-6412303198.0000
2004-02-02,22.46,22.81,22.08,22.32,0.343270639821,5132700,0.0000,1.0,0.3515,0.3460,51.1221,38.2245,30.2435,0.0058,-0.0019,0.0040,16.1766,-67.3509,0.0000,35.0000,0.3335,0.3515,0.3694,-382430379.8914,-6231490218.0000
2004-01-30,22.74,22.87,22.42,22.56,0.346961721969,3308900,0.0000,1.0,0.3507,0.3462,52.9767,51.0132,33.5341,0.0063,-0.0015,0.0048,16.9059,-26.4672,5.0000,40.0000,0.3301,0.3507,0.3712,-283994939.1639,-5944058731.0000
2004-01-29,22.63,22.8,22.19,22.68,0.348807263044,3798200,0.0000,1.0,0.3498,0.3462,53.9056,64.4665,50.8958,0.0067,-0.0013,0.0053,17.3575,-23.3872,0.0000,45.0000,0.3271,0.3498,0.3724,-213993251.4723,-5758760146.0000
2004-01-28,22.84,23.38,22.41,22.52,0.346346541611,4917900,0.0000,1.0,0.3487,0.3459,52.8586,62.8906,68.6097,0.0070,-0.0012,0.0058,17.8889,9.1549,0.0000,50.0000,0.3240,0.3487,0.3734,-343007648.9283,-5971459558.0000
2004-01-27,23.03,23.25,22.798,23.07,0.354805271535,5483400,0.0000,1.0,0.3476,0.3458,57.0937,46.6770,73.8939,0.0073,-0.0007,0.0066,18.2456,42.6835,0.0000,55.0000,0.3209,0.3476,0.3743,-130067436.3074,-5696056883.0000
2004-01-26,22.46,23.06,22.43,23.01,0.353882500998,4844100,0.0000,1.0,0.3459,0.3449,56.7344,25.8516,46.1681,0.0075,-0.0009,0.0066,18.2466,30.6885,0.0000,60.0000,0.3167,0.3459,0.3750,-192568553.6825,-6003127590.0000
2004-01-23,22.25,22.7398,22.25,22.56,0.346961721969,4056600,0.0000,1.0,0.3439,0.3439,53.9896,15.3128,19.9689,0.0077,-0.0011,0.0066,18.3797,12.6051,0.0000,65.0000,0.3119,0.3439,0.3759,-420779714.9831,-6274397461.0000
2004-01-22,22.56,22.833,22.18,22.18,0.341117508567,3660800,0.0000,1.0,0.3418,0.3436,51.5223,13.4222,11.4178,0.0080,-0.0007,0.0073,18.7492,12.0943,0.0000,70.0000,0.3055,0.3418,0.3780,-481166631.0020,-6501567288.0000
2004-01-21,22.7,22.97,22.43,22.61,0.347730697417,4047500,0.0000,1.0,0.3400,0.3439,54.6740,20.1869,14.5517,0.0082,0.0004,0.0086,19.1381,35.0720,5.0000,75.0000,0.3004,0.3400,0.3795,-276161626.0020,-6296562283.0000
2004-01-20,22.67,22.8,22.25,22.73,0.349576238491,5641900,0.0000,1.0,0.3377,0.3435,55.5753,33.2243,14.2973,0.0081,0.0014,0.0094,19.3259,36.0252,10.0000,80.0000,0.2952,0.3377,0.3802,-200608217.3535,-6069902057.0000
2004-01-16,22.996,23.04,22.61,22.72,0.349422443402,6657500,0.0000,1.0,0.3357,0.3428,55.5173,53.9591,31.7117,0.0077,0.0025,0.0102,19.6348,51.2773,15.0000,85.0000,0.2917,0.3357,0.3797,-436132132.1486,-6385848772.0000
2004-01-15,22.94,23.4,22.5,22.85,0.351421779565,18182300,0.0000,1.0,0.3335,0.3422,56.4280,67.5031,53.6638,0.0071,0.0040,0.0111,19.6434,63.8702,20.0000,90.0000,0.2881,0.3335,0.3788,-254057066.7952,-6013028400.0000
2004-01-14,24.4,24.54,23.777,24.2,0.372184116651,11072200,0.0000,1.0,0.3314,0.3412,67.3226,74.8667,76.5017,0.0061,0.0057,0.0118,19.6524,136.8600,25.0000,95.0000,0.2856,0.3314,0.3771,-27788218.3099,-4994818582.0000
2004-01-13,24.7,24.84,23.86,24.12,0.370953755935,12125300,0.0000,1.0,0.3283,0.3379,66.9635,74.8381,72.3438,0.0047,0.0058,0.0105,18.3763,168.8483,30.0000,100.0000,0.2857,0.3283,0.3708,-95237283.9149,-5614862402.0000
2004-01-12,23.16,24.0,23.1,23.73,0.364955747444,8706200,0.0000,1.0,0.3258,0.3344,65.1921,77.9413,75.7546,0.0032,0.0055,0.0088,16.9362,160.6114,35.0000,95.0000,0.2880,0.3258,0.3636,223485206.2758,-6293879881.0000
2004-01-09,23.23,24.13,22.79,23.0,0.353728705908,7633200,0.0000,1.0,0.3239,0.3312,61.5235,79.9221,76.4158,0.0018,0.0052,0.0070,15.8205,172.4594,40.0000,100.0000,0.2906,0.3239,0.3571,28466131.4688,-6781427568.0000
2004-01-08,22.84,23.73,22.65,23.36,0.359265329131,8219700,0.0000,1.0,0.3218,0.3289,64.7192,79.5950,81.6535,0.0005,0.0053,0.0059,14.6462,201.9845,45.0000,100.0000,0.2913,0.3218,0.3524,321945875.3845,-6353967941.0000
2004-01-07,22.1,22.83,21.93,22.59,0.347423107238,10479900,0.0000,1.0,0.3196,0.3257,60.5561,79.4635,81.6971,-0.0008,0.0045,0.0037,13.6187,170.6218,50.0000,100.0000,0.2942,0.3196,0.3450,177035463.9292,-6814271601.0000
2004-01-06,22.25,22.42,21.71,22.09,0.339733352762,9095500,0.0000,1.0,0.3184,0.3234,57.4595,79.6286,75.4344,-0.0019,0.0041,0.0022,13.0872,162.2137,55.0000,100.0000,0.2963,0.3184,0.3405,-96839529.5827,-7401146587.0000
2004-01-05,21.42,22.39,21.42,22.17,0.340963713478,7053900,0.0000,1.0,0.3175,0.3216,58.1535,85.5268,81.2590,-0.0029,0.0038,0.0009,12.8239,176.6754,60.0000,100.0000,0.2976,0.3175,0.3373,-132709142.9110,-6891798078.0000
2004-01-02,21.55,21.75,21.18,21.28,0.32727595051,2582900,0.0000,1.0,0.3167,0.3196,52.0307,89.5589,82.1924,-0.0039,0.0030,-0.0008,12.5690,115.7673,65.0000,0.0000,0.2995,0.3167,0.3338,-348544154.6421,-7286816873.0000
2003-12-31,21.35,21.53,21.18,21.37,0.328660106316,3115200,0.0000,1.0,0.3165,0.3188,52.7725,93.0739,93.1290,-0.0047,0.0030,-0.0017,12.8062,111.8533,70.0000,0.0000,0.2997,0.3165,0.3333,-254653380.4579,-7142174329.0000
2003-12-30,21.18,21.5,21.15,21.28,0.32727595051,3658100,0.0000,1.0,0.3166,0.3178,52.1241,87.2086,93.3554,-0.0054,0.0026,-0.0028,13.2475,100.2700,75.0000,5.0000,0.2994,0.3166,0.3338,-269606355.3870,-7316625703.0000
2003-12-29,20.91,21.16,20.86,21.15,0.325276614346,4168900,0.0000,1.0,0.3169,0.3168,51.2048,76.4032,92.7374,-0.0060,0.0019,-0.0042,13.7379,61.8618,80.0000,10.0000,0.2987,0.3169,0.3352,-216929662.9255,-7521479507.0000
2003-12-26,20.35,20.91,20.34,20.78,0.319586196034,1851700,0.0000,1.0,0.3168,0.3159,48.5327,56.6606,75.5330,-0.0065,0.0009,-0.0056,14.3705,11.1448,85.0000,15.0000,0.2988,0.3168,0.3347,-434824387.0117,-7754938140.0000
2003-12-24,19.72,20.59,19.65,20.41,0.313895777721,3169200,0.0000,1.0,0.3167,0.3155,45.7083,38.9686,60.9392,-0.0067,0.0000,-0.0067,14.8071,-53.8063,90.0000,20.0000,0.2988,0.3167,0.3346,-491220078.1132,-7858633443.0000
2003-12-23,19.94,19.95,19.6,19.81,0.30466807235,5508900,0.0000,1.0,0.3169,0.3156,40.6945,21.3531,33.5095,-0.0068,-0.0007,-0.0075,14.9601,-122.0855,95.0000,25.0000,0.2990,0.3169,0.3348,-600726161.7836,-8036108820.0000
2003-12-22,19.65,19.89,19.25,19.85,0.305283252708,6733300,0.0000,1.0,0.3180,0.3168,40.9339,13.5674,22.4570,-0.0066,-0.0009,-0.0074,14.4347,-163.8327,100.0000,30.0000,0.3007,0.3180,0.3353,-662425903.4065,-7727610112.0000
2003-12-19,20.19,20.42,19.62,19.7,0.302976326365,8099300,0.0000,1.0,0.3183,0.3180,39.6694,9.3570,8.0927,-0.0064,-0.0010,-0.0073,13.8127,-139.9966,100.0000,35.0000,0.3017,0.3183,0.3348,-992357933.2911,-8104675289.0000
2003-12-18,19.9,20.18,19.9,20.04,0.308205359409,5909200,0.0000,1.0,0.3188,0.3196,41.5864,16.8343,10.1525,-0.0061,-0.0007,-0.0068,13.4121,-134.9391,95.0000,40.0000,0.3036,0.3188,0.3340,-629508930.8763,-7651114036.0000
2003-12-17,20.08,20.13,19.79,19.88,0.305744637976,4897500,0.0000,1.0,0.3191,0.3208,40.2966,32.5275,9.8257,-0.0059,-0.0007,-0.0066,13.1946,-169.8783,100.0000,45.0000,0.3045,0.3191,0.3337,-629508930.9532,-7982029566.0000
2003-12-16,20.19,20.49,20.01,20.12,0.309435720125,6677800,0.0000,1.0,0.3195,0.3224,41.6058,50.4222,30.5248,-0.0058,-0.0003,-0.0060,12.9134,-140.0944,20.0000,50.0000,0.3060,0.3195,0.3330,-500445272.5200,-7707769292.0000
2003-12-15,21.49,21.49,20.07,20.17,0.310204695573,6944800,0.0000,1.0,0.3203,0.3237,41.8750,54.3151,57.2322,-0.0057,0.0001,-0.0056,12.7744,-69.3051,25.0000,0.0000,0.3074,0.3203,0.3331,-297885137.1725,-7333812119.0000
2003-12-12,21.32,21.32,20.7,20.89,0.321277942019,3440600,0.0000,1.0,0.3213,0.3251,45.9424,44.0136,63.5097,-0.0057,0.0007,-0.0050,12.6706,12.4311,30.0000,5.0000,0.3086,0.3213,0.3339,36248108.8301,-6944902931.0000
2003-12-11,20.25,21.34,20.21,21.21,0.326199384883,3270300,0.0000,1.0,0.3225,0.3255,47.9070,29.1417,42.2034,-0.0059,0.0006,-0.0053,13.0352,-10.6030,35.0000,0.0000,0.3062,0.3225,0.3387,110831512.1771,-6752229139.0000
2003-12-10,20.45,20.61,19.96,20.38,0.313434392453,4845300,0.0000,1.0,0.3233,0.3255,41.7712,26.0585,26.3278,-0.0061,-0.0000,-0.0061,13.4190,-107.2193,40.0000,5.0000,0.3047,0.3233,0.3419,-30167757.9157,-6935366122.0000
2003-12-09,21.17,21.25,20.4,20.45,0.314510958079,2413300,0.0000,1.0,0.3242,0.3267,42.1692,28.7507,18.8939,-0.0061,0.0004,-0.0057,13.1320,-59.5237,45.0000,10.0000,0.3058,0.3242,0.3426,-109481670.9789,-6664029051.0000
2003-12-08,20.78,21.08,20.41,21.05,0.323738663451,2647100,0.0000,1.0,0.3253,0.3280,45.7157,41.4696,32.9539,-0.0062,0.0009,-0.0053,13.1568,-44.6986,50.0000,0.0000,0.3067,0.3253,0.3439,9763859.9156,-6528884116.0000
2003-12-05,20.9,21.15,20.73,20.85,0.32066276166,3324600,0.0000,1.0,0.3264,0.3285,44.2304,54.5689,34.4044,-0.0064,0.0008,-0.0056,13.0114,-42.8215,55.0000,5.0000,0.3058,0.3264,0.3471,-125198865.8918,-6677121864.0000
2003-12-04,20.94,21.17,20.77,21.15,0.325276614346,3177500,0.0000,1.0,0.3282,0.3293,46.0249,70.2228,57.0506,-0.0066,0.0010,-0.0056,13.0996,-36.0237,60.0000,10.0000,0.3042,0.3282,0.3522,-45408386.1610,-6490944078.0000
2003-12-03,21.54,21.84,20.96,21.03,0.323431073272,3416000,0.0000,1.0,0.3296,0.3297,45.1797,76.4472,72.2517,-0.0069,0.0009,-0.0059,13.2228,-18.5239,65.0000,15.0000,0.3031,0.3296,0.3561,-205554545.4639,-6668884255.0000
2003-12-02,21.6,21.9,21.41,21.54,0.331274622838,3666000,0.0000,1.0,0.3311,0.3304,48.2287,73.9595,81.3661,-0.0071,0.0009,-0.0061,13.4948,5.6387,70.0000,0.0000,0.3030,0.3311,0.3592,-44691839.4054,-6477588064.0000
2003-12-01,21.04,21.85,21.0,21.71,0.33388913936,6456000,0.0000,1.0,0.3323,0.3303,49.2819,69.8338,75.7237,-0.0073,0.0002,-0.0071,14.1349,-8.4168,75.0000,0.0000,0.3022,0.3323,0.3624,51671685.3850,-6272291859.0000
2003-11-28,20.78,21.07,20.52,20.91,0.321585532198,1358900,0.0000,1.0,0.3332,0.3299,43.7948,63.9246,64.7887,-0.0074,-0.0012,-0.0085,14.7672,-64.7190,80.0000,0.0000,0.3019,0.3332,0.3645,-190770344.9554,-6633828220.0000
2003-11-26,20.89,21.15,20.249,20.72,0.318663425497,4377300,0.0000,1.0,0.3349,0.3308,42.3885,56.3832,68.9889,-0.0071,-0.0018,-0.0089,14.7325,-80.8383,85.0000,5.0000,0.3027,0.3349,0.3671,-222593344.0178,-6709926696.0000
2003-11-25,21.23,21.25,20.614,20.68,0.318048245138,4797400,0.0000,1.0,0.3372,0.3321,42.0988,38.5036,57.9962,-0.0066,-0.0024,-0.0090,14.6959,-79.4545,90.0000,10.0000,0.3034,0.3372,0.3709,-233747939.8672,-6955055741.0000
2003-11-24,20.5,21.27,20.45,21.15,0.325276614346,6818300,0.0000,1.0,0.3395,0.3335,44.6028,21.4262,42.1647,-0.0060,-0.0029,-0.0090,14.9167,-81.6713,95.0000,15.0000,0.3049,0.3395,0.3741,-20851787.8242,-6686401073.0000
2003-11-21,20.34,20.58,19.85,20.28,0.311896441557,4318500,0.0000,1.0,0.3406,0.3344,38.1317,9.5386,15.3500,-0.0053,-0.0042,-0.0095,15.1490,-147.3125,100.0000,20.0000,0.3065,0.3406,0.3747,-290923257.3297,-7068226254.0000
2003-11-20,20.1,21.08,20.1,20.375,0.313357494908,4278400,0.0000,1.0,0.3424,0.3368,38.5994,7.2221,6.7640,-0.0042,-0.0044,-0.0086,14.7521,-152.3039,100.0000,25.0000,0.3109,0.3424,0.3740,-333989985.1625,-6826390013.0000
2003-11-19,20.56,20.65,20.26,20.4199,0.31404803486,6153300,0.0000,1.0,0.3444,0.3392,38.8132,13.4206,6.5018,-0.0031,-0.0044,-0.0076,14.4948,-189.0513,100.0000,30.0000,0.3155,0.3444,0.3733,-228863480.3011,-6586799374.0000
2003-11-18,21.21,21.34,20.35,20.41,0.313895777721,4771300,0.0000,1.0,0.3462,0.3419,38.7421,23.9427,8.4004,-0.0020,-0.0042,-0.0062,13.7899,-209.8765,100.0000,35.0000,0.3208,0.3462,0.3716,-166838154.4133,-6931384518.0000
2003-11-17,21.35,21.37,20.95,21.13,0.324969024167,4076000,0.0000,1.0,0.3484,0.3448,42.1220,32.8219,25.3595,-0.0010,-0.0033,-0.0043,13.1006,-208.5626,100.0000,40.0000,0.3274,0.3484,0.3693,67967874.1678,-6664191451.0000
2003-11-14,22.48,22.61,21.28,21.46,0.330044262121,4233000,0.0000,1.0,0.3500,0.3469,43.7853,30.5898,38.0682,-0.0002,-0.0028,-0.0030,12.7465,-162.2379,100.0000,45.0000,0.3317,0.3500,0.3682,100575906.7695,-6435935223.0000
2003-11-13,22.07,22.56,21.92,22.42,0.344808590716,3799500,0.0000,1.0,0.3510,0.3487,49.1486,19.4090,35.0379,0.0005,-0.0023,-0.0018,12.5978,-99.0814,90.0000,50.0000,0.3351,0.3510,0.3668,273460711.2090,-6198886986.0000
2003-11-12,21.48,22.72,21.48,22.33,0.34342443491,5357200,0.0000,1.0,0.3516,0.3491,48.5877,17.0666,18.6634,0.0011,-0.0028,-0.0017,12.9232,-142.0997,95.0000,0.0000,0.3358,0.3516,0.3674,153776341.9496,-6411659198.0000
2003-11-11,21.9,22.02,21.48,21.54,0.331274622838,3840600,0.0000,1.0,0.3535,0.3497,43.3800,23.7729,4.5257,0.0018,-0.0033,-0.0014,13.2657,-240.2631,100.0000,5.0000,0.3334,0.3535,0.3736,42484720.9993,-6711662698.0000
2003-11-10,22.45,22.65,21.84,21.9,0.336811246061,4183500,0.0000,1.0,0.3558,0.3516,45.3695,37.0599,28.0106,0.0027,-0.0025,0.0002,12.9548,-164.3122,100.0000,10.0000,0.3358,0.3558,0.3758,209764354.8479,-6496588883.0000
2003-11-07,23.19,23.24,22.45,22.5,0.346038951432,3752600,0.0000,1.0,0.3577,0.3532,48.9220,39.5198,38.7824,0.0033,-0.0017,0.0016,12.8922,-74.3409,50.0000,15.0000,0.3381,0.3577,0.3773,409332998.5951,-6262312649.0000
2003-11-06,22.91,23.15,22.65,23.12,0.355574246983,7090600,0.0000,1.0,0.3586,0.3540,52.9954,37.7252,44.3867,0.0037,-0.0012,0.0025,13.3292,-43.3145,55.0000,20.0000,0.3396,0.3586,0.3776,592878073.1402,-6052166839.0000
2003-11-05,22.82,23.13,22.47,23.03,0.354190091177,5758400,0.0000,1.0,0.3589,0.3538,52.4494,36.9393,35.3904,0.0040,-0.0013,0.0027,13.9697,-61.4182,60.0000,25.0000,0.3399,0.3589,0.3778,243452955.7224,-6449240836.0000
2003-11-04,23.07,23.1,22.59,22.91,0.352344550103,4450600,0.0000,1.0,0.3589,0.3538,51.7394,43.6578,33.3983,0.0043,-0.0013,0.0030,14.6256,-66.1134,0.0000,30.0000,0.3399,0.3589,0.3778,18700634.3188,-6771711558.0000
2003-11-03,22.83,23.3,22.78,23.15,0.356035632251,5407900,0.0000,1.0,0.3591,0.3539,53.2502,58.3879,42.0292,0.0046,-0.0011,0.0035,15.3715,-33.3178,0.0000,35.0000,0.3404,0.3591,0.3779,-44829562.4888,-6522477709.0000
2003-10-31,23.3,23.35,22.78,22.89,0.352036959924,3895600,0.0000,1.0,0.3585,0.3537,51.8017,68.3562,55.5459,0.0049,-0.0012,0.0037,15.9936,-33.2201,0.0000,40.0000,0.3385,0.3585,0.3785,-172955321.0113,-6825320411.0000
2003-10-30,23.99,24.0,22.87,23.09,0.355112861714,4652800,0.0000,1.0,0.3575,0.3538,53.0018,67.6188,77.5887,0.0052,-0.0008,0.0044,16.6483,19.4329,0.0000,45.0000,0.3349,0.3575,0.3802,-39001222.2498,-6607166593.0000
2003-10-29,23.51,23.9,23.34,23.69,0.364340567086,4769300,0.0000,1.0,0.3556,0.3537,56.7487,54.8896,71.9341,0.0054,-0.0006,0.0049,17.2647,63.8386,0.0000,50.0000,0.3267,0.3556,0.3845,120099991.3931,-6346609533.0000
2003-10-28,22.56,23.77,22.4,23.72,0.364801952354,4494900,0.0000,1.0,0.3534,0.3526,56.9399,43.4234,53.3337,0.0056,-0.0011,0.0044,17.5212,38.1661,5.0000,55.0000,0.3209,0.3534,0.3859,53329724.6276,-6079528466.0000
2003-10-27,22.75,22.89,22.49,22.6,0.347576902327,2893100,0.0000,1.0,0.3511,0.3513,51.0961,38.0220,39.4009,0.0058,-0.0021,0.0038,17.8789,-7.3675,10.0000,60.0000,0.3157,0.3511,0.3864,-180011594.1737,-6331243117.0000
2003-10-24,22.56,22.85,22.23,22.6,0.347576902327,3926000,0.0000,1.0,0.3501,0.3517,51.0961,34.7063,37.5354,0.0064,-0.0017,0.0047,18.7295,-8.5630,0.0000,65.0000,0.3133,0.3501,0.3869,-107105401.2329,-6331243117.0000
2003-10-23,22.73,23.15,22.59,22.99,0.353574910819,2950200,0.0000,1.0,0.3486,0.3521,53.3724,30.5729,37.1297,0.0068,-0.0011,0.0057,19.5925,20.0946,5.0000,70.0000,0.3093,0.3486,0.3879,-149658217.8091,-6111386898.0000
2003-10-22,22.94,23.2,22.68,22.76,0.35003762376,2885700,0.0000,1.0,0.3466,0.3520,52.1788,26.7845,29.4537,0.0071,-0.0007,0.0063,20.4658,23.0049,10.0000,75.0000,0.3046,0.3466,0.3886,-220463088.5344,-6276598263.0000
2003-10-21,23.31,23.4,22.75,23.18,0.35649701752,3151100,0.0000,1.0,0.3455,0.3522,54.6036,32.1630,25.1352,0.0072,0.0002,0.0074,21.3140,38.8986,15.0000,80.0000,0.3028,0.3455,0.3883,-108586607.8358,-6114998902.0000
2003-10-20,22.6,23.34,22.38,23.22,0.357112197878,4984500,0.0000,1.0,0.3449,0.3517,54.8341,47.5894,25.7647,0.0072,0.0008,0.0080,22.1529,34.8048,20.0000,85.0000,0.3025,0.3449,0.3874,-165597335.4845,-5938537126.0000
2003-10-17,23.38,23.49,22.43,22.75,0.34988382867,6425200,0.0000,1.0,0.3441,0.3512,52.6001,70.0620,45.5891,0.0070,0.0016,0.0086,23.0760,32.6646,25.0000,90.0000,0.3019,0.3441,0.3862,-374946544.7440,-6217669405.0000
2003-10-16,23.8,23.84,22.41,23.25,0.357573583146,17422900,0.0000,1.0,0.3439,0.3513,55.3679,86.2342,71.4143,0.0066,0.0034,0.0100,24.0124,49.8998,30.0000,95.0000,0.3019,0.3439,0.3860,-232379700.6161,-5857857846.0000
2003-10-15,24.85,25.011,24.581,24.82,0.381719412202,10894700,0.0000,1.0,0.3437,0.3506,65.6767,93.9723,93.1825,0.0057,0.0051,0.0109,24.9981,152.2376,35.0000,100.0000,0.3019,0.3437,0.3854,-402953717.2195,-4882174471.0000
2003-10-14,24.32,24.74,24.188,24.55,0.377566944785,4918200,0.0000,1.0,0.3416,0.3474,64.5998,93.0849,94.1059,0.0044,0.0049,0.0093,24.1769,160.9742,40.0000,100.0000,0.3036,0.3416,0.3795,-471058328.5898,-5492278281.0000
2003-10-13,23.73,24.41,23.72,24.35,0.374491042994,4997600,0.0000,1.0,0.3399,0.3442,63.8007,91.8818,94.6284,0.0032,0.0044,0.0076,23.4419,161.2089,45.0000,100.0000,0.3057,0.3399,0.3741,-556877440.3684,-5767697756.0000
2003-10-10,23.5,23.81,23.37,23.68,0.364186771996,3122100,0.0000,1.0,0.3382,0.3410,60.9985,91.1731,90.5204,0.0021,0.0036,0.0057,22.8322,137.6291,50.0000,100.0000,0.3079,0.3382,0.3686,-788070992.5927,-6047563635.0000
2003-10-09,23.3,23.67,22.79,23.45,0.360649484937,6209800,0.0000,1.0,0.3378,0.3386,59.9885,92.3386,90.4967,0.0012,0.0029,0.0042,22.5160,119.0499,55.0000,100.0000,0.3087,0.3378,0.3669,-859595536.4912,-6222401409.0000
2003-10-08,23.25,23.54,22.73,23.06,0.354651476446,7654800,0.0000,1.0,0.3371,0.3362,58.2466,86.1319,92.5021,0.0005,0.0020,0.0025,22.2639,110.5706,60.0000,100.0000,0.3096,0.3371,0.3646,-1033470109.9784,-6570150556.0000
2003-10-07,22.05,23.41,21.91,23.22,0.357112197878,7467400,0.0000,1.0,0.3364,0.3343,59.2520,73.0360,94.0169,-0.0000,0.0010,0.0010,22.0727,94.5753,65.0000,100.0000,0.3101,0.3364,0.3628,-954086919.6412,-6141481328.0000
2003-10-06,21.67,22.33,21.58,22.29,0.342809254552,4791600,0.0000,1.0,0.3358,0.3319,54.9592,52.3910,71.8768,-0.0003,-0.0009,-0.0012,21.9447,23.5839,70.0000,20.0000,0.3109,0.3358,0.3607,-1266324117.0814,-6559656146.0000
2003-10-03,20.99,21.86,20.88,21.69,0.333581549181,5350000,0.0000,1.0,0.3361,0.3308,51.8502,41.5844,53.2143,-0.0000,-0.0025,-0.0026,22.5007,-35.3984,75.0000,0.0000,0.3107,0.3361,0.3616,-1506032132.4985,-6827986014.0000
2003-10-02,20.8,20.8,20.28,20.57,0.316356499154,3643900,0.0000,1.0,0.3368,0.3305,45.1344,34.8730,32.0818,0.0006,-0.0039,-0.0033,23.4473,-127.2122,80.0000,0.0000,0.3110,0.3368,0.3625,-1701689470.6546,-7127586313.0000
2003-10-01,20.75,21.1,20.19,20.79,0.319739991123,4216300,0.0000,1.0,0.3385,0.3319,46.3405,32.9841,39.4572,0.0016,-0.0040,-0.0024,23.9192,-137.4209,85.0000,0.0000,0.3138,0.3385,0.3632,-1725234694.2127,-6923527709.0000
2003-09-30,21.09,21.22,20.44,20.72,0.318663425497,5096900,0.0000,1.0,0.3402,0.3332,45.9035,24.4445,33.0799,0.0026,-0.0042,-0.0017,24.4159,-156.6174,90.0000,5.0000,0.3163,0.3402,0.3640,-1800479507.8611,-7159640745.0000
2003-09-29,21.49,21.67,20.65,21.3,0.327583540689,6530400,0.0000,1.0,0.3418,0.3348,49.0475,20.8203,26.4151,0.0036,-0.0041,-0.0005,25.1378,-139.2005,95.0000,10.0000,0.3196,0.3418,0.3640,-1719974545.4386,-6874214060.0000
2003-09-26,20.3,21.42,20.149,20.69,0.318202040228,6200900,0.0000,1.0,0.3428,0.3355,45.3046,20.7954,13.8386,0.0046,-0.0046,0.0000,26.0696,-239.9360,100.0000,15.0000,0.3215,0.3428,0.3641,-1820363539.7629,-7239916825.0000
2003-09-25,21.34,21.37,20.25,20.43,0.3142033679,10256800,0.0000,1.0,0.3440,0.3373,43.6278,30.3620,22.2071,0.0058,-0.0041,0.0017,26.8065,-314.3616,100.0000,20.0000,0.3258,0.3440,0.3621,-1768726725.2982,-7587167572.0000
2003-09-24,22.21,22.31,21.0824,21.32,0.327891130868,5380100,0.0000,1.0,0.3448,0.3398,48.4588,40.6556,26.3404,0.0068,-0.0026,0.0042,27.6600,-169.4673,0.0000,25.0000,0.3311,0.3448,0.3584,-1378967935.7660,-7012786198.0000
