,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2020-01-31,34.86,35.03,33.53,33.56,32.9816007375,18541265,0.0000,1.0,34.7727,34.7016,37.0841,37.1765,16.2660,-0.1577,-0.2284,-0.0707,11.1966,-222.2222,0.0000,100.0000,34.7727,35.9335,33.6118,2004404122.9438,2756353312.0000
2020-01-30,34.36,35.14,34.25,35.06,34.4557485654,12420060,0.0000,1.0,34.9073,34.8827,45.7314,50.4200,44.5510,-0.0569,-0.0882,-0.0312,10.4782,-122.2844,5.0000,100.0000,34.9073,35.7995,34.0151,2022203737.3427,2774894577.0000
2020-01-29,35.06,35.53,34.35,34.58,33.9840212605,21463618,0.0000,1.0,34.9589,34.9276,41.5909,49.4149,50.7126,-0.0410,-0.0580,-0.0170,10.2100,-140.4846,10.0000,100.0000,34.9589,35.8600,34.0578,2012016497.1182,2762474517.0000
2020-01-28,35.61,36.45,35.49,36.21,35.5859285669,15161775,0.0000,1.0,35.0189,35.0270,55.1700,49.3615,55.9965,0.0362,0.0294,-0.0068,10.0012,97.8921,15.0000,55.0000,35.0189,35.8047,34.2330,2025112941.9992,2783938135.0000
2020-01-27,34.79,35.74,34.75,35.48,34.8685099572,10529174,0.0000,1.0,35.0120,34.9681,47.9382,53.6527,41.5357,-0.0067,-0.0225,-0.0158,10.2874,-58.2117,0.0000,60.0000,35.0120,35.7801,34.2439,2017532054.4968,2768776360.0000
2020-01-24,35.79,35.79,35.1,35.36,34.750578131,9243579,0.0000,1.0,35.0498,34.9786,46.5927,67.8767,50.5524,-0.0013,-0.0155,-0.0141,10.3238,-47.8898,5.0000,65.0000,35.0498,35.8593,34.2403,2012533355.7300,2758247186.0000
2020-01-23,35.82,35.98,35.55,35.61,34.9962694357,7980240,0.0000,1.0,35.0916,35.0026,49.1043,80.5304,68.8699,0.0196,0.0058,-0.0138,10.7174,5.3290,10.0000,70.0000,35.0916,35.9210,34.2622,2014810759.2523,2767490765.0000
2020-01-22,35.81,36.07,35.63,35.89,35.2714436969,8023517,0.0000,1.0,35.1211,35.0033,52.0920,85.5240,84.2077,0.0265,0.0078,-0.0187,10.9180,27.9346,15.0000,75.0000,35.1211,35.9763,34.2658,2020563955.5320,2775471005.0000
2020-01-21,35.6,35.86,35.47,35.72,35.1043736097,6645937,0.0000,1.0,35.1358,34.9751,50.3496,81.5150,88.5135,0.0075,-0.0178,-0.0253,11.0322,-8.6267,20.0000,80.0000,35.1358,36.0109,34.2608,2019105134.2573,2767447488.0000
2020-01-17,35.32,35.9,35.28,35.82,35.2026501316,12082467,0.0000,1.0,35.1515,34.9615,51.3941,66.7278,83.8508,-0.0060,-0.0332,-0.0272,11.3681,-13.4212,25.0000,85.0000,35.1515,36.0350,34.2680,2017230639.2065,2774093425.0000
2020-01-16,35.39,35.99,35.27,35.92,35.3009266534,6955922,0.0000,1.0,35.1427,34.9361,52.4274,46.8264,72.1807,-0.0366,-0.0623,-0.0257,11.7217,-2.2447,30.0000,90.0000,35.1427,36.0275,34.2579,2008266228.2067,2786175892.0000
2020-01-15,35.43,35.72,35.05,35.33,34.7210951745,10966043,0.0000,1.0,35.1417,34.8977,46.3856,26.9351,44.1520,-0.0921,-0.1086,-0.0165,12.0939,-66.5145,35.0000,95.0000,35.1417,36.0259,34.2576,2002662846.5973,2779219970.0000
2020-01-14,34.67,35.37,34.51,35.35,34.7407504788,7227472,0.0000,1.0,35.1452,34.9162,46.5761,17.5594,24.1464,-0.1136,-0.1071,0.0065,12.7137,-122.5861,40.0000,100.0000,35.1452,36.0233,34.2671,2004463241.7141,2790186013.0000
2020-01-13,34.85,34.89,34.56,34.73,34.1314360433,7959768,0.0000,1.0,35.1515,34.9347,39.2259,16.5996,12.5067,-0.1405,-0.1056,0.0349,13.0040,-202.7277,45.0000,100.0000,35.1515,36.0196,34.2835,1997571931.2030,2782958541.0000
2020-01-10,35.21,35.23,34.79,34.89,34.2886784782,5664374,0.0000,1.0,35.1800,35.0193,40.5952,20.8737,16.0250,-0.1102,-0.0402,0.0700,12.7560,-172.1873,50.0000,0.0000,35.1800,35.9433,34.4167,1997330726.1092,2790918309.0000
2020-01-09,35.14,35.45,34.97,35.18,34.5736803917,10787739,0.0000,1.0,35.1815,35.0962,43.1912,26.4206,21.2672,-0.0696,0.0280,0.0976,12.6975,-120.8247,55.0000,0.0000,35.1815,35.9380,34.4250,2000420384.6564,2796582683.0000
2020-01-08,35.71,36.08,35.57,35.6,34.9864417835,6072582,0.0000,1.0,35.1589,35.1512,47.3581,36.2283,25.3289,-0.0294,0.0856,0.1150,12.7991,-3.0391,60.0000,0.0000,35.1589,36.0081,34.3098,2001768852.0285,2807370422.0000
2020-01-07,35.67,35.7,35.35,35.62,35.0060970879,6868280,0.0000,1.0,35.1083,35.1685,47.5657,47.7258,32.6658,-0.0065,0.1158,0.1223,13.4351,-26.1405,65.0000,5.0000,35.1083,36.1011,34.1156,2007127012.6158,2813443004.0000
2020-01-06,35.78,35.82,35.46,35.78,35.1633395228,5866016,0.0000,1.0,35.0710,35.1856,49.2049,53.1511,50.6901,0.0267,0.1506,0.1239,13.7413,0.5697,70.0000,10.0000,35.0710,36.1302,34.0117,2003398517.7552,2820311284.0000
2020-01-03,35.92,36.1,35.78,35.96,35.3402372622,3960887,0.0000,1.0,35.0223,35.1880,51.0865,46.7293,59.8214,0.0597,0.1769,0.1173,14.1786,42.8341,75.0000,15.0000,35.0223,36.1475,33.8972,1998836060.8681,2826177300.0000
2020-01-02,36.41,36.5,36.14,36.3,35.6743774365,4979348,0.0000,1.0,34.9737,35.1719,54.8503,38.9123,48.9418,0.0876,0.1899,0.1023,14.8631,97.0414,80.0000,0.0000,34.9737,36.1235,33.8238,1998340949.9925,2830138187.0000
2019-12-31,35.81,36.12,35.54,36.11,35.487652045,7437718,0.0000,1.0,34.8975,35.1190,53.0125,41.9164,31.4248,0.0892,0.1697,0.0804,15.1541,54.1665,85.0000,5.0000,34.8975,36.0534,33.7416,1998894210.8820,2825158839.0000
2019-12-30,36.17,36.21,35.71,35.8,35.1829948272,6535824,0.0000,1.0,34.8380,35.0802,49.8483,56.5427,36.3704,0.1023,0.1604,0.0581,15.8805,57.0435,90.0000,10.0000,34.8380,35.9887,33.6874,1991712965.9169,2817721121.0000
2019-12-27,36.39,36.4,35.99,36.07,35.4483414362,6606893,0.0000,1.0,34.8243,35.0694,52.7897,70.9629,57.9540,0.1447,0.1773,0.0326,16.4377,94.0751,95.0000,15.0000,34.8243,35.9646,33.6839,1995895893.2767,2824256945.0000
2019-12-26,36.35,36.52,36.19,36.25,35.6252391756,4082735,0.0000,1.0,34.8066,35.0295,54.8391,79.8369,75.3037,0.1729,0.1692,-0.0036,16.6655,124.7140,100.0000,20.0000,34.8066,35.9182,33.6949,1999924486.5721,2830863838.0000
2019-12-24,36.21,36.28,36.1,36.21,35.5859285669,2129229,0.0000,1.0,34.7751,34.9668,54.4659,82.3177,79.6309,0.1853,0.1385,-0.0468,16.6341,121.6622,95.0000,25.0000,34.7751,35.8263,33.7239,2002522590.6632,2826781103.0000
2019-12-23,36.22,36.49,36.17,36.21,35.5859285669,5397941,0.0000,1.0,34.7505,34.9017,54.4659,84.4763,84.5761,0.1943,0.1012,-0.0932,16.8418,145.6608,100.0000,30.0000,34.7505,35.7462,33.7548,2002049428.6627,2826781103.0000
2019-12-20,36.02,36.34,35.92,36.19,35.5662732625,17421648,0.0000,1.0,34.6902,34.8296,54.2955,82.3165,82.7462,0.1939,0.0521,-0.1418,16.9682,141.7980,10.0000,35.0000,34.6902,35.6201,33.7602,2006097884.4109,2821383162.0000
2019-12-19,35.52,36.12,35.52,36.04,35.4188584797,7660208,0.0000,1.0,34.6220,34.7521,53.0432,81.2636,86.1068,0.1810,-0.0092,-0.1902,17.2485,117.0522,15.0000,40.0000,34.6220,35.4823,33.7617,2001120270.6948,2803961514.0000
2019-12-18,35.84,35.92,35.33,35.64,35.0257523922,12129157,0.0000,1.0,34.5573,34.6819,49.5409,77.6761,78.0964,0.1630,-0.0724,-0.2355,17.7656,83.8320,20.0000,45.0000,34.5573,35.3609,33.7536,1995502784.8284,2796301306.0000
2019-12-17,35.44,35.95,35.27,35.9,35.2812713491,13049151,0.0000,1.0,34.5220,34.6457,51.9328,75.4120,79.5876,0.1642,-0.1120,-0.2762,18.5194,110.3837,25.0000,50.0000,34.5220,35.3019,33.7421,1994886048.0329,2808430463.0000
2019-12-16,35.57,35.77,35.39,35.4,34.7898887398,7241116,0.0000,1.0,34.4759,34.5788,47.2828,66.8170,75.3444,0.1304,-0.1869,-0.3173,19.3129,87.8921,30.0000,55.0000,34.4759,35.1757,33.7762,1983755889.8257,2795381312.0000
2019-12-13,35.36,35.77,35.26,35.48,34.8685099572,6952181,0.0000,1.0,34.4627,34.5566,47.9884,51.9442,71.3039,0.1201,-0.2298,-0.3499,20.3267,93.9684,35.0000,0.0000,34.4627,35.1481,33.7773,1990615894.4567,2802622428.0000
2019-12-12,34.86,35.46,34.86,35.31,34.7014398701,5800325,0.0000,1.0,34.4304,34.5238,46.3728,36.1889,53.8027,0.0908,-0.2891,-0.3799,21.3937,34.9218,40.0000,5.0000,34.4304,35.0969,33.7640,1991570115.3795,2795670247.0000
2019-12-11,34.7,34.99,34.68,34.92,34.3181614348,7420758,0.0000,1.0,34.3908,34.5051,42.4787,26.2909,30.7258,0.0589,-0.3437,-0.4026,22.2030,-42.5396,45.0000,10.0000,34.3908,35.0819,33.6998,1988669952.8795,2789869922.0000
2019-12-10,34.67,35.0,34.66,34.72,34.1216083911,6291143,0.0000,1.0,34.3914,34.5247,40.3691,26.5129,24.0382,0.0480,-0.3693,-0.4173,22.5309,-62.2077,50.0000,15.0000,34.3914,35.0823,33.7006,1984600504.9435,2782449164.0000
2019-12-09,34.85,34.92,34.56,34.57,33.9741936083,7837303,0.0000,1.0,34.4107,34.5672,38.7691,27.4041,24.1088,0.0528,-0.3765,-0.4293,22.8759,-94.7956,55.0000,20.0000,34.4107,35.0917,33.7296,1988671244.5322,2776158021.0000
2019-12-06,35.13,35.22,34.83,34.86,34.2591955217,6547894,0.0000,1.0,34.4319,34.6296,40.7787,26.2681,31.3917,0.0771,-0.3654,-0.4425,23.1498,-25.0729,60.0000,25.0000,34.4319,35.0830,33.7808,1996073141.8093,2783995324.0000
2019-12-05,34.94,35.09,34.77,34.79,34.1904019564,8119382,0.0000,1.0,34.4267,34.6686,40.0663,24.3286,26.7117,0.0870,-0.3748,-0.4618,23.6515,-47.4474,65.0000,30.0000,34.4267,35.0849,33.7684,2001613667.5003,2777447430.0000
2019-12-04,34.81,35.24,34.81,34.97,34.3672996957,7518066,0.0000,1.0,34.4547,34.7189,41.2794,28.4959,20.7009,0.1092,-0.3743,-0.4835,24.0418,-20.3903,70.0000,35.0000,34.4547,35.1181,33.7913,2008718126.7490,2785566812.0000
2019-12-03,34.6,34.91,34.46,34.75,34.1510913476,7318011,0.0000,1.0,34.4729,34.7559,39.1399,40.3018,25.5732,0.1245,-0.3864,-0.5108,24.4825,-94.7449,75.0000,40.0000,34.4729,35.1456,33.8002,2010641352.9378,2778048746.0000
2019-12-02,35.45,35.62,34.81,34.9,34.2985061304,10174590,0.0000,1.0,34.4985,34.8196,40.0859,51.7551,39.2135,0.1679,-0.3741,-0.5419,24.6046,-5.8000,80.0000,45.0000,34.4985,35.1592,33.8379,2008527260.8716,2785366757.0000
2019-11-29,35.69,35.85,35.46,35.52,34.907820566,3128855,0.1400,1.0,34.5089,34.8745,44.2892,58.1453,56.1188,0.2160,-0.3679,-0.5839,24.9788,114.9214,85.0000,50.0000,34.5089,35.1632,33.8547,2016440830.8736,2795541347.0000
2019-11-27,35.8,36.02,35.69,35.85,35.0938128797,7535829,0.0000,1.0,34.4888,34.8709,45.6782,55.2765,59.9331,0.2211,-0.4168,-0.6379,25.8864,154.2918,90.0000,55.0000,34.4888,35.1170,33.8607,2018606961.2583,2798670202.0000
2019-11-26,35.67,35.9,35.42,35.75,34.9959221883,8246489,0.0000,1.0,34.4893,34.8475,44.8128,47.8101,58.3841,0.2011,-0.4921,-0.6932,26.9184,109.7381,95.0000,60.0000,34.4893,35.1194,33.8593,2018835319.7141,2791134373.0000
2019-11-25,36.49,36.53,35.34,35.85,35.0938128797,14172563,0.0000,1.0,34.5070,34.8319,45.5014,40.2185,47.5124,0.1725,-0.5710,-0.7435,27.8909,149.9522,100.0000,65.0000,34.5070,35.2084,33.8055,2015742886.3372,2799380862.0000
2019-11-22,34.96,35.23,34.77,35.12,34.3792108322,6165853,0.0000,1.0,34.5114,34.8043,39.0011,39.6851,37.5338,0.1132,-0.6734,-0.7866,28.9146,-57.0558,10.0000,70.0000,34.5114,35.2284,33.7943,2017767538.1950,2785208299.0000
2019-11-21,34.92,35.15,34.85,34.94,34.2030075877,5660379,0.0000,1.0,34.5466,34.8490,37.2478,46.7755,35.6095,0.0933,-0.7215,-0.8149,28.5746,-76.2151,0.0000,75.0000,34.5466,35.3024,33.7908,2014550571.4130,2779042446.0000
2019-11-20,35.02,35.25,34.74,34.86,34.1246950345,9520393,0.0000,1.0,34.5799,34.9170,36.4769,54.5986,45.9119,0.0837,-0.7545,-0.8382,28.2669,-89.5306,0.0000,80.0000,34.5799,35.3309,33.8289,2016814723.0126,2773382067.0000
2019-11-19,35.22,35.41,34.98,35.06,34.3204764174,5307077,0.0000,1.0,34.7923,35.0004,37.5732,53.9367,58.8050,0.0814,-0.7777,-0.8591,27.9429,-53.6751,0.0000,85.0000,34.7923,36.5867,32.9979,2021854931.0721,2782902460.0000
2019-11-18,35.14,35.4,35.0,35.1,34.359632694,7639316,0.0000,1.0,34.9822,35.0720,37.7890,45.4926,59.0788,0.0635,-0.8159,-0.8795,27.7454,-54.2735,5.0000,90.0000,34.9822,37.2722,32.6923,2025187281.7453,2788209537.0000
2019-11-15,35.38,35.58,35.19,35.27,34.5260468694,6301985,0.0000,1.0,35.1858,35.1470,38.6860,37.0697,43.9262,0.0385,-0.8568,-0.8953,27.5492,-43.0943,10.0000,95.0000,35.1858,37.9026,32.4691,2029006939.7434,2795848853.0000
2019-11-14,34.56,35.1,34.52,34.96,34.2225857259,6029214,0.0000,1.0,35.3596,35.2124,36.0565,37.4015,33.4726,-0.0085,-0.9135,-0.9050,27.4535,-73.4260,0.0000,100.0000,35.3596,38.3190,32.4002,2032723494.9981,2789546868.0000
2019-11-13,34.85,34.93,34.54,34.64,33.9093355133,6247251,0.0000,1.0,35.5617,35.3165,33.2493,38.0878,33.8103,-0.0388,-0.9416,-0.9028,26.8112,-81.1748,5.0000,100.0000,35.5617,38.7279,32.3955,2029604936.0341,2783517654.0000
2019-11-12,35.29,35.37,34.97,35.07,34.3302654865,6182621,0.0000,1.0,35.7712,35.4647,35.2233,38.7137,44.9214,-0.0388,-0.9320,-0.8931,25.9329,-64.0778,10.0000,90.0000,35.7712,39.0256,32.5169,2032648468.5738,2789764905.0000
2019-11-11,35.02,35.31,34.93,35.25,34.5064687311,3930645,0.0000,1.0,35.9577,35.5841,36.0750,34.8427,35.5316,-0.0655,-0.9490,-0.8834,25.2189,-66.8359,15.0000,95.0000,35.9577,39.2870,32.6284,2035739779.0746,2795947526.0000
2019-11-08,34.74,35.26,34.68,35.14,34.3987889705,10562742,0.0000,1.0,36.1099,35.6975,35.1648,35.8677,35.6879,-0.1077,-0.9748,-0.8671,24.3977,-77.6429,20.0000,100.0000,36.1099,39.4383,32.7816,2033050390.3910,2792016881.0000
2019-11-07,35.51,35.62,34.78,34.89,34.1540622419,10966158,0.0000,1.0,36.2768,35.8342,33.1085,32.4309,33.3086,-0.1424,-0.9825,-0.8401,23.4773,-81.6604,25.0000,100.0000,36.2768,39.5799,32.9738,2026858438.1835,2781454139.0000
2019-11-06,35.63,35.67,35.27,35.5,34.7511954597,9225831,0.0000,1.0,36.4256,36.0111,35.7358,27.0174,38.6066,-0.1487,-0.9533,-0.8045,22.5531,-74.3734,30.0000,85.0000,36.4256,39.5983,33.2529,2034952507.1854,2792420297.0000
2019-11-05,35.5,35.76,35.31,35.48,34.7316173214,6434748,0.0000,1.0,36.5406,36.1437,35.5765,21.9236,25.3775,-0.1955,-0.9628,-0.7674,21.8057,-81.4150,35.0000,90.0000,36.5406,39.6278,33.4535,2033568632.5343,2783194466.0000
2019-11-04,35.25,35.52,35.21,35.41,34.6630938374,7120136,0.0000,1.0,36.6307,36.2923,35.0414,22.2021,17.0681,-0.2406,-0.9591,-0.7185,21.0379,-98.6401,40.0000,95.0000,36.6307,39.6045,33.6569,2035141570.9348,2776759718.0000
2019-11-01,35.5,35.59,35.09,35.25,34.5064687311,8236505,0.0000,1.0,36.7487,36.4638,33.8481,26.0792,23.3253,-0.2750,-0.9333,-0.6583,19.9900,-116.8285,45.0000,100.0000,36.7487,39.5849,33.9124,2033074434.6769,2769639582.0000
2019-10-31,35.69,35.86,35.13,35.25,34.5064687311,6921493,0.0000,1.0,36.8984,36.6699,33.8481,24.5036,26.2130,-0.2813,-0.8709,-0.5896,18.8869,-131.6943,50.0000,100.0000,36.8984,39.5560,34.2408,2036039576.4771,2769639582.0000
2019-10-30,36.15,36.19,35.69,35.86,35.1036019489,5435336,0.0000,1.0,37.0306,36.8976,36.1318,20.6421,28.6994,-0.2594,-0.7786,-0.5193,17.7414,-126.4047,55.0000,80.0000,37.0306,39.4516,34.6096,2040685510.1351,2776561075.0000
2019-10-29,35.9,36.27,35.72,36.11,35.3483286775,8275441,0.0000,1.0,37.1436,37.0864,37.1066,23.1036,18.5985,-0.2559,-0.7103,-0.4544,16.7605,-141.1765,0.0000,85.0000,37.1436,39.3997,34.8876,2042424817.6539,2781996411.0000
2019-10-28,35.82,36.25,35.82,35.94,35.181914502,7900988,0.0000,1.0,37.2626,37.2694,35.9911,32.1228,14.6283,-0.2472,-0.6376,-0.3905,15.7402,-169.1901,5.0000,90.0000,37.2626,39.3736,35.1515,2038964178.6882,2773720970.0000
2019-10-25,35.55,36.0,35.4,35.84,35.0840238106,14034397,0.0000,1.0,37.4114,37.4891,35.3503,51.1363,36.0841,-0.1901,-0.5187,-0.3287,14.7058,-232.0457,10.0000,95.0000,37.4114,39.3251,35.4976,2042455312.9219,2765819982.0000
2019-10-24,35.77,36.65,35.19,35.62,34.8686642894,19671708,0.0000,1.0,37.5352,37.7423,33.9687,58.9758,45.6562,-0.0683,-0.3494,-0.2811,13.4119,-296.5139,0.0000,100.0000,37.5352,39.1234,35.9470,2035905927.6555,2751785585.0000
2019-10-23,38.67,39.33,38.36,39.2,38.3731510428,7052283,0.0000,1.0,37.6967,38.0448,50.7272,66.7147,71.6688,0.1578,-0.1063,-0.2641,12.0500,64.0245,0.0000,45.0000,37.6967,38.7260,36.6674,2043990191.2168,2771457293.0000
2019-10-22,39.23,39.36,38.88,38.94,38.1186352451,5328739,0.0000,1.0,37.6987,38.0102,48.9910,64.9793,59.6024,0.1523,-0.1513,-0.3035,12.1853,77.3616,0.0000,50.0000,37.6987,38.7333,36.6641,2038828210.8771,2764405010.0000
2019-10-21,38.96,39.3,38.92,39.26,38.4318854577,4786884,0.0000,1.0,37.7290,37.9988,51.0962,72.0794,68.8729,0.1610,-0.1806,-0.3416,12.7226,79.3321,5.0000,55.0000,37.7290,38.8436,36.6145,2042824765.1263,2769733749.0000
2019-10-18,39.21,39.35,38.74,38.82,38.0011664154,6237252,0.0000,1.0,37.7770,37.9532,48.1879,75.2104,66.4627,0.1346,-0.2472,-0.3819,13.2390,41.8923,0.0000,60.0000,37.7770,39.0758,36.4782,2039045646.1794,2764946865.0000
2019-10-17,39.16,39.38,38.99,39.09,38.2654712822,5693739,0.0000,1.0,37.8524,37.9482,49.9185,78.4648,80.9026,0.1307,-0.2848,-0.4155,13.7826,48.8670,5.0000,65.0000,37.8524,39.3536,36.3511,2043646897.6539,2771184117.0000
2019-10-16,38.64,39.19,38.59,38.92,38.0990571068,5319495,0.0000,1.0,37.9165,37.9148,48.8190,73.7277,78.2657,0.0925,-0.3556,-0.4482,14.4788,12.3850,10.0000,70.0000,37.9165,39.5833,36.2497,2046420770.5011,2765490378.0000
2019-10-15,38.37,39.04,38.35,38.88,38.0599008302,4813847,0.0000,1.0,37.9870,37.8954,48.5666,68.7261,76.2261,0.0474,-0.4239,-0.4713,15.1316,-7.4393,15.0000,75.0000,37.9870,39.7921,36.1818,2045888821.0017,2760170883.0000
2019-10-14,38.54,38.63,38.34,38.36,37.5508692348,6924194,0.0000,1.0,38.0677,37.8781,45.2311,56.8173,66.6914,-0.0177,-0.5008,-0.4832,15.7099,-37.6344,20.0000,80.0000,38.0677,40.0175,36.1180,2043307482.7553,2755357036.0000
2019-10-11,38.43,38.99,38.43,38.55,37.7368615485,5067569,0.0000,1.0,38.1627,37.9125,46.2727,43.3587,63.2609,-0.0612,-0.5399,-0.4788,16.0146,-26.0493,25.0000,85.0000,38.1627,40.1861,36.1393,2049276615.5131,2762281230.0000
2019-10-10,37.77,38.26,37.76,37.93,37.1299392616,7762988,0.0000,1.0,38.2518,37.9310,42.1421,29.7836,40.4997,-0.1375,-0.6009,-0.4635,16.3908,-77.7529,30.0000,90.0000,38.2518,40.3479,36.1557,2052172369.2277,2757213661.0000
2019-10-09,37.62,38.0,37.52,37.85,37.0516267084,6812376,0.0000,1.0,38.3673,38.0153,41.5917,25.7997,26.3154,-0.1791,-0.6082,-0.4291,16.2186,-97.7992,35.0000,95.0000,38.3673,40.4580,36.2766,2054656525.3860,2749450673.0000
2019-10-08,37.47,37.73,37.23,37.32,36.5328060438,7170395,0.0000,1.0,38.4676,38.1168,37.8716,25.8509,22.5358,-0.2164,-0.6007,-0.3843,15.8189,-135.0488,0.0000,100.0000,38.4676,40.4875,36.4477,2052101884.3873,2742638297.0000
2019-10-07,38.04,38.19,37.76,37.82,37.022259501,6107767,0.0000,1.0,38.6120,38.2835,40.1642,25.9236,28.5479,-0.1994,-0.5296,-0.3302,15.1670,-116.8837,0.0000,90.0000,38.6120,40.4639,36.7601,2056690937.1872,2749808692.0000
2019-10-04,38.09,38.38,37.96,38.31,37.501923889,4621488,0.0000,1.0,38.7872,38.4163,42.5631,25.0466,26.4691,-0.2006,-0.4810,-0.2804,14.7483,-110.1951,5.0000,95.0000,38.7872,40.6673,36.9072,2061094211.0699,2755916459.0000
2019-10-03,38.05,38.05,37.45,37.95,37.1495173999,7239521,0.0000,1.0,38.8881,38.5125,40.0646,24.6875,22.7539,-0.2305,-0.4607,-0.2302,14.4130,-161.6902,10.0000,100.0000,38.8881,40.6965,37.0796,2058013219.0699,2751294971.0000
2019-10-02,38.35,38.57,37.99,38.17,37.364876921,6425347,0.0000,1.0,39.0276,38.6560,41.1026,24.5880,25.9168,-0.2197,-0.3923,-0.1726,13.7887,-159.6816,15.0000,100.0000,39.0276,40.7036,37.3515,2053186871.7357,2758534492.0000
2019-10-01,38.99,39.47,38.47,38.54,37.7270724793,6826745,0.0000,1.0,39.0995,38.7919,42.8775,23.5538,25.3919,-0.2035,-0.3212,-0.1177,13.4065,-124.3101,20.0000,90.0000,39.0995,40.5980,37.6010,2055624072.3221,2764959839.0000
2019-09-30,38.57,39.05,38.41,38.98,38.1577915217,6208030,0.0000,1.0,39.1582,38.9040,45.0765,22.3152,22.4554,-0.1958,-0.2626,-0.0668,13.2687,-147.7513,25.0000,95.0000,39.1582,40.5231,37.7933,2061495073.0222,2771786584.0000
2019-09-27,38.71,38.89,38.1,38.37,37.5606583039,10701092,0.0000,1.0,39.2224,38.9825,41.0979,24.2314,22.8141,-0.2101,-0.2279,-0.0178,12.7825,-229.5013,30.0000,100.0000,39.2224,40.5116,37.9331,2056645049.5846,2765578554.0000
2019-09-26,39.09,39.48,38.85,38.92,38.0990571068,7378772,0.0000,1.0,39.3212,39.1322,43.8166,28.4927,21.6762,-0.1542,-0.1195,0.0347,12.1376,-194.9870,35.0000,95.0000,39.3212,40.3656,38.2768,2060031471.1035,2776279646.0000
2019-09-25,38.92,39.5,38.35,39.24,38.4123073194,12297111,0.0000,1.0,39.3717,39.2409,45.4795,39.5232,28.2038,-0.1074,-0.0342,0.0733,11.8580,-228.2942,40.0000,100.0000,39.3717,40.2610,38.4823,2065770515.9923,2783658418.0000
2019-09-24,40.38,40.67,39.46,39.56,38.725557532,7451831,0.0000,1.0,39.3533,39.3281,47.1806,50.4735,35.5980,-0.0568,0.0433,0.1001,11.5637,-59.0876,45.0000,5.0000,39.3533,40.3318,38.3748,2059033837.7917,2795955529.0000
2019-09-23,40.37,40.48,40.02,40.24,39.3912142337,5663563,0.0000,1.0,39.3388,39.3916,51.0340,61.0264,54.7679,-0.0046,0.1097,0.1143,11.9327,14.5767,50.0000,0.0000,39.3388,40.3617,38.3159,2065253961.1887,2803407360.0000
2019-09-20,40.55,40.87,40.14,40.36,39.5086830635,12835199,0.0000,1.0,39.2569,39.3916,51.7425,62.6166,61.0546,0.0096,0.1251,0.1155,12.3937,51.6861,55.0000,5.0000,39.2569,40.4906,38.0231,2065500203.0597,2809070923.0000
2019-09-19,40.4,40.8,40.33,40.4,39.54783934,4012018,0.0000,1.0,39.2325,39.3793,51.9709,59.7965,67.2566,0.0178,0.1309,0.1131,12.7880,63.6953,60.0000,10.0000,39.2325,40.4646,38.0003,2070599117.7297,2821906122.0000
2019-09-18,40.53,40.62,39.78,40.36,39.5086830635,4327600,0.0000,1.0,39.2247,39.3615,51.7686,50.4120,59.5385,0.0238,0.1324,0.1086,13.0603,29.2969,65.0000,15.0000,39.2247,40.4507,37.9986,2073416066.5384,2817894104.0000
2019-09-17,40.18,40.66,39.83,40.53,39.6750972389,6383044,0.0000,1.0,39.2017,39.3460,52.6643,40.4637,52.5945,0.0338,0.1364,0.1027,13.4628,44.5902,70.0000,20.0000,39.2017,40.4228,37.9806,2071767457.0141,2822221704.0000
2019-09-16,39.75,40.39,39.67,40.3,39.4499486486,5754402,0.0000,1.0,39.1880,39.3114,51.5877,34.1490,39.1031,0.0284,0.1226,0.0942,13.8513,11.5676,75.0000,25.0000,39.1880,40.3936,37.9824,2067383920.7737,2815838660.0000
2019-09-13,40.41,40.8,40.21,40.37,39.5184721326,5438070,0.0000,1.0,39.1675,39.2968,51.9292,39.4368,29.6935,0.0390,0.1261,0.0871,14.4261,63.4650,80.0000,30.0000,39.1675,40.3685,37.9665,2063068119.2739,2821593062.0000
2019-09-12,40.16,40.54,39.95,40.29,39.4401595795,4927009,0.0000,1.0,39.1153,39.2735,51.5812,53.6552,33.6505,0.0445,0.1218,0.0774,14.6624,41.5711,85.0000,35.0000,39.1153,40.3413,37.8894,2065556727.5791,2816154992.0000
2019-09-11,40.18,40.26,39.67,39.9,39.0583858829,6195900,0.0000,1.0,39.0768,39.2559,49.9017,71.5125,54.9664,0.0563,0.1225,0.0662,15.0635,0.1816,90.0000,40.0000,39.0768,40.3079,37.8457,2064805149.9350,2811227983.0000
2019-09-10,41.05,41.19,40.03,40.27,39.4205814412,6707584,0.0000,1.0,39.1227,39.2767,51.5121,76.4752,72.3488,0.1083,0.1605,0.0522,15.6520,72.0926,95.0000,45.0000,39.1227,40.4146,37.8308,2066170348.2396,2817423883.0000
2019-09-09,40.53,41.41,40.4,41.4,40.5267462544,9029084,0.0000,1.0,39.0900,39.2616,56.8336,74.3576,87.2223,0.1446,0.1697,0.0251,16.0346,159.0657,100.0000,50.0000,39.0900,40.3832,37.7968,2070102380.2390,2824131467.0000
