,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2004-11-11,10.48,10.78,10.45,10.75,1.53571275,1584400,0.0000,1.0,1.4429,1.5958,38.3897,46.3110,31.4987,-0.1942,-0.1504,0.0438,27.3934,86.8934,45.0000,0.0000,1.3141,1.5718,1.4429,-456511158.5854,-306313636.0000
2004-11-10,10.7,10.73,10.33,10.38,1.48285566,1404700,0.0000,1.0,1.4906,1.6021,35.7486,62.1443,42.8370,-0.2051,-0.1644,0.0407,27.6310,-0.5977,50.0000,0.0000,1.0162,1.9650,1.4906,-465585458.4945,-317404447.0000
2004-11-09,10.83,10.93,10.5,10.66,1.52285562,1623100,0.0000,1.0,1.5404,1.6147,36.8854,73.2469,64.5974,-0.2153,-0.1745,0.0408,27.8431,-6.8302,55.0000,0.0000,0.8999,2.1810,1.5404,-458210776.7445,-307571538.0000
2004-11-08,11.21,11.23,10.75,10.86,1.55142702,2405100,0.0000,1.0,1.5877,1.6243,37.6988,75.3143,78.9985,-0.2255,-0.1889,0.0366,28.1440,-8.0012,60.0000,5.0000,0.8303,2.3451,1.5877,-455304292.5352,-296209827.0000
2004-11-05,10.799,11.4,10.61,10.92,1.55999844,3580200,0.0000,1.0,1.6346,1.6320,37.9373,65.7974,76.1447,-0.2347,-0.2075,0.0272,28.5747,-14.3538,65.0000,10.0000,0.7818,2.4875,1.6346,-446184946.3686,-279374111.0000
2004-11-04,10.25,10.75,10.25,10.57,1.50999849,3005300,0.0000,1.0,1.6764,1.6396,35.6829,52.7583,70.7997,-0.2415,-0.2291,0.0124,29.0280,-30.5941,70.0000,0.0000,0.7627,2.5900,1.6764,-440791981.4951,-304435536.0000
2004-11-03,10.18,10.54,10.08,10.12,1.44571284,5035600,0.0000,1.0,1.7261,1.6532,32.6969,38.9705,50.4478,-0.2446,-0.2482,-0.0036,29.0651,-40.4562,75.0000,0.0000,0.7480,2.7043,1.7261,-446682375.3751,-325472657.0000
2004-11-02,9.38,10.34,9.38,9.91,1.41571287,5772300,0.0000,1.0,1.7821,1.6751,31.2825,33.4116,37.0273,-0.2437,-0.2624,-0.0187,28.9565,-51.4364,80.0000,0.0000,0.7481,2.8160,1.7821,-417563442.1143,-360721892.0000
2004-11-01,9.475,9.6,9.35,9.43,1.34714151,1881300,0.0000,1.0,1.8402,1.7024,27.9969,30.4434,29.4364,-0.2390,-0.2737,-0.0347,28.7030,-63.2438,85.0000,5.0000,0.7652,2.9152,1.8402,-421772415.0309,-401128032.0000
2004-10-29,9.55,9.7,9.4,9.47,1.35285579,2213300,0.0000,1.0,1.8961,1.7398,28.1032,31.0368,33.7710,-0.2303,-0.2771,-0.0468,27.8986,-67.6927,90.0000,10.0000,0.8133,2.9788,1.8961,-417031534.3509,-387958919.0000
2004-10-28,9.85,9.86,9.5,9.59,1.36999863,1468300,0.0000,1.0,1.9451,1.7805,28.4109,27.3010,28.1229,-0.2186,-0.2781,-0.0594,27.0664,-72.2628,95.0000,15.0000,0.8765,3.0137,1.9451,-408768539.6843,-372465804.0000
2004-10-27,9.33,9.84,9.25,9.68,1.38285576,3645300,0.0000,1.0,1.9867,1.8237,28.6343,27.0564,31.2166,-0.2038,-0.2770,-0.0732,26.2184,-81.6465,100.0000,20.0000,0.9465,3.0270,1.9867,-403629484.6843,-362187694.0000
2004-10-26,9.94,9.94,9.55,9.61,1.37285577,2387300,0.0000,1.0,2.0346,1.8701,28.2173,21.1469,22.5634,-0.1855,-0.2728,-0.0874,25.3122,-90.1435,100.0000,25.0000,1.0221,3.0470,2.0346,-415306813.0741,-387704819.0000
2004-10-25,9.89,10.15,9.73,9.99,1.42714143,3120000,0.0000,1.0,2.0830,1.9225,29.0939,17.0217,27.3894,-0.1636,-0.2626,-0.0990,24.4366,-98.2303,80.0000,30.0000,1.1099,3.0561,2.0830,-403737578.9203,-370993703.0000
2004-10-22,10.1,10.15,9.72,9.8,1.3999986,2862100,0.0000,1.0,2.1284,1.9746,28.0319,8.8731,13.4881,-0.1389,-0.2512,-0.1124,23.5614,-116.4617,85.0000,35.0000,1.1982,3.0585,2.1284,-408937583.9203,-392833724.0000
2004-10-21,10.29,10.35,9.97,10.07,1.43856999,2891400,0.0000,1.0,2.1773,2.0351,28.6104,5.2350,10.1876,-0.1108,-0.2303,-0.1195,22.6401,-134.3850,90.0000,40.0000,1.3043,3.0503,2.1773,-396357643.4551,-372799004.0000
2004-10-20,9.99,10.3,9.95,10.1,1.4428557,3084300,0.0000,1.0,2.2254,2.0979,28.6729,9.1014,2.9437,-0.0809,-0.2042,-0.1232,21.7307,-167.6113,95.0000,45.0000,1.4169,3.0338,2.2254,-386770360.2973,-352559184.0000
2004-10-19,9.99,10.09,9.67,9.93,1.41857001,7863200,0.0000,1.0,2.2736,2.1668,27.8246,20.7682,2.5736,-0.0501,-0.1683,-0.1182,20.7460,-227.6491,100.0000,50.0000,1.5466,3.0005,2.2736,-383686057.2973,-374149305.0000
2004-10-18,10.6,10.66,9.85,9.87,1.40999859,12295000,0.0000,1.0,2.3277,2.2456,27.5356,36.7052,21.7869,-0.0206,-0.1175,-0.0970,19.5986,-315.4409,100.0000,55.0000,1.7105,2.9449,2.3277,-396791403.7258,-429191760.0000
2004-10-15,10.02,11.49,9.96,10.3,1.4714271,46202000,0.0000,1.0,2.3841,2.3336,28.3072,42.5752,37.9441,0.0037,-0.0502,-0.0539,18.4282,-458.5805,100.0000,60.0000,1.9274,2.8408,2.3841,-314976445.4295,-343126674.0000
2004-10-14,17.44,17.7,17.0,17.43,2.48999751,3202100,0.0000,1.0,2.4319,2.4243,50.6751,37.6855,50.3846,0.0172,0.0302,0.0131,17.2183,37.4522,50.0000,65.0000,2.2496,2.6141,2.4319,-135301821.5406,-19712351.0000
2004-10-13,17.7,17.72,17.15,17.35,2.47856895,2059800,0.0000,1.0,2.4294,2.4174,50.2562,28.9385,39.3971,0.0139,0.0287,0.0148,17.8812,44.8503,55.0000,70.0000,2.2491,2.6098,2.4294,-140425186.5692,-42127073.0000
2004-10-12,17.91,17.97,17.1,17.28,2.46856896,2765600,0.0000,1.0,2.4191,2.4110,49.9024,27.9386,23.2747,0.0102,0.0276,0.0174,18.4899,55.1341,60.0000,75.0000,2.2277,2.6104,2.4191,-136124898.1832,-56545687.0000
2004-10-11,16.83,17.45,16.59,17.43,2.48999751,1700100,0.0000,1.0,2.4122,2.4049,50.6354,39.6972,24.1438,0.0058,0.0267,0.0208,19.1307,25.8250,65.0000,80.0000,2.2186,2.6058,2.4122,-124776390.4936,-37186468.0000
2004-10-08,17.3,17.72,16.75,16.76,2.39428332,2183200,0.0000,1.0,2.4007,2.3960,47.3541,55.3027,36.3975,0.0006,0.0230,0.0224,20.0678,23.1766,0.0000,85.0000,2.1998,2.6016,2.4007,-136123580.0517,-49087179.0000
2004-10-07,17.82,18.15,17.4,17.54,2.50571178,1998100,0.0000,1.0,2.3877,2.3961,51.1116,65.4426,58.5503,-0.0050,0.0277,0.0327,20.9699,89.7174,5.0000,90.0000,2.1556,2.6198,2.3877,-121156266.3919,-33804764.0000
2004-10-06,17.47,18.25,17.39,17.95,2.56428315,3822500,0.0000,1.0,2.3701,2.3846,53.2204,63.2275,70.9603,-0.0131,0.0219,0.0351,21.5673,112.5267,10.0000,95.0000,2.1237,2.6166,2.3701,-112391259.5786,-19818051.0000
2004-10-05,19.29,19.6,17.9,18.05,2.57856885,19655000,0.0000,1.0,2.3496,2.3657,53.7341,52.6683,66.8172,-0.0219,0.0083,0.0302,22.1962,182.4315,15.0000,100.0000,2.1027,2.5965,2.3496,-120480744.1833,6939475.0000
2004-10-04,17.19,17.78,16.85,17.25,2.46428325,4561300,0.0000,1.0,2.3307,2.3433,50.0715,40.6032,51.9048,-0.0294,-0.0106,0.0188,22.5797,94.2298,0.0000,55.0000,2.0995,2.5619,2.3307,-7175337.2421,-130645662.0000
2004-10-01,17.4,17.61,15.91,16.33,2.33285481,7150200,0.0000,1.0,2.3101,2.3305,45.3445,32.6284,39.2828,-0.0342,-0.0230,0.0111,23.6768,37.0487,0.0000,60.0000,2.0575,2.5626,2.3101,-2712125.3819,-162574793.0000
2004-09-30,16.24,16.24,14.93,15.42,2.20285494,2904200,0.0000,1.0,2.2995,2.3303,40.0073,25.0651,30.6222,-0.0369,-0.0252,0.0118,24.7371,-53.3174,5.0000,65.0000,2.0343,2.5647,2.2995,22608019.9123,-212626243.0000
2004-09-29,16.09,16.7,15.74,16.38,2.33999766,1451200,0.0000,1.0,2.2913,2.3437,44.3474,19.5545,27.9802,-0.0399,-0.0142,0.0256,25.0011,16.5654,0.0000,70.0000,2.0052,2.5773,2.2913,27729171.5153,-192296823.0000
2004-09-28,16.28,16.55,15.92,16.39,2.34142623,1110800,0.0000,1.0,2.2739,2.3441,44.3950,17.8814,16.5928,-0.0463,-0.0141,0.0322,25.6859,23.5430,5.0000,75.0000,1.9610,2.5869,2.2739,24343034.8486,-182138413.0000
2004-09-27,16.49,16.6,16.05,16.34,2.33428338,1046800,0.0000,1.0,2.2601,2.3444,44.1097,27.2234,14.0904,-0.0543,-0.0138,0.0405,26.5028,31.0180,10.0000,80.0000,1.9359,2.5842,2.2601,20516942.5153,-189914020.0000
2004-09-24,16.98,17.15,16.6,16.65,2.37856905,2001800,0.0000,1.0,2.2516,2.3454,45.4843,45.3606,22.9611,-0.0645,-0.0126,0.0519,27.4310,66.0620,15.0000,85.0000,1.9268,2.5764,2.2516,20117254.8608,-182586413.0000
2004-09-23,16.87,17.21,16.5,16.8,2.3999976,751800,0.0000,1.0,2.2415,2.3420,46.1454,63.9724,44.6187,-0.0774,-0.0153,0.0622,28.7036,75.9176,20.0000,90.0000,1.9206,2.5624,2.2415,31582120.8608,-168573799.0000
2004-09-22,17.64,17.71,16.66,16.85,2.40714045,1225400,0.0000,1.0,2.2334,2.3358,46.3587,75.7544,68.5020,-0.0930,-0.0207,0.0723,30.0431,103.0222,25.0000,95.0000,1.9209,2.5460,2.2334,32397454.0298,-163311194.0000
2004-09-21,18.02,18.1,17.33,17.51,2.50142607,1342400,0.0000,1.0,2.2235,2.3283,49.2119,75.7774,78.7965,-0.1110,-0.0280,0.0830,31.5369,166.3747,30.0000,100.0000,1.9212,2.5258,2.2235,37870912.4679,-154733386.0000
2004-09-20,17.3,18.0,16.92,17.76,2.53714032,2385600,0.0000,1.0,2.2121,2.3101,50.3265,75.3089,79.9647,-0.1318,-0.0466,0.0852,32.9219,185.6840,35.0000,100.0000,1.9366,2.4876,2.2121,42874408.1692,-145336577.0000
2004-09-17,17.189,17.55,16.75,16.99,2.42714043,1983200,0.0000,1.0,2.1984,2.2862,46.8010,70.6416,68.5710,-0.1531,-0.0733,0.0798,34.4298,172.2783,40.0000,95.0000,1.9648,2.4319,2.1984,33597065.9470,-162035793.0000
2004-09-16,16.16,17.75,15.99,17.09,2.44142613,3518400,0.0000,1.0,2.1902,2.2714,47.2144,66.2848,77.3908,-0.1730,-0.0950,0.0780,36.2412,181.3686,45.0000,100.0000,1.9789,2.4016,2.1902,39150031.1470,-148153380.0000
2004-09-15,16.39,16.78,15.8,15.9,2.2714263,1866200,0.0000,1.0,2.1806,2.2535,41.3580,52.1283,65.9629,-0.1925,-0.1229,0.0697,38.1479,110.5948,50.0000,70.0000,2.0007,2.3605,2.1806,32992825.1470,-172782204.0000
2004-09-14,16.05,16.35,15.5,16.32,2.33142624,1713000,0.0000,1.0,2.1782,2.2516,42.9559,40.9470,55.5006,-0.2100,-0.1393,0.0706,39.6527,101.4896,55.0000,75.0000,2.0019,2.3545,2.1782,43390235.4939,-159718791.0000
2004-09-13,15.1,15.95,15.07,15.82,2.25999774,1728300,0.0000,1.0,2.1715,2.2432,40.3494,35.6991,34.9214,-0.2276,-0.1644,0.0632,40.9954,52.3791,60.0000,80.0000,2.0094,2.3336,2.1715,32245648.7998,-171709802.0000
2004-09-10,15.15,15.42,14.77,14.94,2.13428358,1524900,0.0000,1.0,2.1655,2.2414,35.4151,37.8039,32.4188,-0.2434,-0.1868,0.0566,42.1779,-25.8824,65.0000,85.0000,2.0082,2.3228,2.1655,23721978.9816,-183807914.0000
2004-09-09,15.1,15.44,15.0,15.08,2.15428356,938300,0.0000,1.0,2.1686,2.2527,35.8634,44.0461,39.7570,-0.2576,-0.1998,0.0578,43.1057,-10.3452,70.0000,90.0000,2.0114,2.3259,2.1686,28812803.7508,-173133604.0000
2004-09-08,15.55,15.64,14.87,15.07,2.15285499,2044000,0.0000,1.0,2.1760,2.2631,35.8083,45.1733,41.2358,-0.2720,-0.2155,0.0565,44.1673,-13.9352,75.0000,0.0000,2.0087,2.3433,2.1760,32992507.5690,-179701710.0000
2004-09-07,16.76,17.18,15.16,15.41,2.20142637,13269300,0.0000,1.0,2.1908,2.2747,36.8312,41.8033,51.1454,-0.2862,-0.2323,0.0539,45.2848,59.9817,80.0000,5.0000,1.9862,2.3954,2.1908,39867787.0235,-165393696.0000
2004-09-03,14.89,15.0,14.2,14.36,2.05142652,2061900,0.0000,1.0,2.1980,2.2824,31.0529,29.9672,43.1385,-0.2996,-0.2553,0.0443,46.5623,-98.9822,85.0000,10.0000,1.9825,2.4135,2.1980,109761594.8651,-258278888.0000
2004-09-02,14.1,15.1,13.88,14.85,2.12142645,2193900,0.0000,1.0,2.2162,2.3067,32.3654,21.0605,31.1258,-0.3107,-0.2656,0.0451,46.5258,-101.7674,90.0000,0.0000,1.9920,2.4405,2.2162,118421583.2651,-243845574.0000
2004-09-01,14.01,14.52,13.9,14.27,2.03856939,1777600,0.0000,1.0,2.2323,2.3262,28.9904,19.1060,15.6372,-0.3220,-0.2821,0.0398,46.4873,-154.3250,95.0000,0.0000,1.9920,2.4726,2.2323,109358249.8225,-259202889.0000
2004-08-31,14.39,14.6,13.85,13.95,1.99285515,1401000,0.0000,1.0,2.2556,2.3565,27.0833,24.8338,16.4185,-0.3319,-0.2907,0.0413,46.0211,-172.0267,100.0000,0.0000,2.0049,2.5063,2.2556,106949886.2096,-271646101.0000
2004-08-30,15.1,15.1,14.05,14.45,2.06428365,1211900,0.0000,1.0,2.2934,2.3948,28.2079,29.8379,25.2621,-0.3423,-0.2927,0.0496,45.5303,-126.8734,100.0000,0.0000,1.9898,2.5971,2.2934,114141692.8096,-261839092.0000
2004-08-27,15.37,15.37,15.06,15.15,2.16428355,356800,0.0000,1.0,2.3342,2.4296,29.8567,33.2036,32.8209,-0.3547,-0.2982,0.0564,45.0546,-78.3900,50.0000,0.0000,1.9549,2.7135,2.3342,116161528.0477,-253355784.0000
2004-08-26,15.6,15.69,14.78,15.24,2.17714068,967000,0.0000,1.0,2.3724,2.4575,30.0713,35.8549,31.4308,-0.3688,-0.3111,0.0576,44.7715,-75.1368,55.0000,5.0000,1.9220,2.8229,2.3724,117208909.5316,-250858182.0000
2004-08-25,15.55,15.95,15.26,15.67,2.23856919,1074800,0.0000,1.0,2.4086,2.4870,31.0859,43.2805,35.3590,-0.3832,-0.3244,0.0587,44.4735,-58.9580,60.0000,10.0000,1.9129,2.9043,2.4086,117134524.8503,-244089176.0000
2004-08-24,15.93,16.12,15.25,15.46,2.20856922,1031500,0.0000,1.0,2.4411,2.5131,29.9900,50.6406,40.7748,-0.3978,-0.3429,0.0549,44.2659,-63.5978,65.0000,15.0000,1.9101,2.9722,2.4411,115717033.6763,-251612783.0000
2004-08-23,16.17,16.25,15.65,15.91,2.27285487,850200,0.0000,1.0,2.4761,2.5452,30.9934,54.3616,53.7078,-0.4116,-0.3585,0.0531,44.0473,-55.1171,70.0000,20.0000,1.9193,3.0329,2.4761,119451778.6763,-244392276.0000
2004-08-20,15.85,16.0,15.55,15.84,2.26285488,1093200,0.0000,1.0,2.4986,2.5739,30.6505,49.8577,57.4393,-0.4248,-0.3797,0.0451,43.9029,-64.9890,75.0000,25.0000,1.9401,3.0571,2.4986,120245299.3430,-250343681.0000
2004-08-19,15.92,16.15,15.4,15.85,2.26428345,852800,0.0000,1.0,2.5303,2.6066,30.6712,39.2933,51.9378,-0.4361,-0.4003,0.0358,43.6034,-70.3664,80.0000,30.0000,1.9573,3.1033,2.5303,118034603.9875,-242691274.0000
2004-08-18,15.69,15.95,15.35,15.74,2.24856918,1645100,0.0000,1.0,2.5616,2.6426,30.1789,26.4968,40.1960,-0.4451,-0.4208,0.0243,43.2882,-81.3864,85.0000,0.0000,1.9817,3.1416,2.5616,116840682.9875,-248660879.0000
2004-08-17,15.71,16.65,15.48,15.57,2.22428349,1383900,0.0000,1.0,2.5921,2.6841,29.4432,18.2934,25.7460,-0.4511,-0.4393,0.0119,42.8464,-81.4815,90.0000,0.0000,2.0172,3.1669,2.5921,113385969.6875,-260176590.0000
2004-08-16,14.88,15.58,14.71,15.38,2.19714066,1147900,0.0000,1.0,2.6349,2.7325,28.6450,19.1189,13.5484,-0.4541,-0.4540,0.0001,42.4035,-114.4018,95.0000,5.0000,2.0486,3.2211,2.6349,121582923.4567,-269863899.0000
2004-08-13,15.3,15.45,14.66,14.98,2.13999786,2183600,0.0000,1.0,2.6691,2.7889,26.9931,26.0106,15.5859,-0.4541,-0.4634,-0.0093,41.3563,-138.5606,100.0000,0.0000,2.1097,3.2284,2.6691,117242009.9394,-277899207.0000
2004-08-12,15.89,15.99,15.3,15.38,2.19714066,1992800,0.0000,1.0,2.7265,2.8572,27.6001,32.3805,28.2224,-0.4518,-0.4629,-0.0111,40.1815,-139.6959,80.0000,0.0000,2.1604,3.2926,2.7265,120144265.9521,-262613992.0000
2004-08-11,16.34,16.84,15.86,16.11,2.30142627,2694800,0.0000,1.0,2.8452,2.9266,28.7198,29.5852,34.2236,-0.4490,-0.4613,-0.0123,39.0239,-125.5158,85.0000,5.0000,1.9025,3.7880,2.8452,130859186.0825,-248664379.0000
2004-08-10,16.73,17.59,16.42,17.14,2.44856898,2616700,0.0000,1.0,2.9591,2.9925,30.3714,23.7307,34.6953,-0.4460,-0.4632,-0.0173,37.8763,-94.3477,90.0000,0.0000,1.7846,4.1337,2.9591,140098509.1846,-229800761.0000
2004-08-09,16.63,17.18,15.57,16.42,2.34571194,3129100,0.0000,1.0,3.0641,3.0497,27.6068,14.1522,19.8367,-0.4416,-0.4739,-0.0322,36.7405,-100.1394,95.0000,0.0000,1.7267,4.4015,3.0641,135871528.1077,-248117679.0000
2004-08-06,16.63,17.25,15.26,16.91,2.41571187,5128100,0.0000,1.0,3.1796,3.1238,28.3341,16.3187,16.6602,-0.4336,-0.4701,-0.0365,35.3354,-94.8845,100.0000,5.0000,1.7174,4.6417,3.1796,134647096.4990,-226213958.0000
2004-08-05,17.58,18.03,16.94,17.1,2.4428547,3012600,0.0000,1.0,3.2976,3.1984,28.6118,28.1313,5.9598,-0.4245,-0.4656,-0.0411,33.8563,-82.6468,100.0000,10.0000,1.7244,4.8708,3.2976,111016582.5040,-190317223.0000
2004-08-04,19.02,19.11,17.03,17.53,2.50428321,5284000,0.0000,1.0,3.4034,3.2779,29.2277,52.6016,26.3362,-0.4142,-0.4558,-0.0417,32.4951,-79.1611,100.0000,0.0000,1.7902,5.0165,3.4034,125913766.1462,-169229002.0000
2004-08-03,20.25,20.27,19.25,19.25,2.74999725,1030300,0.0000,1.0,3.5164,3.3593,31.8312,72.3009,52.0979,-0.4038,-0.4430,-0.0392,31.0734,-62.5923,70.0000,5.0000,1.8551,5.1776,3.5164,145119092.5308,-132240966.0000
2004-08-02,19.84,20.4,19.57,20.16,2.87999712,1431800,0.0000,1.0,3.6183,3.4235,33.3232,80.2008,79.3706,-0.3939,-0.4452,-0.0512,29.8727,-61.9674,75.0000,10.0000,1.9082,5.3284,3.6183,152331199.5308,-125028859.0000
2004-07-30,20.09,20.7,20.07,20.5,2.9285685,721900,0.0000,1.0,3.7051,3.4807,33.8870,71.6051,85.4341,-0.3811,-0.4547,-0.0736,28.6558,-63.1381,80.0000,0.0000,1.9775,5.4326,3.7051,148104797.7236,-115006249.0000
2004-07-29,20.44,20.7,19.76,20.3,2.8999971,1055000,0.0000,1.0,3.8154,3.5388,33.2560,54.5446,75.7977,-0.3627,-0.4652,-0.1025,27.4482,-71.1997,85.0000,0.0000,2.0198,5.6111,3.8154,146259940.3426,-120059554.0000
2004-07-28,20.53,20.54,19.26,20.23,2.88999711,1567100,0.0000,1.0,3.9276,3.6060,33.0435,34.7419,53.5837,-0.3371,-0.4690,-0.1318,26.1771,-81.6928,90.0000,5.0000,2.0948,5.7603,3.9276,145160045.6830,-127444561.0000
2004-07-27,19.2,20.49,19.14,20.36,2.90856852,2043900,0.0000,1.0,4.0272,3.6814,33.2301,20.7343,34.2525,-0.3042,-0.4659,-0.1617,24.7701,-92.3085,95.0000,10.0000,2.2144,5.8400,4.0272,139503788.9643,-116474851.0000
2004-07-26,20.17,20.23,18.5,19.06,2.72285442,2779600,0.0000,1.0,4.1246,3.7627,29.4440,11.7340,16.3896,-0.2637,-0.4571,-0.1934,23.2685,-114.7682,100.0000,15.0000,2.3538,5.8955,4.1246,127951957.6606,-130782165.0000
2004-07-23,20.14,20.5,19.85,20.27,2.89571139,2085300,0.0000,1.0,4.2170,3.8722,30.9982,7.9687,11.5609,-0.2154,-0.4203,-0.2049,21.5842,-124.1038,95.0000,20.0000,2.5592,5.8748,4.2170,134812595.5739,-111324946.0000
2004-07-22,19.73,20.57,19.61,20.24,2.89142568,2531200,0.0000,1.0,4.2943,3.9750,30.9123,5.9043,7.2516,-0.1642,-0.3848,-0.2207,19.9705,-152.2895,100.0000,25.0000,2.7498,5.8388,4.2943,130545746.8662,-125922060.0000
2004-07-21,21.4,21.5,19.92,20.0,2.85714,2633700,0.0000,1.0,4.3689,4.0890,30.2525,9.5393,5.0937,-0.1090,-0.3335,-0.2245,18.2719,-186.3365,90.0000,30.0000,2.9649,5.7729,4.3689,125008741.5537,-143640477.0000
2004-07-20,20.71,22.19,20.2,21.56,3.07999692,5227200,0.0000,1.0,4.4331,4.2187,32.1486,19.5741,5.3677,-0.0529,-0.2597,-0.2068,16.5196,-215.5541,95.0000,35.0000,3.2052,5.6611,4.4331,141577731.1486,-125204559.0000
2004-07-19,21.899,22.12,19.91,20.17,2.88142569,12004000,0.0000,1.0,4.4857,4.3386,28.3471,29.6353,18.1567,-0.0012,-0.1844,-0.1832,14.7067,-290.6952,100.0000,40.0000,3.4138,5.5576,4.4857,128155108.8974,-161794995.0000
2004-07-16,26.85,27.1,22.86,23.02,3.28856814,26262300,0.0000,1.0,4.5527,4.4920,31.8196,33.5005,35.1980,0.0446,-0.0653,-0.1100,12.7749,-273.2285,100.0000,45.0000,3.7589,5.3465,4.5527,192411879.0150,-77766911.0000
2004-07-15,32.25,32.95,31.73,32.0,4.571424,4492600,0.0000,1.0,4.6013,4.6186,50.2422,32.2630,35.5513,0.0721,0.0461,-0.0260,11.0831,-2.4323,20.0000,50.0000,4.0371,5.1654,4.6013,362373725.5622,106069372.0000
2004-07-14,31.71,32.89,30.5,32.06,4.57999542,1360700,0.0000,1.0,4.5887,4.6236,50.4275,31.7928,29.7523,0.0786,0.0570,-0.0216,11.0912,-15.3061,25.0000,55.0000,4.0114,5.1660,4.5887,379902247.7589,137517603.0000
2004-07-13,32.73,33.33,31.76,31.84,4.54856688,1501200,0.0000,1.0,4.5721,4.6282,49.7823,33.6836,31.4855,0.0840,0.0693,-0.0147,11.0764,8.1947,30.0000,60.0000,3.9758,5.1683,4.5721,376992965.9305,127992694.0000
2004-07-12,33.33,33.44,32.01,32.58,4.65428106,1032700,0.0000,1.0,4.5557,4.6366,51.9426,33.0540,34.1406,0.0877,0.0871,-0.0006,11.4633,25.6285,35.0000,65.0000,3.9402,5.1713,4.5557,386430455.1661,138501104.0000
2004-07-09,32.34,33.43,32.3,33.43,4.77570951,947800,0.0000,1.0,4.5458,4.6347,54.5246,31.3440,35.4247,0.0878,0.0979,0.0100,11.9544,41.6311,40.0000,70.0000,3.9305,5.1611,4.5458,387896457.2850,145730011.0000
2004-07-08,32.49,33.4,31.77,31.91,4.55856687,2164600,0.0000,1.0,4.5306,4.6199,50.3302,34.8821,29.5967,0.0853,0.0978,0.0124,12.5669,20.6522,45.0000,75.0000,3.9238,5.1373,4.5306,381261851.2850,139095405.0000
2004-07-07,33.6,34.87,32.75,33.35,4.76428095,1894700,0.0000,1.0,4.5313,4.6263,54.8863,45.7959,29.0106,0.0822,0.1183,0.0361,13.2020,68.5984,50.0000,80.0000,3.9244,5.1382,4.5313,393811231.8065,154247620.0000
2004-07-06,31.58,33.95,31.42,33.52,4.78856664,2247500,0.0000,1.0,4.5224,4.6118,55.4493,65.1598,46.0390,0.0732,0.1219,0.0487,13.6084,48.8715,55.0000,85.0000,3.9242,5.1205,4.5224,399566835.5612,167510533.0000
2004-07-02,34.7,34.79,31.9,32.31,4.61570967,4800500,0.0000,1.0,4.5072,4.5932,52.1293,78.3217,62.3381,0.0610,0.1223,0.0612,14.3180,55.2909,60.0000,90.0000,3.9216,5.0928,4.5072,389182131.9841,151778018.0000
2004-07-01,35.7,36.07,35.39,35.95,5.13570915,3296600,0.0000,1.0,4.4989,4.5908,66.2357,82.0874,87.1023,0.0457,0.1385,0.0928,14.9127,179.7843,65.0000,95.0000,3.9150,5.0829,4.4989,413251098.5274,185381551.0000
2004-06-30,35.499,36.57,34.86,36.0,5.142852,4215900,0.0000,1.0,4.4741,4.5335,66.4705,76.9441,85.5246,0.0225,0.1043,0.0818,14.1874,212.2269,70.0000,100.0000,3.9629,4.9853,4.4741,398319424.8215,208457774.0000
2004-06-29,34.85,35.26,34.06,34.18,4.88285226,2175100,0.0000,1.0,4.4498,4.4694,61.7878,73.5815,73.6353,0.0021,0.0584,0.0564,13.4239,178.8738,75.0000,100.0000,4.0300,4.8695,4.4498,388482315.1548,178946445.0000
2004-06-28,32.04,35.0,32.02,34.0,4.857138,4324800,0.0000,1.0,4.4408,4.4258,61.2797,70.6506,71.6723,-0.0120,0.0254,0.0375,12.9663,147.1770,80.0000,95.0000,4.0520,4.8296,4.4408,400662887.1548,163720730.0000
2004-06-25,31.27,35.09,31.15,31.99,4.56999543,2250900,0.0000,1.0,4.4351,4.3804,54.9214,60.5597,75.4370,-0.0214,-0.0144,0.0070,12.5571,97.4768,85.0000,100.0000,4.0682,4.8020,4.4351,390707129.6380,133447100.0000
2004-06-24,31.25,31.9,31.05,31.09,4.44142413,2644900,0.0000,1.0,4.4390,4.3605,51.5362,42.7647,64.8424,-0.0231,-0.0358,-0.0126,12.1264,16.1096,90.0000,10.0000,4.0648,4.8132,4.4390,399745015.9071,117690785.0000
2004-06-23,28.88,30.81,28.88,30.69,4.38428133,2383000,0.0000,1.0,4.4462,4.3519,49.9492,30.5628,41.3997,-0.0200,-0.0495,-0.0295,12.6896,-57.8563,95.0000,15.0000,4.0666,4.8259,4.4462,416516809.8600,99176467.0000
