,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD_Signal,MACD,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2021-03-23,91.02,91.27,84.9698,85.4,85.4,32043764,0.0000,1.0,89.4640,88.7362,49.1256,43.0970,29.0335,-0.4387,1.6266,1.1879,20.6028,-78.1490,20.0000,35.0000,89.4640,83.7188,95.2092,-990135953.4339,2269720603.0000
2021-03-22,91.83,92.42,89.65,91.28,91.28,19365773,0.0000,1.0,89.6055,89.0874,55.0126,55.3010,40.7962,-0.0582,1.7363,1.6781,21.3715,48.0537,25.0000,40.0000,89.6055,84.1348,95.0762,-962468313.1356,2301764367.0000
2021-03-19,90.355,92.68,88.8893,90.51,90.51,24963387,0.0000,1.0,89.3555,88.8566,54.3318,67.2194,59.4614,-0.0701,1.7508,1.6807,21.9629,39.7336,30.0000,45.0000,89.3555,83.7582,94.9528,-965894027.4930,2282398594.0000
2021-03-18,92.97,93.48,89.4099,89.82,89.82,27100866,0.0000,1.0,89.3780,88.6825,53.7357,68.6899,65.6453,-0.0303,1.7684,1.7381,22.5854,47.0713,35.0000,50.0000,89.3780,83.7588,94.9972,-962276651.1564,2257435207.0000
2021-03-17,91.33,95.485,90.1,94.76,94.76,24616721,0.0000,1.0,89.3137,88.5628,58.9705,70.4928,76.5515,0.0802,1.7760,1.8562,23.1391,132.9822,40.0000,55.0000,89.3137,83.6868,94.9407,-940637108.0461,2284536073.0000
2021-03-16,90.75,94.68,90.11,91.43,91.43,28539023,0.0000,1.0,88.8782,87.9104,56.2406,65.3981,63.8727,-0.2790,1.7559,1.4769,23.5887,107.4097,45.0000,60.0000,88.8782,83.6723,94.0842,-958625371.2095,2259919352.0000
2021-03-15,87.77,88.91,86.14,88.85,88.85,16155423,0.0000,1.0,88.6937,87.5400,53.9873,65.7174,71.0542,-0.5151,1.8256,1.3105,24.1773,-26.4650,50.0000,65.0000,88.6937,83.6023,93.7852,-946572786.0038,2231380329.0000
2021-03-12,87.57,88.53,86.43,87.77,87.77,21916381,0.0000,1.0,88.6517,87.4021,53.0253,56.7164,61.2673,-0.6128,1.9544,1.3417,25.1267,-38.9170,55.0000,70.0000,88.6517,83.5523,93.7512,-962028335.0832,2215224906.0000
2021-03-11,87.59,90.22,86.85,89.31,89.31,20716466,0.0000,1.0,88.5872,87.3633,54.5708,51.8886,64.8306,-0.6357,2.1076,1.4719,26.0510,8.2191,60.0000,0.0000,88.5872,83.4128,93.7617,-968081430.7880,2237141287.0000
2021-03-10,90.01,90.01,85.31,85.41,85.41,23407761,0.0000,1.0,88.2392,87.1584,51.1451,40.6448,44.0512,-0.8066,2.2665,1.4599,27.0936,-41.8476,65.0000,5.0000,88.2392,82.4111,94.0674,-977609775.6841,2216424821.0000
2021-03-09,88.0,90.18,86.3,89.3,89.3,22301358,0.0000,1.0,88.1347,87.3425,55.0808,35.6838,46.7839,-0.6477,2.4682,1.8205,28.1527,15.3118,70.0000,10.0000,88.1347,82.0387,94.2308,-955198089.6203,2239832582.0000
2021-03-08,88.5734,89.72,84.87,85.05,85.05,22708321,0.0000,1.0,87.8702,87.1364,51.1818,28.9259,31.0994,-0.7719,2.6301,1.8582,29.4223,-34.2629,75.0000,0.0000,87.8702,81.5446,94.1959,-967383367.7028,2217531224.0000
2021-03-05,87.53,89.32,83.295,88.93,88.93,30329128,0.0000,1.0,87.6727,87.3560,55.3485,35.6984,29.1680,-0.5112,2.8231,2.3119,30.6813,-8.8669,80.0000,0.0000,87.6727,80.7855,94.5600,-946360612.7976,2240239545.0000
2021-03-04,88.81,89.75,81.85,84.33,84.33,31971097,0.0000,1.0,87.2887,87.1903,50.8410,50.5087,26.5103,-0.4884,2.9509,2.4624,31.9409,-41.9021,85.0000,5.0000,87.2887,79.8875,94.6900,-972763314.2682,2209910417.0000
2021-03-03,90.57,93.33,88.39,89.11,89.11,26424120,0.0000,1.0,87.0277,87.4914,56.4682,67.3516,51.4170,0.0141,3.0730,3.0871,33.2668,67.3422,90.0000,10.0000,87.0277,78.8955,95.1600,-960865209.8150,2241881514.0000
2021-03-02,93.57,94.9,90.9,91.09,91.09,18679626,0.0000,1.0,86.6532,87.3211,59.0397,76.6313,73.5987,0.2833,3.0695,3.3527,34.3361,112.7295,95.0000,0.0000,86.6532,78.2536,95.0529,-942143667.3049,2268305634.0000
2021-03-01,94.54,95.75,92.57,94.76,94.76,19908856,0.0000,1.0,86.1202,86.9243,64.1866,76.1510,77.0391,0.4428,2.9986,3.4415,34.9657,162.0877,100.0000,0.0000,86.1202,77.5630,94.6775,-925238605.7749,2286985260.0000
2021-02-26,89.74,92.94,88.23,91.53,91.53,22627419,0.0000,1.0,85.2957,86.0995,61.3709,70.9253,79.2560,0.2430,2.8879,3.1310,35.2698,110.6808,95.0000,0.0000,85.2957,77.0554,93.5361,-932751381.6239,2267076404.0000
2021-02-25,91.52,93.1,87.58,88.12,88.12,22303910,0.0000,1.0,84.6388,85.5279,58.0643,64.1539,72.1579,0.1908,2.8272,3.0180,35.9540,96.7392,100.0000,0.0000,84.6388,76.3961,92.8814,-941831173.9615,2244448985.0000
2021-02-24,88.3,92.6,87.73,92.52,92.52,21281678,0.0000,1.0,83.9872,85.2550,64.8712,62.2930,61.3619,0.3976,2.7795,3.1771,36.6742,131.0318,100.0000,5.0000,83.9872,74.9288,93.0457,-923891072.4398,2266752895.0000
2021-02-23,85.24,89.2,82.44,88.23,88.23,23203201,0.0000,1.0,83.3367,84.4903,60.5921,68.3729,58.9420,0.2059,2.6801,2.8860,37.4975,67.3311,90.0000,10.0000,83.3367,74.9815,91.6920,-944473557.7334,2245471217.0000
2021-02-22,89.53,90.52,85.915,86.28,86.28,15996657,0.0000,1.0,82.9892,84.0966,58.4041,74.0773,66.5752,0.2806,2.6286,2.9092,38.8413,94.0892,95.0000,15.0000,82.9892,74.9032,91.0753,-961017851.9376,2222268016.0000
2021-02-19,90.245,91.49,88.81,90.96,90.96,21886532,0.0000,1.0,82.7892,83.8668,66.8689,78.2123,79.6017,0.5366,2.5585,3.0951,39.5166,168.9139,100.0000,20.0000,82.7892,74.8419,90.7366,-947557038.5011,2238264673.0000
2021-02-18,86.52,88.73,85.96,88.535,88.535,19168058,0.0000,1.0,82.4917,83.1202,64.3236,82.1520,76.0551,0.3865,2.4243,2.8108,39.4965,130.4144,90.0000,25.0000,82.4917,75.3896,89.5939,-960786957.0981,2216378141.0000
2021-02-17,86.69,87.32,84.9038,86.05,86.05,9825586,0.0000,1.0,82.2400,82.5502,61.4396,85.1126,78.9800,0.3263,2.3277,2.6540,39.8261,99.4611,95.0000,30.0000,82.2400,75.6760,88.8040,-977256263.2497,2197210083.0000
2021-02-16,89.22,89.22,87.05,87.74,87.74,10312768,0.0000,1.0,82.2125,82.1818,64.8252,85.9691,91.4209,0.4222,2.2461,2.6683,40.3729,157.9191,100.0000,35.0000,82.2125,75.7083,88.7167,-976752824.9802,2207035669.0000
2021-02-12,86.11,88.315,85.46,88.01,88.01,14273930,0.0000,1.0,81.8615,81.5967,65.3719,82.8701,84.9369,0.3351,2.1406,2.4756,40.3380,164.9114,100.0000,40.0000,81.8615,75.8493,87.8737,-972998407.1369,2217348437.0000
2021-02-11,84.4,86.64,84.0,86.48,86.48,18750428,0.0000,1.0,81.5260,80.9216,63.7249,82.2468,81.5496,0.1094,2.0568,2.1662,40.4168,147.3158,20.0000,45.0000,81.5260,76.2157,86.8363,-984222565.7534,2203074507.0000
2021-02-10,84.0,84.44,81.3,82.35,82.35,9760761,0.0000,1.0,81.1975,80.3365,58.6860,81.8160,82.1237,-0.1339,2.0295,1.8956,40.7252,59.1570,25.0000,50.0000,81.1975,76.3621,86.0329,-1000700214.6018,2184324079.0000
2021-02-09,83.35,84.0,82.4,83.32,83.32,10341986,0.0000,1.0,81.0530,80.1246,60.5631,74.7600,83.0671,-0.1199,2.0629,1.9431,41.3799,86.8260,30.0000,55.0000,81.0530,76.1913,85.9147,-997467351.0859,2194084840.0000
2021-02-08,81.7452,84.06,81.64,84.01,84.01,12394788,0.0000,1.0,80.8205,79.7882,61.9010,71.1328,80.2573,-0.2162,2.0929,1.8767,41.7471,96.3876,35.0000,60.0000,80.8205,75.9700,85.6710,-999018648.9859,2204426826.0000
2021-02-05,81.77,82.02,80.72,81.1,81.1,10958008,0.0000,1.0,80.4910,79.3438,58.2013,68.7397,60.9557,-0.4526,2.1470,1.6944,42.1337,29.6000,40.0000,65.0000,80.4910,75.6566,85.3254,-1010901255.6636,2192032038.0000
2021-02-04,79.15,81.34,78.96,81.25,81.25,11519706,0.0000,1.0,80.3915,79.1590,58.4794,72.9861,72.1854,-0.5268,2.2601,1.7333,42.8400,3.0625,45.0000,70.0000,80.3915,75.5295,85.2535,-1006349467.7251,2202990046.0000
2021-02-03,81.85,82.53,78.97,79.11,79.11,17456045,0.0000,1.0,80.1845,78.9388,55.6043,66.8060,73.0779,-0.6493,2.3918,1.7425,43.6893,-2.6782,50.0000,75.0000,80.1845,75.1374,85.2316,-1016997935.4562,2191470340.0000
2021-02-02,81.26,81.74,79.9237,81.62,81.62,11309855,0.0000,1.0,80.0920,78.9208,60.2531,52.2529,73.6951,-0.6073,2.5542,1.9469,44.5808,33.6280,55.0000,0.0000,80.0920,74.9036,85.2804,-1000914837.8158,2208926385.0000
2021-02-01,79.59,81.09,78.48,80.43,80.43,14900200,0.0000,1.0,79.7135,78.6367,58.6979,33.5440,53.6448,-0.7822,2.7060,1.9238,45.2718,4.8640,60.0000,0.0000,79.7135,73.9533,85.4737,-1010730245.2025,2197616530.0000
2021-01-29,78.36,79.37,76.95,78.27,78.27,17934352,0.0000,1.0,79.4510,78.4479,55.7095,20.4474,29.4186,-0.9141,2.9015,1.9875,46.0880,-40.4174,65.0000,0.0000,79.4510,73.3754,85.5266,-1018094711.8692,2182716330.0000
2021-01-28,77.2,80.18,76.7221,78.39,78.39,18351383,0.0000,1.0,79.1335,78.4667,55.9230,18.5997,17.5686,-0.8702,3.1301,2.2598,47.1907,-20.8981,70.0000,0.0000,79.1335,72.2361,86.0309,-1019725107.5055,2200650682.0000
2021-01-27,77.33,77.59,74.33,75.09,75.09,23513350,0.0000,1.0,78.7245,78.4747,51.0176,27.7651,14.3549,-0.7853,3.3476,2.5623,48.3514,-69.4197,75.0000,5.0000,78.7245,70.8049,86.6441,-1019077111.9405,2182299299.0000
2021-01-26,81.79,81.98,79.01,79.51,79.51,13677969,0.0000,1.0,78.5030,78.8310,59.4341,41.1471,23.8755,-0.2967,3.5439,3.2472,49.9609,31.4234,80.0000,10.0000,78.5030,69.9655,87.0405,-1006527041.6951,2205812649.0000
2021-01-25,83.19,83.5,78.89,81.28,81.28,19283422,0.0000,1.0,78.0565,78.7596,63.4140,58.2594,45.0649,0.0059,3.6181,3.6240,50.3956,55.7894,85.0000,15.0000,78.0565,68.8672,87.2458,-997454449.4628,2219490618.0000
2021-01-22,84.08,84.95,82.225,82.28,82.28,14229542,0.0000,1.0,77.4900,78.4943,65.7781,68.6716,54.5009,0.2555,3.6166,3.8721,50.8532,92.9251,90.0000,20.0000,77.4900,67.7831,87.1969,-998165551.7925,2238774040.0000
2021-01-21,84.0,85.095,82.51,85.01,85.01,14703299,0.0000,1.0,76.8980,78.0958,72.8187,76.6205,75.2123,0.4778,3.5528,4.0306,50.2139,116.9772,95.0000,25.0000,76.8980,66.9897,86.8063,-984510413.3228,2253003582.0000
2021-01-20,85.93,87.25,83.23,83.5,83.5,21191673,0.0000,1.0,76.2210,77.3679,71.1989,71.8113,76.3016,0.4629,3.4333,3.8963,49.4349,134.8806,100.0000,30.0000,76.2210,66.7832,85.6588,-998246764.2261,2238300283.0000
2021-01-19,81.28,85.6763,80.96,85.5,85.5,26602543,0.0000,1.0,75.6190,76.7225,76.9706,63.0208,78.3475,0.5043,3.3176,3.8219,48.3495,142.2106,100.0000,35.0000,75.6190,66.5880,84.6500,-979901733.8679,2259491956.0000
2021-01-15,80.92,81.88,79.53,80.72,80.72,14322563,0.0000,1.0,74.9570,75.7985,71.7757,50.1526,60.7850,0.2762,3.1915,3.4678,47.3138,102.8803,75.0000,40.0000,74.9570,67.0490,82.8650,-1004515417.6643,2232889413.0000
2021-01-14,80.01,82.21,79.55,81.3,81.3,17639331,0.0000,1.0,74.5705,75.2805,73.6919,42.0480,49.9300,0.3296,3.1225,3.4520,46.5328,123.0705,80.0000,45.0000,74.5705,67.0825,82.0585,-1004698258.8941,2247211976.0000
2021-01-13,78.95,80.39,78.55,79.91,79.91,15067676,0.0000,1.0,74.1630,74.6468,71.9893,42.6440,39.7427,0.2826,3.0401,3.3226,45.7029,113.4739,85.0000,50.0000,74.1630,67.3254,81.0006,-1010268573.9467,2229572645.0000
2021-01-12,79.19,79.62,77.82,79.46,79.46,18168370,0.0000,1.0,73.7445,74.0928,71.4205,52.0287,36.4714,0.2813,2.9694,3.2507,45.0008,115.9895,90.0000,55.0000,73.7445,67.3553,80.1337,-1017474853.7728,2214504969.0000
2021-01-11,76.59,79.7913,76.4231,78.67,78.67,19941576,0.0000,1.0,73.2980,73.5278,70.4186,68.0340,51.7178,0.2583,2.8991,3.1574,44.3395,118.8693,95.0000,60.0000,73.2980,67.3350,79.2610,-1032413291.3283,2196336599.0000
2021-01-08,82.54,84.16,77.07,77.42,77.42,51272079,0.0000,1.0,72.9285,72.9866,68.7731,75.0041,67.8969,0.2383,2.8345,3.0729,43.6433,174.3408,100.0000,65.0000,72.9285,67.4463,78.4107,-1039077455.5542,2176395023.0000
2021-01-07,78.06,80.08,78.05,79.11,79.11,27945289,0.0000,1.0,72.6280,72.5199,74.0648,77.8416,84.4874,0.2726,2.7749,3.0475,42.6777,205.1977,100.0000,70.0000,72.6280,67.5172,77.7388,-992867500.0098,2227667102.0000
2021-01-06,76.36,78.45,76.1,77.11,77.11,22390857,0.0000,1.0,72.3320,71.8262,71.6088,74.5020,72.6279,0.0920,2.7068,2.7988,42.0658,190.6980,95.0000,75.0000,72.3320,68.1572,76.5068,-994106453.7093,2199721813.0000
2021-01-05,76.44,78.69,76.03,77.26,77.26,33418227,0.0000,1.0,72.1070,71.2700,72.0953,73.3575,76.4096,-0.0396,2.6838,2.6442,41.6215,244.7523,100.0000,80.0000,72.1070,68.5466,75.6674,-990962205.7050,2222112670.0000
2021-01-04,76.48,78.61,73.75,74.05,74.05,31155894,0.0000,1.0,71.9110,70.6395,67.6241,65.2528,74.4683,-0.3005,2.6937,2.3932,41.1538,203.3535,100.0000,85.0000,71.9110,69.1694,74.6526,-988449557.0584,2188694443.0000
2020-12-31,72.39,75.68,72.3654,75.18,75.18,23214527,0.0000,1.0,71.7035,70.2804,71.4529,51.7142,69.1947,-0.4039,2.7688,2.3649,40.6711,174.1693,100.0000,0.0000,71.7035,69.0132,74.3938,-961140069.7251,2219850337.0000
2020-12-30,70.42,72.65,70.37,71.92,71.92,11620343,0.0000,1.0,71.4000,69.7647,66.2095,36.7455,52.0954,-0.6905,2.8698,2.1793,40.5488,15.5222,30.0000,0.0000,71.4000,68.9923,73.8077,-977350877.7243,2196635810.0000
2020-12-29,71.0,71.4,69.14,70.21,70.21,9403371,0.0000,1.0,71.1580,69.5378,62.8052,24.7822,33.8525,-0.7999,3.0424,2.2425,40.9284,-49.5422,35.0000,0.0000,71.1580,68.1180,74.1980,-981530123.8910,2185015467.0000
2020-12-28,71.79,72.11,70.47,70.66,70.66,8307265,0.0000,1.0,70.8520,69.4671,64.4279,20.4833,24.2885,-0.7776,3.2424,2.4648,41.5778,9.0668,40.0000,0.0000,70.8520,66.5301,75.1739,-981030829.8556,2194418838.0000
2020-12-24,70.31,70.64,69.76,70.58,70.58,4848465,0.0000,1.0,70.5305,69.3415,64.2720,19.9964,16.2057,-0.7699,3.4368,2.6669,41.7368,-6.9365,45.0000,0.0000,70.5305,65.3317,75.7293,-974648418.9409,2186111573.0000
2020-12-23,70.47,71.055,69.89,69.95,69.95,8523980,0.0000,1.0,70.1730,69.2111,63.0608,26.7560,20.9556,-0.7352,3.6293,2.8941,42.1906,3.4274,50.0000,5.0000,70.1730,64.1232,76.2228,-978835729.6228,2181263108.0000
2020-12-22,71.5124,71.78,69.76,70.44,70.44,11165128,0.0000,1.0,69.8730,69.1334,64.6810,35.6879,22.8279,-0.6069,3.8131,3.2062,42.6158,19.2359,55.0000,0.0000,69.8730,63.2417,76.5043,-971189756.1464,2189787088.0000
2020-12-21,70.0,71.6987,69.65,71.47,71.47,13180361,0.0000,1.0,69.5600,68.9958,68.1790,50.5619,36.4843,-0.4569,3.9648,3.5080,43.0634,30.1364,60.0000,0.0000,69.5600,62.4889,76.6311,-967541744.0276,2200952216.0000
2020-12-18,72.7,73.45,71.06,71.46,71.46,23912509,0.0000,1.0,69.0565,68.7354,68.1631,59.0322,47.7516,-0.3418,4.0790,3.7372,43.5493,54.7024,65.0000,0.0000,69.0565,61.2096,76.9034,-977779411.0649,2187771855.0000
2020-12-17,73.5877,73.74,71.7636,72.26,72.26,11988148,0.0000,1.0,68.5750,68.4486,70.8503,58.1006,67.4497,-0.1879,4.1645,3.9766,43.5304,69.9764,70.0000,5.0000,68.5750,60.2122,76.9378,-961871089.1778,2211684364.0000
2020-12-16,74.19,74.35,72.625,72.99,72.99,13889265,0.0000,1.0,67.9990,68.0474,73.3574,46.2227,61.8952,-0.0687,4.2114,4.1427,43.2302,87.5406,75.0000,10.0000,67.9990,59.1576,76.8404,-955904917.1616,2223672512.0000
2020-12-15,72.81,73.37,72.33,73.15,73.15,11545370,0.0000,1.0,67.4490,67.5271,73.9018,35.7164,44.9568,-0.0084,4.2286,4.2203,42.5609,89.9728,80.0000,0.0000,67.4490,58.5496,76.3484,-947893428.0747,2237561777.0000
2020-12-14,71.4,72.2,71.03,71.54,71.54,13573729,0.0000,1.0,66.8845,66.9352,71.9087,37.8200,31.8161,0.0108,4.2307,4.2415,41.9749,77.8238,85.0000,0.0000,66.8845,58.0713,75.6977,-954554218.4593,2226016407.0000
2020-12-11,70.38,71.32,69.4,70.53,70.53,15321960,0.0000,1.0,66.2040,66.4505,70.5691,49.6616,30.3764,0.1429,4.2280,4.3709,41.5079,67.8479,90.0000,0.0000,66.2040,56.8487,75.5593,-952813996.7926,2212442678.0000
2020-12-10,70.14,71.9478,69.67,71.28,71.28,15610587,0.0000,1.0,65.4900,66.0211,73.0257,67.9359,51.2675,0.3830,4.1923,4.5752,41.1354,84.8097,95.0000,0.0000,65.4900,55.4125,75.5675,-955527260.5426,2227764638.0000
2020-12-09,73.15,74.605,70.78,71.41,71.41,18367270,0.0000,1.0,64.7440,65.4675,73.4467,79.2004,67.3409,0.5967,4.0965,4.6932,40.6369,116.7693,100.0000,0.0000,64.7440,54.2895,75.1985,-961984497.8204,2243375225.0000
2020-12-08,72.0,73.545,71.98,73.19,73.19,15431056,0.0000,1.0,63.9440,64.8420,79.4011,86.7766,85.1992,0.8148,3.9474,4.7622,39.6682,144.7642,90.0000,5.0000,63.9440,53.2074,74.6806,-949667622.6440,2261742495.0000
2020-12-07,73.29,73.4,71.48,72.61,72.61,17460614,0.0000,1.0,63.0825,63.9633,78.8709,86.6161,85.0610,0.8562,3.7437,4.5998,38.1373,156.9715,95.0000,0.0000,63.0825,52.6923,73.4727,-958098007.8708,2246311439.0000
2020-12-04,71.105,74.38,70.54,73.34,73.34,31860827,0.0000,1.0,62.2100,63.0531,81.3755,83.9138,90.0697,0.8551,3.5296,4.3847,36.5375,183.1025,100.0000,0.0000,62.2100,52.2445,72.1755,-961189991.6000,2263772053.0000
2020-12-03,70.57,71.12,69.55,69.9,69.9,20462288,0.0000,1.0,61.2720,61.9703,78.2890,78.1651,84.7176,0.6562,3.3158,3.9720,34.8535,164.3082,100.0000,0.0000,61.2720,52.1803,70.3637,-975792870.6416,2231911226.0000
2020-12-02,67.61,69.39,66.76,69.11,69.11,23298933,0.0000,1.0,60.3750,61.1355,77.4745,74.6030,76.9541,0.5860,3.1518,3.7378,33.3576,141.2988,100.0000,0.0000,60.3750,51.3254,69.4246,-964453895.7627,2211448938.0000
2020-12-01,65.245,68.625,65.14,67.08,67.08,35889063,0.0000,1.0,59.4735,60.2961,75.2039,76.7379,72.8235,0.4595,3.0053,3.4648,31.9610,126.3757,100.0000,0.0000,59.4735,50.4922,68.4548,-982791839.2265,2188150005.0000
2020-11-30,64.56,65.25,63.58,64.09,64.09,20373490,0.0000,1.0,58.6050,59.5820,71.1320,81.3523,74.0315,0.3823,2.8904,3.2728,30.5757,94.5507,100.0000,0.0000,58.6050,49.3779,67.8321,-986859609.6383,2152260942.0000
2020-11-27,63.83,64.8,63.51,64.23,64.23,7500221,0.0000,1.0,57.9175,59.1075,71.6554,83.4791,83.3587,0.4896,2.7949,3.2845,29.5626,102.5754,100.0000,5.0000,57.9175,48.3837,67.4513,-978929808.1413,2172634432.0000
2020-11-25,63.66,64.0,62.61,63.43,63.43,12468450,0.0000,1.0,57.2300,58.5683,70.4761,83.0024,86.6667,0.5649,2.6724,3.2374,28.5657,101.0860,90.0000,10.0000,57.2300,47.6333,66.8267,-979801926.8622,2165134211.0000
2020-11-24,64.288,64.288,62.89,63.95,63.95,22578584,0.0000,1.0,56.5585,58.0565,72.3345,79.5854,80.4118,0.6804,2.5312,3.2116,27.6427,120.0499,95.0000,15.0000,56.5585,46.9117,66.2053,-982044453.8406,2177602661.0000
2020-11-23,62.61,64.5,62.3,64.18,64.18,20612569,0.0000,1.0,55.9590,57.4362,73.1450,82.4222,81.9289,0.7180,2.3611,3.0791,26.5501,133.8434,100.0000,20.0000,55.9590,46.7435,65.1745,-993705210.3843,2200181245.0000
2020-11-20,61.48,62.635,61.35,61.4,61.4,14122261,0.0000,1.0,55.3570,56.7263,69.1798,85.4339,76.4156,0.6601,2.1816,2.8417,25.4000,119.9571,100.0000,25.0000,55.3570,46.8203,63.8937,-1008321395.6752,2179568676.0000
2020-11-19,60.035,61.97,59.65,61.83,61.83,12723552,0.0000,1.0,54.9295,56.2343,70.7140,92.1001,88.9220,0.7639,2.0166,2.7805,24.4730,124.6771,90.0000,30.0000,54.9295,46.7995,63.0595,-995298143.3133,2193690937.0000
2020-11-18,61.5,62.04,60.625,60.74,60.74,18734474,0.0000,1.0,54.5570,55.6453,69.0617,89.9490,90.9643,0.7925,1.8256,2.6181,23.6073,144.8407,95.0000,35.0000,54.5570,47.0684,62.0456,-1006486094.2099,2180967385.0000
2020-11-17,61.0,62.2,60.3,61.99,61.99,17703614,0.0000,1.0,54.1855,55.1090,73.5847,83.9565,96.4140,0.8563,1.6275,2.4838,22.2966,182.3179,100.0000,40.0000,54.1855,47.2434,61.1276,-990796799.7293,2199701859.0000
2020-11-16,59.715,61.91,59.61,61.86,61.86,31397249,0.0000,1.0,53.7625,54.3847,73.4127,73.0047,82.4688,0.7355,1.4134,2.1489,20.9170,213.3498,100.0000,45.0000,53.7625,47.8143,59.7107,-1004586983.2661,2181998245.0000
2020-11-13,56.79,58.19,56.75,57.93,57.93,14328409,0.0000,1.0,53.3010,53.5978,67.2956,69.0601,72.9866,0.4739,1.2295,1.7034,19.5045,147.9603,100.0000,50.0000,53.3010,48.6457,57.9563,-1034619134.4835,2150600996.0000
2020-11-12,56.6,56.97,55.89,56.25,56.25,13788739,0.0000,1.0,52.9850,53.1418,63.9248,71.0454,63.5586,0.3992,1.1110,1.5102,18.6159,125.7052,85.0000,55.0000,52.9850,48.7947,57.1753,-1043773395.7891,2136272587.0000
2020-11-11,55.97,56.94,55.85,56.36,56.36,14765542,0.0000,1.0,52.7695,52.8147,64.3373,79.6666,70.6352,0.4015,1.0112,1.4127,17.9241,144.7330,90.0000,60.0000,52.7695,48.8377,56.7013,-1039177149.4558,2150061326.0000
2020-11-10,55.1292,55.94,54.36,55.41,55.41,14502115,0.0000,1.0,52.5330,52.4415,62.3438,86.7111,78.9423,0.3457,0.9109,1.2565,17.2019,120.3383,95.0000,65.0000,52.5330,48.9390,56.1270,-1038228903.6392,2135295784.0000
2020-11-09,56.47,57.83,55.87,55.96,55.96,20968501,0.0000,1.0,52.3550,52.1290,64.3213,88.9765,89.4224,0.3112,0.8244,1.1356,16.6467,204.9994,100.0000,70.0000,52.3550,49.0042,55.7058,-1043001751.6139,2149797899.0000
2020-11-06,54.46,55.41,54.33,55.16,55.16,13922596,0.0000,1.0,52.0910,51.7257,62.6859,78.5494,91.7684,0.1621,0.7466,0.9088,15.4640,166.2233,100.0000,75.0000,52.0910,49.1059,55.0761,-1023958929.2772,2128829398.0000
2020-11-05,52.88,54.779,52.78,54.58,54.58,16373614,0.0000,1.0,51.8275,51.3642,61.4694,61.3230,85.7385,-0.0187,0.7061,0.6874,14.7211,135.4531,50.0000,0.0000,51.8275,49.0493,54.6057,-1031435878.9809,2114906802.0000
2020-11-04,51.73,52.5,50.93,51.96,51.96,13554355,0.0000,1.0,51.5935,51.0257,55.2021,40.0493,58.1412,-0.2568,0.7108,0.4540,14.0887,14.4365,55.0000,5.0000,51.5935,48.9999,54.1871,-1044549513.8053,2098533188.0000
2020-11-03,50.13,51.5902,50.01,51.08,51.08,11429516,0.0000,1.0,51.4160,50.9274,52.7497,27.3711,40.0893,-0.3587,0.7750,0.4163,14.0433,-25.8118,60.0000,0.0000,51.4160,48.4833,54.3487,-1048779853.9008,2084978833.0000
2020-11-02,50.7865,50.7865,49.44,49.71,49.71,13103224,0.0000,1.0,51.2280,50.9113,48.5872,19.2950,21.9174,-0.4131,0.8646,0.4516,14.2861,-57.6869,65.0000,0.0000,51.2280,47.7940,54.6620,-1052828862.2902,2073549317.0000
2020-10-30,50.01,50.43,49.3,50.34,50.34,15961140,0.0000,1.0,51.1225,51.0378,50.5319,17.0809,20.1067,-0.3383,0.9679,0.6296,14.8166,-45.4159,70.0000,0.0000,51.1225,47.3916,54.8534,-1044980551.7398,2086652541.0000
2020-10-29,49.71,50.91,49.38,50.48,50.48,12420700,0.0000,1.0,50.9330,51.1112,50.9626,19.4168,15.8609,-0.2689,1.0525,0.7836,15.5005,-26.1273,75.0000,5.0000,50.9330,46.7098,55.1562,-1058399209.2620,2102613681.0000
2020-10-28,50.75,50.85,49.57,50.0,50.0,15463712,0.0000,1.0,50.8050,51.1776,49.5626,31.0044,15.2750,-0.1653,1.1197,0.9544,16.1919,-23.8479,80.0000,10.0000,50.8050,46.3841,55.2259,-1063838339.3273,2090192981.0000
2020-10-27,52.03,52.32,51.535,51.96,51.96,8964755,0.0000,1.0,50.6530,51.3016,55.7352,48.9776,27.1144,0.0463,1.1611,1.2074,16.8539,40.5569,85.0000,15.0000,50.6530,45.9329,55.3731,-1058764308.8273,2105656693.0000
2020-10-26,52.4,52.89,51.4,52.14,52.14,11678896,0.0000,1.0,50.5905,51.2323,56.3474,67.3574,50.6239,0.1637,1.1495,1.3132,16.8090,50.8908,90.0000,20.0000,50.5905,45.9084,55.2726,-1059506613.3815,2114621448.0000
2020-10-23,54.0905,54.12,52.38,52.85,52.85,16175695,0.0000,1.0,50.4695,51.1368,58.7664,75.2351,69.1946,0.3023,1.1085,1.4108,16.7618,88.8308,95.0000,25.0000,50.4695,45.8289,55.1101,-1059428231.5291,2126300344.0000
2020-10-22,53.29,54.85,53.08,54.38,54.38,14842646,0.0000,1.0,50.2840,50.9564,64.4289,74.7162,82.2535,0.4096,1.0330,1.4426,16.3080,132.6415,100.0000,30.0000,50.2840,45.7433,54.8247,-1051991130.3797,2142476039.0000
