,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Signal,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2021-01-22,3304.31,3321.91,3283.1644,3292.23,3292.23,2821914,0.0000,1.0,3200.5545,3197.3728,56.6455,84.1589,66.9692,12.2542,-0.4267,12.6808,10.9723,112.6970,65.0000,20.0000,3200.5545,3059.8279,3341.2811,1824964163.4396,1276550099.0000
2021-01-21,3293.0,3348.55,3289.5675,3306.99,3306.99,4945051,0.0000,1.0,3196.2690,3187.3879,57.6898,69.3811,48.9858,4.4845,-3.5969,8.0814,10.6875,151.3141,70.0000,25.0000,3196.2690,3061.8935,3330.6445,1826465548.4733,1279372013.0000
2021-01-20,3181.99,3279.8,3175.0,3263.38,3263.38,5309835,0.0000,1.0,3191.2285,3174.7982,55.3809,47.3674,39.4567,-7.0005,-5.6172,-1.3833,10.3308,69.6297,75.0000,30.0000,3191.2285,3066.6373,3315.8197,1828489219.3675,1274426962.0000
2021-01-19,3107.0,3145.0,3096.0,3120.76,3120.76,3305142,0.0000,1.0,3188.1420,3165.4738,46.2716,30.2089,38.4729,-17.1175,-5.2714,-11.8461,10.4108,-105.6932,80.0000,35.0000,3188.1420,3067.8698,3308.4142,1824843267.7778,1269117127.0000
2021-01-15,3123.02,3142.545,3095.17,3104.25,3104.25,4243995,0.0000,1.0,3193.9080,3170.1805,45.0376,40.7939,39.2177,-15.2601,-2.3099,-12.9502,10.2574,-128.5222,85.0000,40.0000,3193.9080,3076.0778,3311.7382,1824808192.8014,1265811985.0000
2021-01-14,3167.52,3177.9999,3120.59,3127.47,3127.47,3070919,0.0000,1.0,3200.7435,3177.1205,46.4634,44.4160,33.2565,-10.9864,0.9277,-11.9141,10.0707,-100.7157,90.0000,45.0000,3200.7435,3088.7965,3312.6905,1827425360.3777,1270055980.0000
2021-01-13,3128.44,3189.95,3122.08,3165.89,3165.89,3321244,0.0000,1.0,3202.6260,3182.3469,48.8967,32.4434,25.1995,-7.7360,3.9062,-11.6423,10.0705,-74.6783,95.0000,50.0000,3202.6260,3094.4689,3310.7831,1829760241.7702,1273126899.0000
2021-01-12,3120.0,3142.1418,3086.0,3120.83,3120.83,3418549,0.0000,1.0,3202.1800,3184.0792,45.7301,22.9103,21.1011,-7.3867,6.8168,-14.2035,10.0817,-148.8659,0.0000,55.0000,3202.1800,3093.3492,3311.0108,1828793768.0853,1269805655.0000
2021-01-11,3148.01,3156.3841,3110.0,3114.21,3114.21,3669095,0.0000,1.0,3201.9595,3190.7370,45.2567,20.2449,20.1198,-2.2455,10.3677,-12.6131,9.6339,-127.3875,5.0000,60.0000,3201.9595,3092.4545,3311.4645,1827970626.8769,1266387106.0000
2021-01-08,3180.0,3190.64,3142.2,3182.7,3182.7,3537744,0.0000,1.0,3201.3235,3198.7925,49.5010,20.1481,20.0486,5.0233,13.5209,-8.4976,9.3314,-47.8234,10.0000,65.0000,3201.3235,3089.6608,3312.9862,1830973679.4205,1270056201.0000
2021-01-07,3157.0,3208.542,3155.0,3162.16,3162.16,3514545,0.0000,1.0,3197.3985,3200.4864,48.1147,19.9665,25.0079,7.2543,15.6454,-8.3910,9.2485,-35.6991,15.0000,70.0000,3197.3985,3078.1334,3316.6636,1828595707.8136,1266518457.0000
2021-01-06,3146.48,3197.509,3131.16,3138.38,3138.38,4394815,0.0000,1.0,3198.1550,3204.5208,46.4993,20.0314,33.1696,12.0877,17.7431,-5.6554,9.2567,-63.8588,20.0000,75.0000,3198.1550,3079.6038,3316.7062,1831170275.1437,1263003912.0000
2021-01-05,3166.01,3223.38,3165.06,3218.51,3218.51,2655548,0.0000,1.0,3199.1360,3211.4830,51.6467,35.0259,48.3771,20.5023,19.1570,1.3453,9.1680,7.2917,25.0000,80.0000,3199.1360,3082.2667,3316.0053,1834608615.6136,1267398727.0000
2021-01-04,3270.0,3272.0,3144.02,3186.63,3186.63,4411449,0.0000,1.0,3196.3395,3210.7433,49.5352,44.4516,62.7054,22.7855,18.8206,3.9649,9.3189,7.1648,30.0000,85.0000,3196.3395,3078.7838,3313.8952,1832396569.6287,1264743179.0000
2020-12-31,3275.0,3282.9219,3241.2,3256.93,3256.93,2957206,0.0000,1.0,3196.3445,3213.2816,54.5228,65.6537,67.6356,28.6142,17.8294,10.7848,9.4777,97.1290,35.0000,90.0000,3196.3445,3078.7905,3313.8985,1833870499.6118,1269154628.0000
2020-12-30,3341.0,3342.1,3282.47,3285.85,3285.85,3209310,0.0000,1.0,3193.6745,3208.6870,56.7562,78.0111,58.3354,28.4797,15.1332,13.3465,9.5396,178.1535,40.0000,95.0000,3193.6745,3079.3651,3307.9839,1834597852.6866,1272111834.0000
2020-12-29,3309.94,3350.65,3281.223,3322.0,3322.0,4872933,0.0000,1.0,3190.3860,3200.5646,59.6580,59.2419,40.1867,24.9492,11.7966,13.1526,9.2222,233.2861,45.0000,100.0000,3190.3860,3083.3179,3297.4541,1837443336.8338,1275321144.0000
2020-12-28,3194.0,3304.0,3172.69,3283.96,3283.96,5620728,0.0000,1.0,3182.6880,3187.7819,57.4850,37.7533,33.7257,16.3995,8.5085,7.8910,8.8881,154.2331,50.0000,100.0000,3182.6880,3094.0203,3271.3557,1836592168.5781,1270448211.0000
2020-12-24,3193.9,3202.0,3169.0,3172.69,3172.69,1451917,0.0000,1.0,3178.2570,3177.6579,50.0011,23.5649,38.3444,9.1214,6.5357,2.5857,8.8630,6.1384,55.0000,75.0000,3178.2570,3102.3345,3254.1795,1832687066.0312,1264827483.0000
2020-12-23,3205.0,3210.13,3184.17,3185.27,3185.27,2093787,0.0000,1.0,3178.8760,3178.1808,50.9647,39.8587,52.4373,11.0287,5.8893,5.1394,8.9632,34.4452,60.0000,80.0000,3178.8760,3102.9432,3254.8088,1833814281.5930,1266279400.0000
2020-12-22,3202.8434,3222.0,3180.08,3206.52,3206.52,2381781,0.0000,1.0,3175.5155,3177.4346,52.5910,51.6095,65.5023,12.0217,4.6044,7.4173,9.1965,61.4324,0.0000,85.0000,3175.5155,3095.1902,3255.8408,1835730629.0167,1268373187.0000
2020-12-21,3200.01,3226.9666,3166.0,3206.18,3206.18,3836846,0.0000,1.0,3170.1090,3174.3729,52.5680,65.8436,77.2548,10.9507,2.7501,8.2006,9.4421,60.5129,5.0000,90.0000,3170.1090,3084.4781,3255.7399,1835107911.4652,1265991406.0000
2020-12-18,3243.99,3249.42,3171.6,3201.65,3201.65,5995713,0.0000,1.0,3164.7700,3171.0248,52.2749,79.0540,82.6971,9.4590,0.6999,8.7591,9.7006,81.4545,10.0000,95.0000,3164.7700,3075.5604,3253.9796,1833887415.5015,1262154560.0000
2020-12-17,3250.0,3263.51,3221.0,3236.08,3236.08,3474347,0.0000,1.0,3160.5385,3167.8011,54.7166,86.8669,77.3623,7.8787,-1.4898,9.3686,10.0146,150.7216,15.0000,100.0000,3160.5385,3070.7013,3250.3757,1835252669.0914,1268150273.0000
2020-12-16,3176.01,3247.0,3163.68,3240.96,3240.96,4427616,0.0000,1.0,3154.0075,3160.6139,55.0629,82.1704,63.0236,2.2415,-3.8320,6.0735,10.3578,122.1241,20.0000,45.0000,3154.0075,3068.1849,3239.8301,1836262035.9568,1271624620.0000
2020-12-15,3181.01,3188.4999,3130.49,3165.12,3165.12,3323686,0.0000,1.0,3148.7425,3152.1564,50.4310,63.0495,43.5831,-5.4831,-5.3503,-0.1327,10.8431,22.9000,25.0000,50.0000,3148.7425,3072.5203,3224.9647,1832476349.8810,1267197004.0000
2020-12-14,3143.0,3190.47,3126.0,3156.97,3156.97,4155794,0.0000,1.0,3147.0395,3150.7918,49.9038,43.8510,31.8465,-7.5408,-5.3171,-2.2237,11.0076,19.4353,30.0000,55.0000,3147.0395,3070.8351,3223.2439,1831831773.6988,1263873318.0000
2020-12-11,3096.66,3118.67,3072.82,3116.42,3116.42,3064695,0.0000,1.0,3145.6315,3150.1415,47.2522,23.8487,25.8815,-9.2278,-4.7612,-4.4665,11.1807,-83.5699,35.0000,60.0000,3145.6315,3069.1729,3222.0901,1831994859.7671,1259717524.0000
2020-12-10,3088.99,3142.1,3076.0,3101.49,3101.49,3030186,0.0000,1.0,3145.3245,3153.6911,46.2573,27.8398,28.6383,-7.1179,-3.6446,-3.4733,10.7384,-80.6330,0.0000,65.0000,3145.3245,3068.3516,3222.2974,1829230952.7169,1256652829.0000
2020-12-09,3167.89,3174.43,3088.0,3104.2,3104.2,4100836,0.0000,1.0,3147.1195,3159.1859,46.4082,25.9560,29.8909,-2.8014,-2.7763,-0.0251,10.2926,-49.8835,0.0000,70.0000,3147.1195,3072.6867,3221.5523,1829924090.5735,1259683015.0000
2020-12-08,3158.9,3184.13,3120.02,3177.29,3177.29,3286303,0.0000,1.0,3143.6605,3164.9739,50.6425,32.1191,37.1033,2.4729,-2.7700,5.2429,9.8955,30.0288,5.0000,0.0000,3143.6605,3056.2693,3231.0517,1832487646.8512,1263783851.0000
2020-12-07,3156.48,3180.76,3141.69,3158.0,3158.0,2751316,0.0000,1.0,3141.9830,3163.6775,49.4870,31.5976,48.0665,1.7270,-4.0807,5.8077,9.6719,26.7434,10.0000,0.0000,3141.9830,3055.9610,3228.0050,1829902585.8577,1260497548.0000
2020-12-04,3198.21,3198.21,3158.76,3162.58,3162.58,2913611,0.0000,1.0,3149.6515,3164.2751,49.7497,47.5932,60.6903,2.7139,-5.5326,8.2465,9.5711,32.8416,15.0000,0.0000,3149.6515,3036.2864,3263.0166,1830356795.9473,1263248864.0000
2020-12-03,3205.46,3228.64,3181.31,3186.73,3186.73,2892039,0.0000,1.0,3157.6225,3164.4536,51.1088,65.0088,70.5350,3.4677,-7.5943,11.0620,9.5710,50.6926,20.0000,5.0000,3157.6225,3021.5899,3293.6551,1832706148.6953,1266162475.0000
2020-12-02,3221.65,3232.0,3173.2601,3203.53,3203.53,3129304,0.0000,1.0,3160.3440,3162.1087,52.0485,69.4691,75.4622,1.9206,-10.3598,12.2803,9.7110,54.6553,0.0000,10.0000,3160.3440,3019.9820,3300.7060,1834935823.3860,1269054514.0000
2020-12-01,3188.5,3248.95,3157.18,3220.08,3220.08,4493554,0.0000,1.0,3152.5880,3157.7485,52.9598,77.1272,79.7479,-1.7927,-13.4299,11.6372,9.8584,69.1406,0.0000,15.0000,3152.5880,3005.6400,3299.5360,1834839935.6799,1272183818.0000
2020-11-30,3208.48,3228.39,3125.55,3168.04,3168.04,4063916,0.0000,1.0,3141.8080,3151.1873,50.3638,79.7904,74.8624,-8.1912,-16.3392,8.1480,10.0135,37.8393,5.0000,20.0000,3141.8080,2984.9481,3298.6679,1833173643.3990,1267690264.0000
2020-11-27,3211.26,3216.19,3190.05,3195.34,3195.34,2392867,0.0000,1.0,3135.2135,3149.4134,51.7881,82.3260,61.6085,-10.9402,-18.3762,7.4360,10.0443,73.9887,10.0000,25.0000,3135.2135,2972.3449,3298.0821,1833879414.8863,1271754180.0000
2020-11-25,3141.87,3198.0,3140.26,3185.07,3185.07,3790403,0.0000,1.0,3135.9970,3144.5790,51.2959,62.4707,43.8948,-17.0694,-20.2352,3.1658,10.4366,42.8828,15.0000,30.0000,3135.9970,2971.8333,3300.1607,1835303784.0722,1269361313.0000
2020-11-24,3100.5,3134.25,3086.258,3118.06,3118.06,3570889,0.0000,1.0,3134.8825,3140.3168,48.0051,40.0287,32.9679,-23.5986,-21.0266,-2.5720,10.7380,-27.7803,20.0000,35.0000,3134.8825,2971.7673,3297.9977,1833210987.9579,1265570910.0000
2020-11-23,3116.6986,3139.745,3065.46,3098.39,3098.39,4708887,0.0000,1.0,3143.2960,3142.6596,47.0066,29.1849,33.8103,-24.7661,-20.3836,-4.3825,10.6486,-44.2715,25.0000,40.0000,3143.2960,2967.6427,3318.9493,1832049362.7065,1262000021.0000
2020-11-20,3117.02,3132.89,3098.0456,3099.4,3099.4,3380138,0.0000,1.0,3148.7285,3147.3196,47.0507,29.6902,41.9681,-23.8933,-19.2880,-4.6053,10.5544,-39.9261,30.0000,45.0000,3148.7285,2972.2479,3325.2091,1832583419.0163,1266708908.0000
2020-11-19,3105.31,3125.0,3080.92,3117.02,3117.02,3010270,0.0000,1.0,3153.9785,3152.3637,47.7933,42.5557,51.3404,-22.5346,-18.1367,-4.3980,10.6178,-46.1048,35.0000,50.0000,3153.9785,2977.4329,3330.5241,1835700785.4428,1270089046.0000
2020-11-18,3134.0,3140.0,3105.1,3105.46,3105.46,2916836,0.0000,1.0,3156.9475,3156.0841,47.2746,53.6583,52.9241,-22.2667,-17.0372,-5.2295,10.6374,-41.0132,40.0000,55.0000,3156.9475,2980.9917,3332.9033,1833780440.7877,1267078776.0000
2020-11-17,3183.5445,3189.25,3135.26,3135.66,3135.66,3444735,0.0000,1.0,3160.9215,3161.4130,48.4699,57.8072,46.6520,-20.4237,-15.7298,-4.6939,10.7732,-8.1425,45.0000,60.0000,3160.9215,2986.2109,3335.6321,1836637101.3745,1269995612.0000
2020-11-16,3093.2,3142.7,3072.685,3131.06,3131.06,3808676,0.0000,1.0,3164.9890,3164.1238,48.2806,47.3067,34.9868,-20.8494,-14.5563,-6.2931,11.0601,-48.7871,50.0000,65.0000,3164.9890,2989.0368,3340.9412,1840030793.8110,1266550877.0000
2020-11-13,3122.0,3141.7227,3085.39,3128.81,3128.81,3762587,0.0000,1.0,3168.7965,3167.6042,48.1922,34.8420,28.1743,-20.6210,-12.9830,-7.6379,11.1093,-51.8964,55.0000,0.0000,3168.7965,2992.6503,3344.9427,1837488503.2610,1262742201.0000
2020-11-12,3159.95,3175.88,3086.05,3110.28,3110.28,4371208,0.0000,1.0,3175.9915,3171.6878,47.4901,22.8118,31.3776,-19.8004,-11.0736,-8.7269,11.2177,-54.1396,60.0000,5.0000,3175.9915,2995.2701,3356.7129,1835450852.4759,1258979614.0000
2020-11-11,3061.78,3139.145,3050.0,3137.39,3137.39,4366923,0.0000,1.0,3187.4100,3178.1518,48.4019,26.8690,48.0105,-16.5784,-8.8918,-7.6866,11.3347,-76.7819,65.0000,0.0000,3187.4100,2996.1859,3378.6341,1837463953.6109,1263350822.0000
2020-11-10,3095.02,3114.0,3019.4828,3035.02,3035.02,6590956,0.0000,1.0,3198.7260,3182.4425,44.5853,44.4521,69.1327,-14.9851,-6.9702,-8.0149,11.2728,-133.7006,70.0000,0.0000,3198.7260,2994.3480,3403.1040,1833268974.0708,1258983899.0000
2020-11-09,3231.03,3289.0,3112.1057,3143.74,3143.74,7190406,0.0000,1.0,3219.1565,3197.9607,48.1809,72.7103,78.2400,-2.3104,-4.9665,2.6561,11.0808,-35.4961,75.0000,0.0000,3219.1565,3002.9704,3435.3426,1837693022.8504,1265574855.0000
2020-11-06,3304.64,3322.0,3232.0,3311.37,3311.37,4647330,0.0000,1.0,3234.1160,3203.6681,54.6348,90.2356,69.7798,2.8311,-5.6305,8.4615,11.2415,40.4810,80.0000,5.0000,3234.1160,3000.1958,3468.0362,1842311684.4751,1272765261.0000
2020-11-05,3319.97,3366.8,3288.88,3322.0,3322.0,5789285,0.0000,1.0,3232.8800,3192.3311,55.0792,71.7740,45.6478,-7.7155,-7.7459,0.0304,11.7199,71.6305,85.0000,10.0000,3232.8800,3000.3485,3465.4115,1838762157.0951,1277412591.0000
2020-11-04,3159.99,3244.85,3139.73,3241.16,3241.16,6839041,0.0000,1.0,3226.3075,3178.6817,52.2742,47.3299,29.3929,-22.1468,-7.7535,-14.3934,11.9412,-15.5820,90.0000,15.0000,3226.3075,2996.8124,3455.8026,1839629955.4627,1271623306.0000
2020-11-03,3018.53,3074.9,2980.98,3048.41,3048.41,4897880,0.0000,1.0,3224.0340,3172.1050,44.4116,17.8395,22.1913,-32.0134,-4.1551,-27.8582,12.3824,-154.0634,95.0000,20.0000,3224.0340,2994.2718,3453.7962,1833271052.6151,1264784265.0000
2020-11-02,3061.74,3079.705,2950.12,3004.48,3004.48,7257350,0.0000,1.0,3226.6115,3185.1256,42.3554,23.0093,34.8830,-24.5155,2.8094,-27.3250,11.8200,-184.4060,100.0000,25.0000,3226.6115,3003.7344,3449.4886,1831136052.5384,1259886385.0000
2020-10-30,3157.75,3167.004,3019.0,3036.15,3036.15,8396081,0.0000,1.0,3236.3475,3204.1409,43.4563,25.7250,46.5207,-10.1161,9.6407,-19.7568,11.2281,-151.8106,100.0000,30.0000,3236.3475,3037.4082,3435.2868,1832304587.5367,1267143735.0000
2020-10-29,3201.27,3257.25,3164.0,3211.01,3211.01,6596529,0.0000,1.0,3240.7900,3221.8241,50.3160,55.9148,59.0043,5.1853,14.5799,-9.3946,10.9047,-30.5863,15.0000,35.0000,3240.7900,3056.5028,3425.0772,1838754872.6237,1275539816.0000
2020-10-28,3249.3,3264.02,3162.47,3162.78,3162.78,5588330,0.0000,1.0,3241.3025,3222.9625,48.1723,57.9222,52.8414,6.8362,16.9285,-10.0923,11.3197,-43.9761,20.0000,40.0000,3241.3025,3057.2927,3425.3123,1838700402.6255,1268943287.0000
2020-10-27,3224.94,3291.66,3211.3,3286.33,3286.33,4291047,0.0000,1.0,3240.6000,3229.2975,53.8239,63.1759,41.2940,13.7546,19.4516,-5.6971,11.7565,20.9633,25.0000,45.0000,3240.6000,3055.2937,3425.9063,1844254613.8210,1274531617.0000
2020-10-26,3198.74,3282.9799,3153.3,3207.04,3207.04,5901151,0.0000,1.0,3233.5275,3223.2940,50.2666,37.4260,25.6481,9.8052,20.8759,-11.0707,12.2497,-19.2986,30.0000,50.0000,3233.5275,3044.9736,3422.0814,1840532787.3414,1270240570.0000
2020-10-23,3191.0,3205.33,3140.0,3204.4,3204.4,3466687,0.0000,1.0,3231.8780,3225.0050,50.1451,23.2801,17.9850,12.6949,23.6435,-10.9486,12.8177,-44.0369,0.0000,55.0000,3231.8780,3041.8547,3421.9013,1841543005.2864,1264339419.0000
2020-10-22,3189.87,3198.75,3121.94,3176.4,3176.4,4212005,0.0000,1.0,3226.4145,3227.1739,48.8871,16.2384,17.6053,16.4674,26.3807,-9.9133,13.1135,-51.5966,0.0000,60.0000,3226.4145,3027.4711,3425.3579,1838175017.7785,1260872732.0000
2020-10-21,3212.5,3233.875,3160.0,3184.94,3184.94,4592736,0.0000,1.0,3218.5840,3232.5186,49.2471,14.4364,22.7386,23.8939,28.8590,-4.9652,13.3846,-20.7266,5.0000,65.0000,3218.5840,3000.9337,3436.2343,1836414212.1471,1265084737.0000
2020-10-20,3222.28,3266.0,3192.01,3217.01,3217.01,4509678,0.0000,1.0,3209.3300,3237.5268,50.5760,22.1412,33.4216,32.1556,30.1003,2.0553,13.8673,9.9366,10.0000,70.0000,3209.3300,2971.9047,3446.7553,1837905957.6675,1269677473.0000
2020-10-19,3299.61,3329.0,3192.735,3207.21,3207.21,5223626,0.0000,1.0,3204.9290,3239.6865,50.1858,31.6381,47.3164,38.9676,29.5865,9.3812,14.5449,27.1608,0.0000,75.0000,3204.9290,2964.9865,3444.8715,1839368144.1146,1265167795.0000
2020-10-16,3363.23,3399.6606,3160.0,3272.71,3272.71,6474353,0.0000,1.0,3192.5920,3243.1051,52.8345,46.4854,62.4552,48.0932,27.2412,20.8521,15.2620,57.6521,5.0000,80.0000,3192.5920,2930.0761,3455.1079,1843481991.5750,1270391421.0000
2020-10-15,3292.01,3355.88,3280.0,3338.65,3338.65,5223448,0.0000,1.0,3176.7020,3239.9888,55.6432,63.8255,77.0981,52.3722,22.0282,30.3441,16.0168,95.8524,10.0000,85.0000,3176.7020,2897.5616,3455.8424,1843866696.7427,1276865774.0000
2020-10-14,3447.0,3464.88,3340.0,3363.71,3363.71,5828916,0.0000,1.0,3160.2060,3229.6034,56.7320,77.0546,84.2530,50.3581,14.4421,35.9159,16.2756,149.1272,15.0000,90.0000,3160.2060,2882.3060,3438.1060,1841015415.5598,1282089222.0000
2020-10-13,3467.99,3492.38,3424.217,3443.63,3443.63,5744697,0.0000,1.0,3145.9255,3215.4869,60.3074,90.4141,86.1090,44.5032,5.4632,39.0400,16.1905,218.8318,20.0000,95.0000,3145.9255,2882.3384,3409.5126,1844630949.1389,1287918138.0000
2020-10-12,3349.94,3496.24,3339.55,3442.93,3442.93,8364198,0.0000,1.0,3131.5505,3191.4719,60.2865,85.2905,73.3572,28.2457,-4.2968,32.5425,15.5499,246.5260,25.0000,100.0000,3131.5505,2905.8364,3357.2646,1847103436.7919,1282173441.0000
2020-10-09,3210.0,3288.99,3197.83,3286.65,3286.65,4907871,0.0000,1.0,3114.5525,3165.0026,55.3139,82.6225,62.8995,7.1556,-12.4325,19.5881,14.8757,141.0708,30.0000,100.0000,3114.5525,2939.7296,3289.3754,1844430672.7747,1273809243.0000
2020-10-08,3224.99,3233.2944,3174.99,3190.55,3190.55,3174114,0.0000,1.0,3106.0310,3152.1976,51.7873,52.1587,45.3819,-3.9550,-17.3295,13.3745,15.0920,95.8708,35.0000,0.0000,3106.0310,2949.9873,3262.0747,1839774763.5592,1268901372.0000
2020-10-07,3135.0,3200.0,3132.385,3195.69,3195.69,4309439,0.0000,1.0,3105.2590,3148.1605,51.9958,53.9172,48.1688,-8.2938,-20.6731,12.3793,15.6339,68.4476,40.0000,5.0000,3105.2590,2950.7503,3259.7677,1841254692.7691,1272075486.0000
2020-10-06,3165.0,3182.0,3090.0,3099.96,3099.96,5086857,0.0000,1.0,3108.9050,3143.1574,48.3139,30.0697,50.2224,-14.2345,-23.7679,9.5334,16.4022,10.8975,45.0000,10.0000,3108.9050,2943.0107,3274.7993,1837494649.0834,1267766047.0000
2020-10-05,3145.84,3202.53,3140.85,3199.2,3199.2,3775332,0.0000,1.0,3111.3990,3147.7045,52.2616,60.5195,68.3627,-11.8629,-26.1513,14.2884,17.2122,62.2470,50.0000,0.0000,3111.3990,2944.6202,3278.1778,1841480090.9591,1272852904.0000
2020-10-02,3153.63,3195.7965,3123.0,3125.0,3125.0,5613098,0.0000,1.0,3116.1700,3142.2839,49.3202,60.0779,76.4361,-18.7677,-29.7234,10.9557,17.8649,25.7814,55.0000,0.0000,3116.1700,2934.7966,3297.5434,1838112406.6750,1269077572.0000
2020-10-01,3208.0,3224.0,3172.0,3221.26,3221.26,4971922,0.0000,1.0,3128.3200,3144.1032,53.3731,84.4908,85.8904,-19.7529,-32.4623,12.7095,18.5893,59.5787,60.0000,0.0000,3128.3200,2916.2495,3340.3905,1843417077.8688,1274690670.0000
2020-09-30,3141.14,3212.88,3133.99,3148.73,3148.73,4896101,0.0000,1.0,3143.8295,3135.9815,50.4591,84.7396,84.5411,-30.5240,-35.6397,5.1157,19.0541,12.0610,65.0000,5.0000,3143.8295,2870.3576,3417.3014,1838969119.9565,1269718748.0000
2020-09-29,3175.39,3188.26,3132.54,3144.88,3144.88,3503398,0.0000,1.0,3161.3490,3134.6395,50.3024,88.4407,77.4943,-36.4430,-36.9186,0.4756,19.5996,-4.8637,70.0000,10.0000,3161.3490,2847.0233,3475.6747,1842035622.0532,1264822647.0000
2020-09-28,3148.85,3175.04,3117.1684,3174.05,3174.05,4224165,0.0000,1.0,3176.6530,3133.5616,51.4738,80.4429,68.8091,-43.0758,-37.0375,-6.0383,20.2968,-11.4418,75.0000,15.0000,3176.6530,2838.1498,3515.1562,1843987263.7244,1268326045.0000
2020-09-25,3054.86,3101.54,2999.0,3095.13,3095.13,4615202,0.0000,1.0,3188.0405,3129.2997,48.3846,63.5994,59.6472,-53.8851,-35.5279,-18.3571,21.0958,-56.8175,80.0000,20.0000,3188.0405,2835.6166,3540.4644,1839907622.9245,1264101880.0000
2020-09-24,2977.79,3069.3,2965.0,3019.79,3019.79,5529392,0.0000,1.0,3203.2840,3132.8965,45.2220,62.3851,52.6017,-58.8624,-30.9386,-27.9237,22.1005,-82.3325,85.0000,25.0000,3203.2840,2841.9918,3564.5762,1835869433.6965,1259486678.0000
2020-09-23,3120.43,3126.999,2992.3759,2999.86,2999.86,5652665,0.0000,1.0,3224.3870,3144.8024,44.3653,52.9570,38.5387,-56.6880,-23.9577,-32.7303,22.9849,-81.1110,90.0000,30.0000,3224.3870,2859.1481,3589.6259,1835589518.1667,1253957286.0000
2020-09-22,3033.835,3133.99,3000.2,3128.99,3128.99,6948816,0.0000,1.0,3241.7185,3160.0595,49.0908,42.4631,24.6341,-51.0590,-15.7751,-35.2839,24.0490,-68.7948,95.0000,35.0000,3241.7185,2888.0276,3595.4094,1840613686.1238,1259609951.0000
2020-09-21,2906.5,2962.0,2871.0,2960.47,2960.47,6117925,0.0000,1.0,3250.6420,3163.3300,41.3452,20.1961,15.2959,-56.2795,-6.9542,-49.3253,25.2066,-148.5475,100.0000,40.0000,3250.6420,2899.7836,3601.5004,1834184252.4394,1252661135.0000
2020-09-18,3031.74,3037.8,2905.54,2954.91,2954.91,8892580,0.0000,1.0,3266.8545,3184.6837,41.0642,11.2430,12.5313,-44.9656,5.3772,-50.3428,25.4570,-157.1629,100.0000,45.0000,3266.8545,2942.1353,3591.5737,1828272051.0713,1246543210.0000
2020-09-17,3009.25,3029.432,2972.55,3008.73,3008.73,6449050,0.0000,1.0,3283.9775,3208.8704,42.9570,14.4486,13.7960,-29.3049,17.9629,-47.2678,25.8697,-166.3330,100.0000,50.0000,3283.9775,2992.4400,3575.5150,1830525788.2677,1255435790.0000
2020-09-16,3179.99,3187.238,3074.15,3078.1,3078.1,4531189,0.0000,1.0,3296.5650,3229.9378,45.5266,11.9024,12.8616,-14.3697,29.7798,-44.1496,26.6087,-124.0257,100.0000,55.0000,3296.5650,3033.2809,3559.8491,1828770955.5280,1261884840.0000
2020-09-15,3136.16,3175.02,3108.92,3156.13,3156.13,4021535,0.0000,1.0,3308.2845,3245.9207,48.6354,15.0370,15.9491,-2.1612,40.8172,-42.9784,27.9089,-115.9844,90.0000,60.0000,3308.2845,3064.8210,3551.7480,1832985608.7939,1266416029.0000
2020-09-14,3172.9372,3187.39,3096.0,3102.97,3102.97,4529596,0.0000,1.0,3309.5985,3255.3723,46.2604,11.6453,17.7627,5.5080,51.5618,-46.0538,29.2819,-131.7484,95.0000,65.0000,3309.5985,3069.1692,3550.0278,1831262615.2810,1262394494.0000
2020-09-11,3208.69,3217.3409,3083.98,3116.22,3116.22,5093982,0.0000,1.0,3311.8510,3271.4147,46.7725,21.1648,23.4444,20.6292,63.0753,-42.4460,30.7271,-126.1882,100.0000,70.0000,3311.8510,3078.4664,3545.2356,1835101297.9618,1266924090.0000
2020-09-10,3307.2188,3349.89,3170.55,3175.11,3175.11,5330741,0.0000,1.0,3314.0910,3287.7510,49.0658,20.4779,24.8839,38.2802,73.6868,-35.4066,32.2484,-61.1416,0.0000,75.0000,3314.0910,3087.4988,3540.6832,1837732339.4796,1272018072.0000
2020-09-09,3202.99,3303.175,3185.0,3268.61,3268.61,5188675,0.0000,1.0,3313.4475,3299.6079,52.9843,28.6906,35.3622,54.2564,82.5384,-28.2820,33.3769,-40.9984,0.0000,80.0000,3313.4475,3085.2130,3541.6820,1842791995.6244,1277348813.0000
2020-09-08,3144.0,3250.845,3130.0,3149.84,3149.84,6094205,0.0000,1.0,3304.0505,3302.8708,47.9700,25.4833,48.6241,64.3386,89.6089,-25.2703,34.7871,-83.5205,5.0000,85.0000,3304.0505,3054.7059,3553.3951,1840638591.2210,1272160138.0000
2020-09-04,3318.0,3381.5,3111.13,3294.62,3294.62,8781754,0.0000,1.0,3303.9665,3318.9794,54.7295,51.9126,69.0224,88.3644,95.9265,-7.5621,36.5327,-24.9771,10.0000,90.0000,3303.9665,3054.4131,3553.5199,1844731736.5628,1278254343.0000
