,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2021-02-18,780.9,794.69,776.27,787.38,787.38,17957058,0.0000,1.0,837.2690,817.9850,50.7072,31.8817,27.7910,21.8077,7.7401,-14.0676,23.5128,-131.1555,95.0000,15.0000,778.2238,837.2690,896.3142,3448712181.1656,5437894636.0000
2021-02-17,779.09,799.84,762.01,798.15,798.15,25878526,0.0000,1.0,840.4225,821.2066,52.2219,30.5241,23.2140,25.3246,11.4556,-13.8690,24.2882,-152.9669,100.0000,20.0000,785.8009,840.4225,895.0441,3445007684.9441,5455851694.0000
2021-02-16,818.0,821.0,792.44,796.22,796.22,19802324,0.0000,1.0,842.7425,823.6336,51.9776,20.9671,19.3794,28.7919,14.9348,-13.8571,25.1044,-131.5233,45.0000,25.0000,791.6739,842.7425,893.8111,3421441329.6520,5429973168.0000
2021-02-12,801.26,817.33,785.3306,816.12,816.12,23768313,0.0000,1.0,844.2395,826.5193,54.7172,18.1508,24.1471,32.2561,19.3547,-12.9014,26.4150,-138.9238,50.0000,30.0000,797.1102,844.2395,891.3688,3436001862.0049,5449775492.0000
2021-02-11,812.44,829.8799,801.725,811.66,811.66,21622753,0.0000,1.0,845.6835,827.6139,54.2033,19.0202,36.5807,35.4815,22.6885,-12.7930,27.7371,-131.8455,55.0000,35.0000,800.3536,845.6835,891.0134,3414031061.3789,5426007179.0000
2021-02-10,843.635,844.82,800.02,804.82,804.82,35723444,0.0000,1.0,847.8210,829.2933,53.4333,35.2703,52.4685,38.6798,27.0676,-11.6121,29.0134,-146.4341,60.0000,40.0000,805.1568,847.8210,890.4852,3420393802.7252,5404384426.0000
2021-02-09,855.12,859.8,841.75,849.46,849.46,15027305,0.0000,1.0,850.0520,831.8694,59.6516,55.4516,64.1141,41.5828,32.9598,-8.6230,30.3568,4.3348,65.0000,45.0000,812.2230,850.0520,887.8810,3448462223.0109,5440107870.0000
2021-02-08,869.67,877.77,854.75,863.42,863.42,20161719,0.0000,1.0,848.1385,830.0178,61.7878,66.6835,70.8646,43.7385,35.4557,-8.2828,31.0888,82.7407,70.0000,50.0000,806.6853,848.1385,889.5917,3450651797.0912,5455135175.0000
2021-02-05,845.0,864.77,838.97,852.23,852.23,18566637,0.0000,1.0,848.9685,826.5018,60.7165,70.2073,71.8657,45.8092,36.7044,-9.1049,31.6233,17.8239,0.0000,55.0000,805.6996,848.9685,892.2374,3455626539.2250,5434973456.0000
2021-02-04,855.0,856.5,833.42,849.99,849.99,15812661,0.0000,1.0,847.1590,823.7935,60.5060,75.7030,64.6779,48.0855,38.9035,-9.1819,32.3440,3.4212,0.0000,60.0000,801.6197,847.1590,892.6983,3455108400.5180,5416406819.0000
2021-02-03,877.02,878.08,853.0646,854.69,854.69,18343510,0.0000,1.0,842.4585,821.0360,61.1594,69.6868,50.2618,50.3810,41.3727,-9.0083,33.2040,64.8315,0.0000,65.0000,782.0717,842.4585,902.8453,3448216053.4790,5432219480.0000
2021-02-02,844.68,880.5,842.2006,872.79,872.79,23998098,0.0000,1.0,836.4795,817.4935,63.6752,48.6438,37.6233,52.6330,43.4439,-9.1892,33.7677,75.1494,0.0000,70.0000,760.4638,836.4795,912.4952,3464175788.5920,5450562990.0000
2021-02-01,814.29,842.0,795.5601,839.81,839.81,25391385,0.0000,1.0,829.3285,811.6728,60.8904,32.4549,39.1904,54.9303,43.6126,-11.3177,34.3611,-5.0612,0.0000,75.0000,742.2220,829.3285,916.4350,3449839739.3750,5426564892.0000
2021-01-29,830.0003,842.41,780.1,793.53,793.53,34990754,0.0000,1.0,822.6215,808.7110,56.4383,31.7713,50.3822,57.7597,46.5516,-11.2081,35.4336,-28.1997,0.0000,80.0000,720.4260,822.6215,924.8170,3426843154.2411,5401173507.0000
2021-01-28,820.0,848.0,801.0,835.43,835.43,26378048,0.0000,1.0,817.6840,810.3090,62.5639,53.3450,63.8006,60.5618,54.3379,-6.2238,36.5626,16.4962,0.0000,85.0000,701.7279,817.6840,933.6401,3446750428.0222,5436164261.0000
2021-01-27,870.35,891.5,858.66,864.16,864.16,27333955,0.0000,1.0,809.2120,807.6647,67.3237,66.0305,68.1489,62.1177,59.2195,-2.8982,37.4100,73.3986,5.0000,90.0000,676.1783,809.2120,942.2457,3434481829.5269,5462542309.0000
2021-01-26,891.38,895.9,871.6,883.09,883.09,23131603,0.0000,1.0,799.1885,801.7178,70.6900,72.0263,68.1262,62.8423,61.6636,-1.1787,37.1915,89.3349,0.0000,95.0000,654.5249,799.1885,943.8521,3452660074.8740,5489876264.0000
2021-01-25,855.0,900.4,838.8201,880.8,880.8,41173397,0.0000,1.0,788.1225,793.1523,70.5206,66.3898,64.3876,63.1370,61.9587,-1.1782,36.6726,83.9038,0.0000,100.0000,637.1040,788.1225,939.1410,3453916606.3950,5466744661.0000
2021-01-22,834.31,848.0,828.62,846.64,846.64,20066497,0.0000,1.0,776.3815,783.9263,67.8907,65.9624,59.8650,63.4315,61.6674,-1.7641,36.1264,60.3781,0.0000,55.0000,619.6069,776.3815,933.1561,3438953014.2567,5425571264.0000
2021-01-21,855.0,855.7199,841.4201,844.99,844.99,20598133,0.0000,1.0,766.0665,777.3248,67.7587,60.8107,53.2354,63.8725,63.8767,0.0042,36.0117,71.8859,5.0000,60.0000,602.1553,766.0665,929.9777,3421702867.7128,5405504767.0000
2021-01-20,858.74,859.5,837.28,850.45,850.45,25665883,0.0000,1.0,756.3100,770.2022,68.6457,52.8220,50.5933,63.8715,65.9355,2.0640,35.6008,80.8112,10.0000,65.0000,589.1540,756.3100,923.4660,3432016482.7480,5426102900.0000
2021-01-19,837.8,850.0,833.0,844.55,844.55,25366980,0.0000,1.0,748.5375,761.7550,68.2186,46.0736,54.9588,63.3555,67.0482,3.6927,35.1684,84.3578,15.0000,70.0000,585.2011,748.5375,911.8739,3427257552.1467,5400437017.0000
2021-01-15,852.0,859.9,819.1,826.16,826.16,38777596,0.0000,1.0,739.1050,753.0398,66.8829,52.8843,62.0723,62.4323,68.0940,5.6617,34.7942,88.4903,0.0000,75.0000,577.2545,739.1050,900.9555,3418155282.8526,5375070037.0000
2021-01-14,843.39,863.0,838.75,845.0,845.0,31266327,0.0000,1.0,728.9355,745.3429,69.7355,65.9186,69.6769,61.0169,70.3107,9.2938,34.4004,112.3822,5.0000,80.0000,564.7011,728.9355,893.1699,3443512789.2565,5413847633.0000
2021-01-13,852.76,860.47,832.0,854.41,854.41,33312496,0.0000,1.0,718.3480,734.8527,71.1759,67.4141,75.7292,58.6934,70.1991,11.5056,33.5817,128.8139,10.0000,85.0000,558.1559,718.3480,878.5401,3458662452.8545,5445113960.0000
2021-01-12,831.0,868.0,827.34,849.44,849.44,45985569,0.0000,1.0,707.6190,722.2677,70.8740,75.6979,84.3151,55.8170,68.0774,12.2604,32.7375,150.8949,0.0000,90.0000,556.8493,707.6190,858.3887,3439531462.0009,5411801464.0000
2021-01-11,849.4,854.43,803.6222,811.19,811.19,59554146,0.0000,1.0,695.6465,708.8811,68.4590,84.0757,89.2720,52.7519,64.8852,12.1333,31.8488,151.5361,0.0000,95.0000,554.0775,695.6465,837.2155,3435527799.5745,5365815895.0000
2021-01-08,856.0,884.49,838.39,880.02,880.02,75055528,0.0000,1.0,686.4405,698.1118,79.7655,93.1718,89.6926,49.7186,63.7616,14.0430,31.0015,240.9268,5.0000,100.0000,552.3760,686.4405,820.5050,3477340816.6101,5425370041.0000
2021-01-07,777.63,816.99,775.2,816.04,816.04,51498948,0.0000,1.0,672.6635,678.9636,76.3106,90.5686,87.1107,46.2079,54.3919,8.1840,29.4243,218.4531,10.0000,100.0000,567.4829,672.6635,777.8441,3416840525.4934,5350314513.0000
2021-01-06,758.49,774.0,749.1,755.98,755.98,44699965,0.0000,1.0,664.3555,664.5345,72.0554,85.3373,86.2880,44.1619,48.1559,3.9940,28.1622,197.2599,15.0000,100.0000,582.0189,664.3555,746.6921,3367682998.9148,5298815565.0000
2021-01-05,723.66,740.84,719.2,735.11,735.11,32245165,0.0000,1.0,658.6445,654.9086,70.2940,85.4263,86.4877,43.1634,45.6112,2.4478,27.1593,182.2315,20.0000,95.0000,587.4268,658.6445,729.8622,3387681296.5091,5254115600.0000
2021-01-04,719.46,744.4899,717.1895,729.77,729.77,48638189,0.0000,1.0,651.8410,646.4664,69.8317,88.1006,85.5938,42.5514,43.8248,1.2734,26.4031,212.5060,25.0000,100.0000,585.2982,651.8410,718.3838,3372512360.2938,5221870435.0000
2020-12-31,699.99,718.72,691.12,705.67,705.67,49649928,0.0000,1.0,645.0215,637.6976,67.6752,85.9362,79.5104,42.2330,41.4509,-0.7821,25.6071,187.3046,0.0000,100.0000,584.1045,645.0215,705.9385,3376323899.3755,5173232246.0000
2020-12-30,672.0,696.6,668.3603,694.78,694.78,42846021,0.0000,1.0,638.1790,630.5426,66.6519,82.7446,69.9540,42.4286,40.2719,-2.1567,25.0210,152.4319,5.0000,100.0000,575.3357,638.1790,701.0223,3373625533.7233,5123582318.0000
2020-12-29,661.0,669.9,655.0,665.99,665.99,22910811,0.0000,1.0,632.6780,623.7807,63.7715,69.8503,57.6430,42.9678,39.2901,-3.6777,24.6420,100.1210,10.0000,70.0000,571.3736,632.6780,693.9824,3336302217.1586,5080736297.0000
2020-12-28,674.51,681.4,660.8,663.69,663.69,31553561,0.0000,1.0,627.7585,619.3376,63.5324,57.2672,48.6285,43.8872,40.3968,-3.4904,24.5615,120.1960,15.0000,75.0000,562.2870,627.7585,693.2300,3325415737.8378,5057825486.0000
2020-12-24,642.99,666.09,641.0,661.77,661.77,22865568,0.0000,1.0,623.8620,614.6690,63.3406,45.8114,50.5517,44.7598,41.4559,-3.3039,24.3521,99.7006,20.0000,80.0000,558.1327,623.8620,689.5913,3348115921.0426,5026271925.0000
2020-12-23,632.2,651.4999,622.5701,645.98,645.98,33172972,0.0000,1.0,619.4735,609.7110,61.7693,42.8068,62.5186,45.5857,42.4002,-3.1855,24.3175,65.4808,0.0000,85.0000,552.7416,619.4735,686.2054,3333124346.9653,5003406357.0000
2020-12-22,648.0,649.88,614.23,640.34,640.34,51861644,0.0000,1.0,614.9435,605.8932,61.2051,63.0370,77.7318,46.3821,44.5965,-1.7856,24.4657,59.1107,0.0000,90.0000,543.8651,614.9435,686.0219,3312610397.0217,4970233385.0000
2020-12-21,666.24,668.5,646.07,649.86,649.86,58045264,0.0000,1.0,609.0190,602.2672,62.6887,81.7121,83.5406,46.8285,47.3254,0.4969,24.6423,106.9864,0.0000,95.0000,528.2971,609.0190,689.7409,3288505279.4598,5022095029.0000
2020-12-18,668.9,695.0,628.54,695.0,695.0,222126194,0.0000,1.0,601.0065,597.2574,70.3725,88.4463,81.8176,46.7043,49.1507,2.4464,24.1773,148.1182,0.0000,100.0000,507.3191,601.0065,694.6939,3326934711.9342,5080140293.0000
2020-12-17,628.19,658.82,619.5,655.9,655.9,56270144,0.0000,1.0,591.2200,586.9687,67.0490,80.4635,75.5794,46.0927,46.1695,0.0768,23.6879,106.5897,0.0000,100.0000,497.9605,591.2200,684.4795,3104808517.9342,4858014099.0000
2020-12-16,628.23,632.5,605.0,622.77,622.77,42095813,0.0000,1.0,582.7570,579.7128,63.7783,76.5430,71.2217,46.0735,45.6739,-0.3996,23.5822,68.4501,0.0000,75.0000,483.9565,582.7570,681.5575,3056895892.7785,4801743955.0000
2020-12-15,643.28,646.9,623.8,633.25,633.25,45223559,0.0000,1.0,573.6990,575.1805,65.7392,69.7318,62.2976,46.1734,47.7503,1.5769,23.8148,93.0366,0.0000,80.0000,459.2541,573.6990,688.1439,3044588607.8142,4843839768.0000
2020-12-14,619.0,642.7499,610.2001,639.83,639.83,52040649,0.0000,1.0,562.4410,569.0679,66.9673,67.3903,61.1012,45.7792,48.6389,2.8597,23.6616,90.7935,0.0000,85.0000,430.6583,562.4410,694.2237,3052811073.0869,4889063327.0000
2020-12-11,615.01,624.0,596.8,609.99,609.99,46474974,0.0000,1.0,550.8745,561.6192,64.0761,49.7708,63.4009,45.0642,48.3956,3.3313,23.5525,70.5118,5.0000,90.0000,408.1395,550.8745,693.6095,3010107101.4867,4837022678.0000
2020-12-10,574.37,627.75,566.34,627.07,627.07,67083153,0.0000,1.0,540.9630,556.5276,67.2782,66.1423,77.8154,44.2314,50.4194,6.1880,23.6777,71.3701,10.0000,95.0000,388.8053,540.9630,693.1207,3011508185.2617,4883497652.0000
2020-12-09,653.69,654.32,588.0,604.48,604.48,71291190,0.0000,1.0,530.4660,549.1021,65.0859,74.2897,84.5078,42.6844,50.5300,7.8456,23.8095,85.3059,0.0000,100.0000,374.5966,530.4660,686.3354,2945910671.2144,4816414499.0000
2020-12-08,625.505,651.28,618.5,649.88,649.88,64265029,0.0000,1.0,520.7600,543.2728,74.6324,93.0140,82.7060,40.7230,52.2364,11.5134,23.5118,116.4306,5.0000,100.0000,360.4231,520.7600,681.0969,2981771257.7403,4887705689.0000
2020-12-07,604.9197,648.7856,603.05,641.76,641.76,56309709,0.0000,1.0,509.3290,532.0510,73.9841,86.2197,72.9871,37.8447,49.0320,11.1873,22.5116,121.4253,10.0000,100.0000,354.9564,509.3290,663.7016,2922995614.9880,4823440660.0000
2020-12-04,591.01,599.04,585.5,599.04,599.04,29401314,0.0000,1.0,498.7385,520.5027,70.1739,68.8842,63.7257,35.0478,45.0555,10.0077,21.4826,99.9963,15.0000,80.0000,353.3601,498.7385,644.1169,2883985755.1887,4767130951.0000
2020-12-03,590.02,598.97,582.43,593.38,593.38,42552003,0.0000,1.0,490.6910,512.2356,69.6138,63.8575,65.4285,32.5459,43.6744,11.1285,20.9356,108.7154,20.0000,85.0000,350.6931,490.6910,630.6889,2854584441.1887,4737729637.0000
2020-12-02,556.44,571.54,541.21,568.82,568.82,47775653,0.0000,1.0,482.0710,503.6941,67.0641,58.4355,71.9440,29.7638,41.8527,12.0889,20.3607,88.2623,25.0000,90.0000,347.2930,482.0710,616.8490,2840794916.6373,4695177634.0000
2020-12-01,597.59,597.85,572.05,584.76,584.76,39133346,0.0000,1.0,474.8250,496.8387,70.7231,73.9924,84.0406,26.7416,41.4194,14.6779,20.0995,127.8994,0.0000,95.0000,343.9557,474.8250,605.6943,2801588322.4015,4742953287.0000
2020-11-30,602.21,607.8,554.51,567.6,567.6,63003052,0.0000,1.0,465.6125,487.5839,68.9929,83.4042,91.7742,23.0721,38.6409,15.5688,19.0717,137.8109,0.0000,100.0000,341.2152,465.6125,590.0098,2802164705.0170,4703819941.0000
2020-11-27,581.16,598.78,578.45,585.76,585.76,37561078,0.0000,1.0,456.6345,479.1611,73.3509,94.7253,94.3507,19.1799,36.2797,17.0998,17.9899,178.3207,5.0000,100.0000,337.1544,456.6345,576.1146,2834215985.5522,4766822993.0000
2020-11-25,550.06,574.0,545.37,574.0,574.0,48930162,0.0000,1.0,447.8880,467.9402,72.2735,97.1932,92.6228,14.9049,30.8892,15.9843,16.2123,189.2003,10.0000,100.0000,342.7480,447.8880,553.0280,2844765604.6068,4729261915.0000
2020-11-24,540.4,559.99,526.2,555.38,555.38,52058771,0.0000,1.0,439.4890,456.7760,70.4781,91.1337,89.4657,10.9088,24.7571,13.8483,14.5785,210.8035,15.0000,100.0000,350.3712,439.4890,528.6068,2795835442.6068,4680331753.0000
2020-11-23,503.5,526.0,501.79,521.85,521.85,50260304,0.0000,1.0,432.9540,446.3966,66.8006,89.5415,86.5936,7.4468,18.4660,11.0193,13.0054,209.9500,20.0000,100.0000,361.3378,432.9540,504.5702,2757981521.2256,4628272982.0000
2020-11-20,497.99,502.5,489.06,489.61,489.61,32911922,0.0000,1.0,427.8755,438.4542,62.5377,87.7219,79.0801,4.6919,13.5817,8.8898,11.7549,206.6226,25.0000,95.0000,368.9066,427.8755,486.8444,2724952135.1604,4578012678.0000
2020-11-19,492.0,508.6112,487.57,499.27,499.27,62475346,0.0000,1.0,424.4265,433.0693,64.9101,82.5175,64.6180,2.4695,10.4326,7.9631,10.7720,291.2304,30.0000,100.0000,372.6769,424.4265,476.1761,2755170373.0681,4610924600.0000
2020-11-18,448.35,496.0,443.5001,486.64,486.64,78044024,0.0000,1.0,420.7525,426.1008,63.1750,67.0009,47.6293,0.4787,5.2778,4.7991,9.7375,279.3720,35.0000,100.0000,381.9699,420.7525,459.5351,2748166644.8518,4548449254.0000
2020-11-17,460.17,462.0,433.01,441.61,441.61,61188281,0.0000,1.0,417.5525,419.7283,55.7665,44.3356,34.9959,-0.7210,-0.0923,0.6288,8.8353,178.4697,40.0000,100.0000,393.1473,417.5525,441.9577,2697950942.9873,4470405230.0000
2020-11-16,408.93,412.45,404.0868,408.09,408.09,26838635,0.0000,1.0,416.5690,417.4250,48.4297,31.5513,30.2837,-0.8782,-2.3603,-1.4821,8.4640,-69.0401,45.0000,75.0000,394.6637,416.5690,438.4743,2722835725.0842,4409216949.0000
2020-11-13,410.85,412.5319,401.66,408.5,408.5,19830351,0.0000,1.0,417.7060,418.4076,48.5232,29.1009,30.2717,-0.5077,-1.8078,-1.3001,8.5825,-81.0601,50.0000,0.0000,395.3237,417.7060,440.0883,2723980744.3314,4436055584.0000
2020-11-12,415.05,423.0,409.52,411.76,411.76,19940500,0.0000,1.0,419.2645,419.4505,49.2414,30.1988,35.6950,-0.1827,-1.1181,-0.9355,8.7073,-40.0240,55.0000,0.0000,395.3734,419.2645,443.1556,2718858768.5366,4455885935.0000
2020-11-11,416.45,418.695,410.58,417.13,417.13,17357722,0.0000,1.0,421.1205,420.2600,50.4091,31.5154,48.6953,0.0512,-0.5535,-0.6047,9.0316,-42.7404,60.0000,0.0000,394.2661,421.1205,447.9749,2732172158.7443,4475826435.0000
2020-11-10,420.09,420.09,396.0301,410.36,410.36,30284224,0.0000,1.0,423.3290,420.5895,48.9595,45.3708,65.9876,0.2024,-0.3715,-0.5739,9.2609,-87.7078,65.0000,5.0000,391.3706,423.3290,455.2874,2721509405.3038,4458468713.0000
2020-11-09,439.5,452.5,421.0,421.26,421.26,34833025,0.0000,1.0,425.1435,421.6663,51.2510,69.1998,80.1187,0.3458,0.5555,0.2096,9.5022,28.3767,70.0000,10.0000,392.2299,425.1435,458.0571,2715719505.8455,4488752937.0000
2020-11-06,436.1,436.57,424.28,429.95,429.95,21706014,0.0000,1.0,426.1955,421.7091,53.1345,83.3922,80.1712,0.2934,0.6207,0.3273,9.6367,17.1104,75.0000,15.0000,392.5097,426.1955,459.8813,2749977509.4804,4523585962.0000
2020-11-05,428.3,440.0,424.0001,438.09,438.09,28414523,0.0000,1.0,426.3980,420.8416,54.9309,87.7642,69.1590,0.2116,-0.1898,-0.4014,10.1187,36.0364,80.0000,20.0000,392.5760,426.3980,460.2200,2751655354.3380,4545291976.0000
2020-11-04,430.62,435.4,417.1,420.98,420.98,32143057,0.0000,1.0,425.7895,419.0260,51.6679,69.3573,48.6524,0.3120,-2.0504,-2.3624,10.6262,-12.2974,85.0000,25.0000,392.3956,425.7895,459.1834,2730024841.1043,4516877453.0000
2020-11-03,409.73,427.77,406.69,423.9,423.9,34351715,0.0000,1.0,426.0055,418.8203,52.2816,50.3554,29.6602,0.9026,-2.6532,-3.5558,11.0480,-38.1281,90.0000,30.0000,392.6830,426.0055,459.3280,2748537836.7753,4549020510.0000
2020-11-02,394.0,406.9799,392.3,400.51,400.51,29021118,0.0000,1.0,425.5095,418.2856,47.5400,26.2445,20.1497,1.7915,-3.6814,-5.4729,11.3051,-137.5576,95.0000,35.0000,391.7835,425.5095,459.2355,2726799132.8806,4514668795.0000
2020-10-30,406.8954,407.5915,379.11,388.04,388.04,42587639,0.0000,1.0,426.7680,420.1567,44.7600,12.3807,20.2726,3.1597,-2.5586,-5.7183,11.0257,-206.2612,100.0000,40.0000,395.0487,426.7680,458.4873,2723359078.9680,4485647677.0000
2020-10-29,409.96,418.06,406.46,410.83,410.83,22655308,0.0000,1.0,428.1205,423.5374,49.2955,21.8240,28.7269,4.5893,0.1814,-4.4079,10.7315,-114.3244,95.0000,45.0000,401.1742,428.1205,455.0668,2739241128.9878,4528235316.0000
2020-10-28,416.48,418.6,406.0,406.02,406.02,25451409,0.0000,1.0,429.9870,424.8750,48.2440,26.6131,30.9844,5.6913,1.3555,-4.3358,11.0027,-135.7206,100.0000,50.0000,402.9187,429.9870,457.0553,2744826834.2361,4505580008.0000
2020-10-27,423.76,430.5,420.1,424.68,424.68,22686506,0.0000,1.0,431.1365,426.8598,52.2365,37.7436,28.9218,6.7753,3.3241,-3.4511,11.2882,-48.2435,25.0000,55.0000,406.3834,431.1365,455.8896,2770197445.1123,4531031417.0000
2020-10-26,411.63,425.76,410.0,420.28,420.28,28239161,0.0000,1.0,430.8560,427.0892,51.3343,28.5966,20.1186,7.6380,3.8886,-3.7495,11.8498,-89.4154,30.0000,60.0000,405.6929,430.8560,456.0191,2772902374.6738,4508344911.0000
2020-10-23,421.84,422.8859,407.3801,420.63,420.63,33716980,0.0000,1.0,430.9020,427.8060,51.4077,20.4253,12.9230,8.5754,5.0004,-3.5750,12.3940,-103.4241,0.0000,65.0000,405.8131,430.9020,455.9909,2764301614.9784,4536584072.0000
2020-10-22,441.92,445.23,424.51,425.79,425.79,39993191,0.0000,1.0,430.2375,428.5613,52.4579,11.3339,8.5523,9.4692,6.3111,-3.1580,12.9001,4.6501,0.0000,70.0000,403.4492,430.2375,457.0258,2740395432.8968,4570301052.0000
2020-10-21,422.7,432.95,421.25,422.64,422.64,32370461,0.0000,1.0,428.3375,428.8531,51.8879,7.0098,12.8428,10.2587,7.3669,-2.8918,13.3361,-15.5829,5.0000,75.0000,395.7863,428.3375,460.8887,2775447380.2212,4530307861.0000
2020-10-20,431.75,431.75,419.0501,421.94,421.94,31656289,0.0000,1.0,426.2235,429.5071,51.7658,7.3131,27.8388,10.9816,8.9281,-2.0535,14.0067,-11.5923,10.0000,80.0000,387.5508,426.2235,464.8962,2800126398.3511,4497937400.0000
2020-10-19,446.24,447.0,428.87,430.83,430.83,36287843,0.0000,1.0,426.3380,430.3036,53.4007,24.2055,51.9704,11.4950,10.8621,-0.6329,14.6857,41.5537,15.0000,85.0000,387.7032,426.3380,464.9728,2817375722.0079,4529593689.0000
2020-10-16,454.44,455.9499,438.85,439.67,439.67,32775879,0.0000,1.0,427.2660,430.2482,55.0429,51.9978,73.5900,11.6532,12.2674,0.6142,15.3021,84.5562,20.0000,90.0000,387.3730,427.2660,467.1590,2845817544.8998,4565881532.0000
2020-10-15,450.31,456.57,442.5,448.88,448.88,35672354,0.0000,1.0,427.3900,429.2564,56.7709,79.7080,85.5183,11.4997,12.9827,1.4830,15.7260,108.3538,25.0000,95.0000,387.3285,427.3900,467.4515,2875449987.8820,4598657411.0000
2020-10-14,449.78,465.9,447.35,461.3,461.3,48045394,0.0000,1.0,426.1175,427.1908,59.1497,89.0642,84.4830,11.1289,12.7690,1.6400,16.0898,167.7836,30.0000,100.0000,387.2689,426.1175,464.9661,2878771294.4733,4634329765.0000
2020-10-13,443.35,448.89,436.6,446.65,446.65,34463665,0.0000,1.0,425.1405,423.6003,57.1371,87.7827,75.8880,10.7189,11.0459,0.3269,16.3649,103.5706,35.0000,0.0000,388.9912,425.1405,461.2898,2854554343.8588,4586284371.0000
2020-10-12,442.0,448.74,438.58,442.3,442.3,38791133,0.0000,1.0,425.2960,421.1740,56.5330,76.6022,60.3523,10.6372,10.1776,-0.4596,16.9682,96.9503,40.0000,5.0000,388.7533,425.2960,461.8387,2832653511.9914,4551820706.0000
2020-10-09,430.13,434.5899,426.4601,434.0,434.0,28925656,0.0000,1.0,424.1620,418.9503,55.3934,63.2790,46.0658,10.7521,9.3642,-1.3879,17.5622,45.7017,45.0000,10.0000,388.4011,424.1620,459.9229,2843038539.7237,4513029573.0000
2020-10-08,438.44,439.0,425.3,425.92,425.92,40421116,0.0000,1.0,421.0980,417.3661,54.2851,41.1756,32.2667,11.0991,9.0349,-2.0642,18.4518,43.1640,50.0000,15.0000,379.2508,421.0980,462.9452,2818310587.1049,4484103917.0000
2020-10-07,419.87,429.9,413.845,425.3,425.3,43127709,0.0000,1.0,418.3690,416.4657,54.2021,33.7428,34.7503,11.6151,9.3059,-2.3093,19.3883,21.0949,0.0000,20.0000,371.3379,418.3690,465.4001,2855073149.5400,4443682801.0000
2020-10-06,423.79,428.7799,406.05,413.98,413.98,49146259,0.0000,1.0,415.4180,415.5357,52.7138,21.8816,45.9646,12.1924,9.5795,-2.6130,20.2766,6.7030,0.0000,25.0000,363.3591,415.4180,467.4769,2836658920.6272,4400555092.0000
2020-10-05,423.35,433.64,419.33,425.68,425.68,44722786,0.0000,1.0,411.2295,415.6995,54.4513,48.6265,69.8463,12.8457,10.9420,-1.9037,21.1915,40.9220,5.0000,30.0000,347.2637,411.2295,475.1953,2851512918.4320,4449701351.0000
2020-10-02,421.39,439.13,415.0,415.09,415.09,71430025,0.0000,1.0,410.8615,414.6489,53.1227,67.3856,82.8238,13.3216,11.3305,-1.9911,22.2341,36.0377,10.0000,35.0000,347.1483,410.8615,474.5747,2856544622.5173,4404978565.0000
2020-10-01,440.76,448.88,434.42,448.16,448.16,50741454,0.0000,1.0,410.4570,414.6025,58.1550,93.5268,85.0642,13.8194,12.7400,-1.0794,23.3316,93.6925,15.0000,0.0000,346.7536,410.4570,474.1604,2927441808.5409,4476408590.0000
2020-09-30,421.32,433.93,420.47,429.01,429.01,48145566,0.0000,1.0,410.4175,411.0701,55.8544,87.5591,72.7213,14.0892,10.9865,-3.1027,24.1576,50.6380,20.0000,0.0000,346.8067,410.4175,474.0283,2881753445.3957,4425667136.0000
2020-09-29,416.0,428.5,411.6,419.07,419.07,50341404,0.0000,1.0,412.7195,409.1817,54.6243,74.1067,54.0083,14.8649,10.5384,-4.3265,25.2568,19.5958,25.0000,5.0000,343.4991,412.7195,481.9399,2868804935.0747,4377521570.0000
2020-09-28,424.62,428.08,415.55,421.2,421.2,49719561,0.0000,1.0,416.6820,408.1408,54.9359,56.4980,37.5734,15.9465,10.8253,-5.1212,26.4982,15.3253,30.0000,10.0000,338.0303,416.6820,495.3337,2874643346.4262,4427862974.0000
2020-09-25,393.47,408.7323,391.3,407.34,407.34,67208459,0.0000,1.0,417.7560,406.7662,53.2886,31.4204,31.6935,17.2268,10.8172,-6.4097,27.7430,-28.7852,35.0000,15.0000,338.3043,417.7560,497.2077,2879524037.5698,4378143413.0000
2020-09-24,363.8,399.5,351.3,387.79,387.79,96561061,0.0000,1.0,419.7765,406.7058,50.8826,24.8018,42.1794,18.8293,12.0606,-6.7687,29.0616,-80.5618,40.0000,20.0000,339.4368,419.7765,500.1162,2823051320.5506,4310934954.0000
2020-09-23,405.16,412.15,375.8801,380.36,380.36,95074176,0.0000,1.0,421.9187,408.6969,49.9519,38.8582,58.0052,20.5214,15.4628,-5.0586,30.3063,-68.9880,45.0000,25.0000,342.8297,421.9187,501.0077,2773408517.8207,4214373893.0000
2020-09-22,429.6,437.76,417.6001,424.23,424.23,79580795,0.0000,1.0,423.1341,411.6797,55.8927,62.8781,69.4766,21.7861,20.3368,-1.4493,31.8283,12.6247,50.0000,30.0000,345.9120,423.1341,500.3562,2844996397.9632,4309448069.0000
2020-09-21,453.13,455.68,407.07,449.39,449.39,109476800,0.0000,1.0,422.0646,410.3586,59.7653,72.2794,74.2983,22.1484,21.7953,-0.3531,32.7306,39.0256,55.0000,35.0000,344.3420,422.0646,499.7872,2872234402.2975,4389028864.0000
