,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Upper Band,Real Middle Band,Chaikin A/D,OBV
2002-01-24,44.61,45.0,43.6,43.71,14.9711077677,18773000,0.0000,1.0,16.3430,16.2138,38.2259,26.3957,22.9517,-0.8197,-0.0881,-0.9079,22.0459,-99.4167,90.0000,30.0000,14.2359,18.4502,16.3430,-139337015.1078,243998350.0000
2002-01-23,44.14,44.14,41.33,43.54,14.9128810846,16678300,0.0000,1.0,16.4528,16.3446,37.8400,14.2620,23.5867,-0.7977,-0.1139,-0.9116,21.5237,-138.2979,95.0000,35.0000,14.4154,18.4903,16.4528,-107691100.8217,206452350.0000
2002-01-22,45.14,45.15,41.26,41.4,14.1799098967,18533900,0.0000,1.0,16.5633,16.4953,32.8223,28.1974,30.9872,-0.7692,-0.1279,-0.8971,20.6692,-166.9105,100.0000,40.0000,14.6351,18.4914,16.5633,-126802889.4361,173095750.0000
2002-01-18,46.2,46.71,44.85,44.95,15.3958200448,12907700,0.0000,1.0,16.7030,16.7390,37.6064,28.3006,29.8542,-0.7372,-0.0537,-0.7909,19.7699,-105.8896,100.0000,0.0000,15.1101,18.2959,16.7030,-92403208.7151,210163550.0000
2002-01-17,46.19,47.41,45.81,47.27,16.1904430149,11925700,0.0000,1.0,16.8285,16.8804,41.3480,36.4637,30.6803,-0.7238,-0.0440,-0.7678,19.4717,-76.9266,95.0000,0.0000,15.2722,18.3849,16.8285,-69363658.1782,235978950.0000
2002-01-16,46.16,46.61,45.44,45.5,15.5842004903,14053500,0.0000,1.0,16.9369,16.9530,36.7898,24.7982,27.5501,-0.7128,-0.0951,-0.8079,19.3657,-116.3513,100.0000,0.0000,15.2750,18.5989,16.9369,-89041063.1801,212127550.0000
2002-01-15,46.95,47.28,46.15,46.55,15.9438358863,18427000,0.0000,1.0,17.0743,17.0971,38.4749,30.7790,23.7651,-0.6890,-0.0966,-0.7857,18.9743,-108.8160,85.0000,5.0000,15.4283,18.7203,17.0743,-63816832.4037,240234550.0000
2002-01-14,46.21,47.76,46.08,47.15,16.1493418268,13410400,0.0000,1.0,17.2334,17.2185,39.4560,27.0731,18.9673,-0.6649,-0.1176,-0.7825,18.7098,-112.8780,90.0000,0.0000,15.4462,19.0206,17.2334,-53054159.8461,277088550.0000
2002-01-11,46.28,47.0,46.05,46.51,15.9301354902,11741500,0.0000,1.0,17.3678,17.3310,37.8501,13.4432,13.7152,-0.6355,-0.1525,-0.7880,18.4315,-140.5072,95.0000,0.0000,15.5234,19.2122,17.3678,-60397950.3265,250267750.0000
2002-01-10,46.66,47.14,45.5,46.69,15.9917872724,24998400,0.0000,1.0,17.5589,17.4785,38.1202,16.3855,14.6658,-0.5974,-0.1638,-0.7612,17.8877,-151.7745,100.0000,0.0000,15.5640,19.5539,17.5589,-59656381.9002,273750750.0000
2002-01-09,49.15,49.26,45.99,46.21,15.82738252,22968500,0.0000,1.0,17.7446,17.6350,36.9807,11.3170,18.2523,-0.5564,-0.1657,-0.7222,17.3153,-141.3869,100.0000,5.0000,15.6778,19.8113,17.7446,-82215913.6096,223753950.0000
2002-01-08,46.85,48.58,46.05,48.19,16.5055521237,28192700,0.0000,1.0,17.9299,17.8253,39.8569,16.2950,30.5565,-0.5150,-0.1302,-0.6451,16.7985,-138.1456,100.0000,0.0000,15.9202,19.9396,17.9299,-42460038.9923,269690950.0000
2002-01-07,50.4,50.42,47.1,47.2,16.1664673218,20032300,0.0000,1.0,18.0802,17.9642,37.5498,27.1448,40.9371,-0.4824,-0.1241,-0.6065,16.0465,-129.9802,100.0000,0.0000,16.0693,20.0912,18.0802,-81461797.8796,213305550.0000
2002-01-04,52.47,52.58,49.79,50.41,17.2659241037,19463700,0.0000,1.0,18.3001,18.1534,42.5813,48.2297,47.4220,-0.4514,-0.0624,-0.5139,15.4282,-69.3016,55.0000,0.0000,16.2140,20.3863,18.3001,-43810728.0008,253370150.0000
2002-01-03,53.34,53.34,51.65,51.98,17.8036646481,11120000,0.0000,1.0,18.4984,18.2469,45.4084,47.4369,50.2413,-0.4358,-0.0643,-0.5001,15.2776,-43.1030,60.0000,5.0000,16.1109,20.8860,18.4984,-22184394.6711,292297550.0000
2002-01-02,50.97,52.05,49.77,52.04,17.8242152421,9306400,0.0000,1.0,18.6343,18.2935,45.5182,46.5994,54.5101,-0.4197,-0.1102,-0.5299,15.5260,-70.0309,65.0000,10.0000,16.1149,21.1536,18.6343,-8629838.4586,314537550.0000
2001-12-31,51.5,51.75,49.99,50.5,17.2967499948,7340700,0.0000,1.0,18.7240,18.3429,42.1073,56.6877,53.9936,-0.3922,-0.1703,-0.5625,15.4006,-88.5515,70.0000,15.0000,16.1986,21.2494,18.7240,-27079368.2836,295924750.0000
2001-12-28,52.65,53.27,51.55,51.8,17.7420128659,7419600,0.0000,1.0,18.8648,18.4530,44.3331,60.2433,40.5466,-0.3496,-0.1924,-0.5421,15.1760,-67.1771,75.0000,20.0000,16.3595,21.3700,18.8648,-20906506.9217,310606150.0000
2001-12-27,52.24,52.24,50.87,52.1,17.8447658362,7145100,0.0000,1.0,18.9781,18.5279,44.8529,45.0499,23.3083,-0.3015,-0.2520,-0.5535,15.2758,-85.8079,80.0000,25.0000,16.4812,21.4751,18.9781,-10381027.8511,325445350.0000
2001-12-26,50.36,52.06,50.35,50.61,17.3344260839,6130600,0.0000,1.0,19.0670,18.5998,41.6235,16.3465,10.0080,-0.2385,-0.3320,-0.5705,15.0679,-113.0575,85.0000,30.0000,16.6115,21.5225,19.0670,-21750603.0349,311155150.0000
2001-12-24,50.19,51.1,50.05,50.12,17.1665962324,2609200,0.0000,1.0,19.2282,18.7330,40.5355,8.5285,6.1043,-0.1555,-0.3764,-0.5319,14.7938,-143.4227,90.0000,35.0000,16.8262,21.6301,19.2282,-13217955.0847,298893950.0000
2001-12-21,50.21,51.1,49.65,49.99,17.1220699453,15229800,0.0000,1.0,19.4042,18.8979,40.2549,5.1489,4.8842,-0.0614,-0.3965,-0.4579,14.2102,-175.3410,95.0000,40.0000,17.1192,21.6892,19.4042,-8695341.7496,293675550.0000
2001-12-20,51.94,52.0,49.37,49.56,16.9747906879,15187700,0.0000,1.0,19.5981,19.0848,39.3556,4.6355,7.1667,0.0377,-0.3899,-0.3522,13.5959,-215.7224,100.0000,45.0000,17.4678,21.7284,19.5981,7479756.1820,263215950.0000
2001-12-19,52.41,54.1,52.1,52.28,17.9064176183,10741400,0.0000,1.0,19.7731,19.3069,43.2695,4.8683,8.7902,0.1352,-0.3323,-0.1972,12.9493,-184.3384,100.0000,50.0000,17.9861,21.5601,19.7731,33466315.1218,293591350.0000
2001-12-18,54.73,54.8,53.21,53.6,18.3585306875,12553000,0.0000,1.0,19.8919,19.4543,45.3488,11.9963,13.3934,0.2183,-0.3095,-0.0913,12.7689,-172.3746,100.0000,0.0000,18.3134,21.4705,19.8919,51082211.1251,315074150.0000
2001-12-17,55.9,56.25,53.32,53.52,18.3311298954,15186500,0.0000,1.0,20.0439,19.5697,45.1971,9.5059,15.2791,0.2957,-0.2965,-0.0008,12.8084,-174.4611,100.0000,5.0000,18.5004,21.5873,20.0439,63872060.1857,289968150.0000
2001-12-14,55.32,56.25,54.75,55.84,19.1257528655,9653700,0.0000,1.0,20.1562,19.7000,48.9376,18.6780,19.5192,0.3698,-0.2524,0.1174,12.8729,-151.0450,100.0000,10.0000,18.8138,21.4986,20.1562,90098575.5484,320341150.0000
2001-12-13,56.6,57.0,55.0,55.0,18.8380445487,11841600,0.0000,1.0,20.2096,19.7605,47.4415,17.6533,18.2213,0.4329,-0.2472,0.1857,13.2425,-176.1168,100.0000,15.0000,18.9532,21.4660,20.2096,81345887.5442,301033750.0000
2001-12-12,57.9,58.43,55.83,57.67,19.7525459841,11285800,0.0000,1.0,20.2622,19.8576,52.0463,22.2263,21.2113,0.4947,-0.1952,0.2995,13.6856,-103.7754,100.0000,20.0000,19.1614,21.3630,20.2622,105029087.5442,324716950.0000
2001-12-11,57.0,59.1,56.9,57.53,19.704594598,11656900,0.0000,1.0,20.2603,19.8686,51.8133,14.7843,31.7613,0.5434,-0.1962,0.3472,14.3301,-74.0636,0.0000,25.0000,19.1559,21.3647,20.2603,95653192.1610,302145350.0000
2001-12-10,56.55,58.75,56.2,57.03,19.5333396475,11559400,0.0000,1.0,20.2381,19.8859,51.0057,26.6232,53.0719,0.5925,-0.1845,0.4080,14.9239,-88.4257,5.0000,30.0000,19.0734,21.4027,20.2381,105614543.0684,278831550.0000
2001-12-07,59.78,59.8,56.47,56.97,19.5127890535,16732600,0.0000,1.0,20.2105,19.9230,50.9119,53.8763,65.7205,0.6386,-0.1415,0.4971,15.6222,-58.4074,10.0000,35.0000,18.9577,21.4633,20.2105,113683457.5808,255712750.0000
2001-12-06,61.77,61.77,59.67,60.04,20.5642944492,14864100,0.0000,1.0,20.1988,19.9662,56.1355,78.7163,63.4380,0.6740,-0.0684,0.6056,16.3004,74.2102,0.0000,40.0000,18.9163,21.4814,20.1988,137099047.9683,289177950.0000
2001-12-05,60.33,62.25,60.28,61.99,21.2321887559,15036200,0.0000,1.0,20.1144,19.9032,59.8403,64.5690,47.7526,0.6911,-0.0628,0.6283,16.2790,120.5082,5.0000,45.0000,18.7216,21.5072,20.1144,156351596.5411,318906150.0000
2001-12-04,57.67,59.97,57.11,59.91,20.5197681621,9954500,0.0000,1.0,19.9901,19.7633,56.9621,47.0286,35.2597,0.7068,-0.1267,0.5801,16.1015,31.0800,10.0000,50.0000,18.5749,21.4053,19.9901,134217088.9325,288833750.0000
2001-12-03,59.08,59.08,57.05,57.28,19.6189671228,8938100,0.0000,1.0,19.8731,19.6837,52.9078,31.6602,29.1851,0.7385,-0.1558,0.5827,16.3310,-3.0399,0.0000,55.0000,18.2772,21.4690,19.8731,115143431.5877,268924750.0000
2001-11-30,58.4,60.05,58.1,58.72,20.11218138,10672200,0.0000,1.0,19.8087,19.6905,55.6338,27.0904,29.8128,0.7774,-0.1081,0.6693,16.7487,39.2289,0.0000,60.0000,18.0787,21.5387,19.8087,128968867.0559,286800950.0000
2001-11-29,57.25,58.6,56.5,58.42,20.0094284098,10047400,0.0000,1.0,19.6873,19.6461,55.1768,28.8047,39.8689,0.8044,-0.0847,0.7198,16.9353,15.7346,5.0000,65.0000,17.7332,21.6414,19.6873,136740417.8277,265456550.0000
2001-11-28,59.62,60.6,57.23,57.29,19.6223922218,13644200,0.0000,1.0,19.5280,19.6079,53.4611,33.5435,48.9611,0.8256,-0.0414,0.7842,17.4139,34.8338,0.0000,70.0000,17.2180,21.8380,19.5280,120090440.6818,245361750.0000
2001-11-27,59.77,61.68,57.98,60.02,20.5574442512,13945700,0.0000,1.0,19.3808,19.6064,58.6099,57.2587,55.7181,0.8359,0.0586,0.8945,17.7449,72.2322,5.0000,75.0000,16.7590,22.0025,19.3808,146407146.9110,272650150.0000
2001-11-26,61.45,61.64,59.0,60.4,20.6875980135,14814000,0.0000,1.0,19.2485,19.5063,59.3660,56.0811,57.5885,0.8213,0.1057,0.9270,17.9142,89.0512,10.0000,80.0000,16.6109,21.8862,19.2485,143542624.7497,300541550.0000
2001-11-23,61.5,61.5,59.9,61.31,20.9992820233,3582100,0.0000,1.0,19.1607,19.3819,61.1609,53.8145,65.5077,0.7949,0.1470,0.9418,17.8440,113.1198,15.0000,85.0000,16.6048,21.7165,19.1607,141746988.3874,330169550.0000
2001-11-21,60.2,60.2,58.2,59.78,20.475241875,8644500,0.0000,1.0,19.0674,19.2117,59.1901,62.8699,78.5197,0.7581,0.1572,0.9153,17.5455,93.7065,20.0000,90.0000,16.6545,21.4802,19.0674,136284285.8883,323005350.0000
2001-11-20,62.0,62.23,59.08,59.22,20.2834363305,14284200,0.0000,1.0,18.9554,19.0786,58.4571,79.8386,87.1538,0.7188,0.2026,0.9214,17.4391,122.4209,0.0000,95.0000,16.6073,21.3034,18.9554,126256665.8854,305716350.0000
2001-11-19,60.33,62.49,60.12,62.47,21.3965935084,13027300,0.0000,1.0,18.7863,18.9518,64.8820,92.8506,89.8521,0.6682,0.2672,0.9354,17.1111,173.7940,0.0000,100.0000,16.3596,21.2131,18.7863,152285652.5531,334284750.0000
2001-11-16,59.27,60.39,58.96,60.08,20.5779948452,13585100,0.0000,1.0,18.5442,18.6945,61.9613,88.7722,87.0965,0.6014,0.2249,0.8263,16.5047,149.3901,5.0000,100.0000,16.2444,20.8439,18.5442,126670792.6364,308230150.0000
2001-11-15,57.7,60.0,57.61,58.96,20.1943837563,13715500,0.0000,1.0,18.3424,18.4962,60.4987,87.9335,82.8378,0.5452,0.2132,0.7584,16.1794,140.9709,0.0000,100.0000,16.0842,20.6007,18.3424,111280679.3541,281059950.0000
2001-11-14,58.1,58.7,56.6,58.07,19.8895499445,11435900,0.0000,1.0,18.1443,18.3175,59.3179,84.5839,76.8058,0.4918,0.2079,0.6997,15.8978,126.2579,5.0000,100.0000,15.8754,20.4132,18.1443,107722683.5373,253628950.0000
2001-11-13,57.37,57.93,56.61,57.56,19.714869895,11384200,0.0000,1.0,17.9485,18.1520,58.6449,75.9961,72.3534,0.4399,0.2058,0.6457,15.8062,126.3402,10.0000,85.0000,15.6406,20.2565,17.9485,98573963.5347,230757150.0000
2001-11-12,55.25,56.44,53.69,56.23,19.2593317268,11900100,0.0000,1.0,17.8165,17.9875,56.8775,69.8375,74.8328,0.3884,0.1967,0.5852,15.8343,92.1190,15.0000,90.0000,15.6288,20.0042,17.8165,88569666.5642,207988750.0000
2001-11-09,55.4,56.54,54.8,55.42,18.9818987071,13227400,0.0000,1.0,17.7192,17.8536,55.7843,71.2266,80.2415,0.3392,0.2065,0.5457,16.1123,105.9803,20.0000,95.0000,15.6258,19.8126,17.7192,68404406.2014,184188550.0000
2001-11-08,55.63,58.05,54.64,56.29,19.2798823209,28670300,0.0000,1.0,17.6179,17.7348,57.2657,83.4342,85.1652,0.2876,0.2281,0.5157,16.1660,139.9257,25.0000,100.0000,15.5833,19.6524,17.6179,76006360.2274,210643350.0000
2001-11-07,51.61,56.87,51.19,55.11,18.8757206378,45922600,0.0000,1.0,17.5047,17.5722,55.7516,86.0636,79.2399,0.2306,0.2090,0.4396,16.2226,105.9388,0.0000,60.0000,15.6052,19.4042,17.5047,77856056.9969,153302750.0000
2001-11-06,53.41,54.83,51.93,54.73,18.7455668755,17599600,0.0000,1.0,17.3298,17.4350,55.2667,85.9978,64.1797,0.1783,0.1988,0.3772,16.4654,102.0141,0.0000,65.0000,15.3264,19.3332,17.3298,42929009.1143,61457550.0000
2001-11-05,53.58,54.08,52.0,53.08,18.180425539,15624800,0.0000,1.0,17.0921,17.2970,53.1490,65.6583,40.8617,0.1286,0.1766,0.3052,17.0569,92.4444,0.0000,70.0000,14.7224,19.4618,17.0921,10157340.1496,26258350.0000
2001-11-02,51.55,53.85,51.18,53.52,18.3311298954,16233400,0.0000,1.0,16.8890,17.2040,53.7942,40.8831,25.3051,0.0844,0.1821,0.2665,17.8086,92.8700,0.0000,75.0000,14.2465,19.5314,16.8890,8955432.4603,57507950.0000
2001-11-01,49.94,51.69,49.0,51.63,17.6837861828,14773800,0.0000,1.0,16.6311,17.0854,51.3861,16.0436,26.3870,0.0389,0.1590,0.1979,18.6387,50.6601,5.0000,80.0000,13.6207,19.6415,16.6311,-15485866.4150,25041150.0000
2001-10-31,49.71,51.55,49.0,49.12,16.8240863315,16042200,0.0000,1.0,16.4662,17.0224,47.9648,18.9885,46.4050,-0.0008,0.1743,0.1734,19.3522,37.3495,10.0000,85.0000,13.3452,19.5871,16.4662,-43715357.8682,-4506450.0000
2001-10-30,50.81,50.81,48.44,48.69,16.6768070741,21315700,0.0000,1.0,16.3924,17.0432,47.3619,44.1290,71.0343,-0.0444,0.2715,0.2271,20.0783,29.3382,15.0000,90.0000,13.2391,19.5456,16.3924,-14650666.1029,-36590850.0000
2001-10-29,54.95,55.0,52.22,52.3,17.9132678163,13394000,0.0000,1.0,16.3441,17.0818,52.1843,76.0974,85.0207,-0.1123,0.4196,0.3074,20.7143,106.0490,20.0000,95.0000,13.1801,19.5080,16.3441,18986767.6546,6040550.0000
2001-10-26,55.02,57.0,54.62,55.27,18.930522222,19884700,0.0000,1.0,16.2156,16.9943,56.6962,92.8766,82.3008,-0.2172,0.4966,0.2794,21.6140,166.0522,25.0000,100.0000,13.1089,19.3224,16.2156,44233012.2628,32828550.0000
2001-10-25,52.12,55.97,50.67,55.86,19.1326030635,17684900,0.0000,1.0,16.0832,16.7905,57.6366,86.0881,67.6834,-0.3414,0.4774,0.1361,22.1117,159.2208,30.0000,100.0000,13.2357,18.9308,16.0832,62279630.7476,72597950.0000
2001-10-24,49.55,53.5,49.45,53.24,18.2352271232,20073900,0.0000,1.0,15.9411,16.5439,54.4491,67.9378,50.8282,-0.4607,0.3913,-0.0694,22.7964,135.3120,35.0000,100.0000,13.4558,18.4264,15.9411,28378011.1251,37228150.0000
2001-10-23,48.64,51.2,48.28,49.35,16.9028636087,16586600,0.0000,1.0,15.8228,16.3659,49.0408,49.0242,35.4043,-0.5586,0.3193,-0.2393,23.9285,87.8772,40.0000,70.0000,13.5713,18.0742,15.8228,-6615009.6175,-2919650.0000
2001-10-22,48.24,49.3,46.6,48.33,16.5535035098,11401200,0.0000,1.0,15.8137,16.3094,47.4877,35.5226,31.3568,-0.6384,0.3214,-0.3170,24.8277,50.9999,45.0000,75.0000,13.5783,18.0491,15.8137,2246324.6326,-36092850.0000
2001-10-19,47.34,49.15,47.3,48.3,16.5432282128,14420800,0.0000,1.0,15.8012,16.2837,47.4430,21.6661,39.5085,-0.7187,0.3427,-0.3760,25.3857,57.8012,50.0000,80.0000,13.5797,18.0226,15.8012,-4172128.6989,-58895250.0000
2001-10-18,47.53,48.67,46.2,47.39,16.231544203,16679400,0.0000,1.0,15.7428,16.2564,46.1197,36.8816,62.1692,-0.8044,0.3596,-0.4448,26.0848,40.4549,55.0000,85.0000,13.5411,17.9444,15.7428,-6510636.8053,-87736850.0000
2001-10-17,50.9,51.0,46.5,46.64,15.9746617773,18275100,0.0000,1.0,15.7111,16.2590,45.0361,59.9776,80.6817,-0.8943,0.3999,-0.4944,26.7240,61.5048,60.0000,90.0000,13.5203,17.9019,15.7111,-5295133.9744,-121095650.0000
2001-10-16,50.11,50.6,48.37,49.85,17.0741185592,17447600,0.0000,1.0,15.6830,16.2889,49.0466,89.6482,91.6250,-0.9943,0.4699,-0.5243,27.4414,111.7892,65.0000,95.0000,13.4920,17.8740,15.6830,28980831.3601,-84545450.0000
2001-10-15,48.62,51.49,47.66,50.55,17.3138754898,15937400,0.0000,1.0,15.6234,16.2062,49.9684,92.4193,85.3737,-1.1117,0.4449,-0.6669,28.4795,131.8635,70.0000,100.0000,13.5241,17.7227,15.6234,17557738.9798,-49650250.0000
2001-10-12,48.64,49.94,47.1,49.5,16.9542400939,18691400,0.0000,1.0,15.5419,16.0897,48.5916,92.8075,71.1120,-1.2229,0.3594,-0.8635,29.5723,109.7709,75.0000,0.0000,13.5901,17.4938,15.5419,1329054.9051,-81525050.0000
2001-10-11,47.47,50.45,47.0,49.68,17.015891876,34409100,0.0000,1.0,15.5597,15.9986,48.8103,70.8944,46.5645,-1.3128,0.2475,-1.0654,30.4474,109.0204,80.0000,5.0000,13.5510,17.5685,15.5597,-24470342.2783,-44142250.0000
2001-10-10,40.37,45.09,40.3,44.9,15.3786945498,25689300,0.0000,1.0,15.5511,15.8916,42.2516,49.6342,26.4698,-1.3747,0.0609,-1.3137,31.3686,-62.0153,85.0000,0.0000,13.5660,17.5363,15.5511,-62569693.5791,-112960450.0000
2001-10-09,41.63,42.25,40.05,40.85,13.9915294512,20773600,0.0000,1.0,15.6130,15.9455,35.6111,19.1650,12.9199,-1.3899,-0.0550,-1.4449,31.2774,-138.6955,90.0000,5.0000,13.5768,17.6492,15.6130,-109872329.4854,-164339050.0000
2001-10-08,41.85,41.85,38.84,41.22,14.1182581145,23716800,0.0000,1.0,15.8246,16.1512,35.9700,10.6102,13.1374,-1.3761,-0.0740,-1.4502,30.4899,-163.8783,95.0000,0.0000,13.6325,18.0168,15.8246,-98541274.9409,-122791850.0000
2001-10-05,41.25,41.25,38.31,38.46,13.1729307881,38952200,0.0000,1.0,16.0486,16.3652,31.0441,8.9846,17.6562,-1.3576,-0.0910,-1.4487,29.5580,-208.6650,100.0000,0.0000,13.6904,18.4068,16.0486,-126118949.3563,-170225450.0000
2001-10-04,45.4,45.4,41.97,42.0,14.3854158372,38394300,0.0000,1.0,16.3978,16.7013,34.2552,19.8174,27.2896,-1.3349,0.0055,-1.3294,28.4253,-115.5580,100.0000,0.0000,13.7912,19.0045,16.3978,-56163977.9227,-92321050.0000
2001-10-03,48.05,48.05,43.34,44.81,15.3478686587,33231100,0.0000,1.0,16.6991,16.9450,37.1531,24.1667,37.6667,-1.3362,0.0550,-1.2813,27.5600,-68.2899,50.0000,0.0000,13.7256,19.6725,16.6991,19281381.2644,-15532450.0000
2001-10-02,45.09,47.0,44.55,45.87,15.7109291536,16447700,0.0000,1.0,17.0058,17.1132,38.3148,37.8846,51.1325,-1.3500,0.0507,-1.2992,26.7863,-63.3384,55.0000,0.0000,13.4455,20.5661,17.0058,44257622.0296,50929750.0000
2001-10-01,47.25,47.4,44.58,44.8,15.3444435597,15800400,0.0000,1.0,17.2957,17.2608,36.4081,50.9487,63.7330,-1.3627,0.0224,-1.3402,26.0975,-69.3543,60.0000,0.0000,13.2881,21.3033,17.2957,41706550.1996,18034350.0000
2001-09-28,47.83,49.22,47.07,47.54,16.2829206881,14839200,0.0000,1.0,17.6411,17.4625,39.3683,64.5641,73.4537,-1.3683,0.0326,-1.3357,25.3755,-44.3590,65.0000,5.0000,13.1985,22.0838,17.6411,68376728.9227,49635150.0000
2001-09-27,45.92,47.76,44.1,47.56,16.2897708861,15835200,0.0000,1.0,17.9592,17.5866,39.3905,75.6862,75.8473,-1.3764,-0.0297,-1.4061,24.8791,-64.1083,70.0000,10.0000,13.0635,22.8549,17.9592,85079456.3658,79313550.0000
2001-09-26,49.1,49.3,46.08,46.33,15.8684837081,16050400,0.0000,1.0,18.2227,17.7232,37.3248,80.1110,67.0303,-1.3690,-0.1072,-1.4762,24.0117,-61.4046,75.0000,15.0000,13.1505,23.2949,18.2227,56870302.2687,47643150.0000
2001-09-25,47.33,48.85,46.7,48.82,16.7213333613,18081000,0.0000,1.0,18.5211,17.9184,39.9429,71.7448,50.0284,-1.3422,-0.1591,-1.5013,23.3048,-58.3750,80.0000,20.0000,13.3372,23.7049,18.5211,83986505.9910,79743950.0000
2001-09-24,46.56,47.85,45.9,47.6,16.3034712822,15190700,0.0000,1.0,18.7543,18.0444,37.9159,49.2352,33.7890,-1.3024,-0.2959,-1.5983,22.6275,-73.5954,85.0000,25.0000,13.4961,24.0125,18.7543,48833678.0815,43581950.0000
2001-09-21,46.0,46.0,42.8,44.89,15.3752694508,22629000,0.0000,1.0,19.0302,18.2277,33.1551,29.1053,21.5942,-1.2284,-0.4279,-1.6563,21.6848,-105.6659,90.0000,30.0000,13.7364,24.3240,19.0302,26242380.6439,13200550.0000
2001-09-20,46.0,46.0,43.73,45.54,15.5979008864,22053800,0.0000,1.0,19.3157,18.5279,33.7447,23.0266,16.1803,-1.1215,-0.4904,-1.6118,20.2508,-114.3156,95.0000,35.0000,14.2293,24.4020,19.3157,12382118.1434,58458550.0000
2001-09-19,46.44,46.44,42.6,45.0,15.4129455399,20560900,0.0000,1.0,19.6457,18.8363,32.8015,12.6508,13.0869,-0.9989,-0.5553,-1.5542,18.8202,-135.9864,100.0000,40.0000,14.7128,24.5785,19.6457,-13849273.9276,14350950.0000
2001-09-18,46.53,48.38,45.31,46.37,15.8821841041,16022700,0.0000,1.0,19.9630,19.1967,33.9670,12.8634,13.4401,-0.8600,-0.5792,-1.4393,17.3144,-138.5210,100.0000,0.0000,15.3543,24.5718,19.9630,-24129723.9261,55472750.0000
2001-09-17,47.25,50.44,45.71,45.79,15.6835283616,21050400,0.0000,1.0,20.2980,19.5456,33.0097,13.7464,12.4353,-0.7152,-0.6041,-1.3194,15.9607,-157.5292,100.0000,5.0000,15.9583,24.6376,20.2980,-14213394.9339,23427350.0000
2001-09-10,50.47,51.79,49.66,50.54,17.3104503908,18062900,0.0000,1.0,20.6544,19.9521,37.2060,13.7104,9.9132,-0.5642,-0.5627,-1.1269,14.5713,-145.3341,95.0000,10.0000,16.7391,24.5696,20.6544,26463276.5234,65528150.0000
2001-09-07,48.0,50.3,47.45,49.18,16.8446369256,22764400,0.0000,1.0,20.8809,20.2302,34.9570,9.8490,8.3835,-0.4235,-0.6070,-1.0306,13.4889,-207.5535,100.0000,15.0000,17.2520,24.5099,20.8809,32738650.2308,29402350.0000
2001-09-06,52.66,54.97,48.4,48.51,16.615155292,24893000,0.0000,1.0,21.1642,20.5865,33.8481,6.1802,6.5029,-0.2718,-0.5734,-0.8451,12.0152,-244.0620,100.0000,0.0000,17.9829,24.3455,21.1642,22993889.5307,-16126450.0000
2001-09-05,53.82,54.2,51.37,53.21,18.2249518262,23961900,0.0000,1.0,21.4481,21.0046,38.1866,9.1213,8.0658,-0.1284,-0.4444,-0.5728,10.5542,-281.0379,100.0000,5.0000,19.0161,23.8802,21.4481,71112778.4195,33659550.0000
2001-09-04,58.75,59.0,54.0,54.3,18.5982876181,20811900,0.0000,1.0,21.6939,21.2972,39.2963,4.2072,11.4842,-0.0173,-0.3635,-0.3808,9.3185,-277.2712,100.0000,10.0000,19.6524,23.7354,21.6939,56718704.2071,81583350.0000
2001-08-31,59.11,60.15,58.03,58.85,20.1567076672,11761300,0.0000,1.0,21.9165,21.5813,44.4146,10.8687,24.5221,0.0735,-0.2418,-0.1682,8.3204,-205.3119,100.0000,15.0000,20.3605,23.4726,21.9165,93347648.2102,123207150.0000
2001-08-30,61.9,62.95,59.56,59.59,20.4101649938,14438800,0.0000,1.0,22.0537,21.7312,45.3268,19.3765,43.8572,0.1340,-0.1871,-0.0531,7.8185,-162.9214,100.0000,20.0000,20.6680,23.4394,22.0537,98673519.9041,146729750.0000
2001-08-29,63.38,63.5,61.59,62.72,21.4822209836,10695200,0.0000,1.0,22.2035,21.8703,49.4038,43.3210,61.1300,0.1807,-0.1119,0.0688,7.5295,-99.0264,55.0000,25.0000,20.9165,23.4906,22.2035,127040011.9409,175607350.0000
2001-08-28,65.4,65.47,62.57,62.8,21.5096217757,11027500,0.0000,1.0,22.2489,21.9111,49.5120,68.8741,68.9820,0.2087,-0.0945,0.1142,7.5673,-65.3425,60.0000,30.0000,21.0035,23.4944,22.2489,123120305.1350,196997750.0000
2001-08-27,65.79,66.59,64.48,64.97,22.2528682606,7402200,0.0000,1.0,22.2563,21.9534,52.4716,71.1948,61.0958,0.2324,-0.0646,0.1678,7.7818,16.9284,65.0000,35.0000,21.0268,23.4858,22.2563,141676925.8204,219052750.0000
2001-08-24,63.79,66.15,63.5,66.11,22.6433295476,10459600,0.0000,1.0,22.2416,21.9219,54.0850,66.8769,52.6818,0.2485,-0.0905,0.1580,8.0166,15.3612,70.0000,40.0000,21.0052,23.4779,22.2416,149605348.5669,233857150.0000
2001-08-23,63.44,65.44,62.93,62.95,21.5609982608,11025600,0.0000,1.0,22.1914,21.8459,50.0395,45.2157,40.7419,0.2711,-0.1677,0.1034,8.3437,-46.4278,0.0000,45.0000,20.9429,23.4399,22.1914,129317671.5841,212937950.0000
