,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2013-06-04,23.89,23.93,23.32,23.52,23.52,34760800,0.0000,1.0,25.5118,25.1567,36.5067,37.9344,43.5356,-0.8167,-0.2055,-0.6112,19.0207,-117.7179,0.0000,80.0000,25.5118,22.9782,28.0454,-1413038008.3861,164956300.0000
2013-06-03,24.265,24.32,23.71,23.848,23.848,35733800,0.0000,1.0,25.7143,25.3289,37.8855,51.7489,38.3905,-0.7707,-0.2108,-0.5599,18.4407,-111.2082,0.0000,85.0000,25.7143,23.2025,28.2260,-1401071175.5992,199717100.0000
2013-05-31,24.63,24.95,24.27,24.348,24.348,35925000,0.0000,1.0,25.9374,25.4848,40.0776,40.9235,23.5507,-0.7340,-0.2269,-0.5071,18.0246,-90.0512,5.0000,90.0000,25.9374,23.3371,28.5378,-1381505455.5992,235450900.0000
2013-05-30,24.13,24.779,23.93,24.55,24.55,60733200,0.0000,1.0,26.1685,25.6045,40.9878,22.4992,13.8227,-0.7275,-0.2771,-0.4504,17.8878,-106.6047,10.0000,95.0000,26.1685,23.3610,28.9761,-1353822073.2463,271375900.0000
2013-05-29,23.79,23.81,23.26,23.32,23.32,64237800,0.0000,1.0,26.3125,25.7155,32.0625,7.2294,10.8888,-0.7292,-0.3481,-0.3811,17.5975,-179.6339,15.0000,100.0000,26.3125,23.5569,29.0682,-1381792251.3382,210642700.0000
2013-05-28,24.54,24.54,23.92,24.1,24.1,50079700,0.0000,1.0,26.5350,25.9676,35.2768,11.7395,12.3760,-0.5955,-0.3014,-0.2941,16.3717,-168.1086,20.0000,100.0000,26.5350,24.0796,28.9904,-1331569971.3382,274880500.0000
2013-05-24,24.97,24.97,24.08,24.3125,24.3125,58727900,0.0000,1.0,26.6790,26.1642,36.2164,13.6974,11.0812,-0.4956,-0.2768,-0.2188,15.3954,-184.9692,25.0000,100.0000,26.6790,24.4881,28.8698,-1310568806.8220,324960200.0000
2013-05-23,24.8,25.53,24.77,25.06,25.06,37663100,0.0000,1.0,26.8058,26.3592,39.7553,11.6911,10.2822,-0.3825,-0.2329,-0.1496,14.4492,-169.7756,30.0000,100.0000,26.8058,24.9029,28.7088,-1282524584.9119,383688100.0000
2013-05-22,25.65,25.85,24.92,25.159,25.159,45314500,0.0000,1.0,26.8599,26.4959,40.2501,7.8553,11.3898,-0.3087,-0.2174,-0.0914,13.8319,-171.2607,35.0000,100.0000,26.8599,25.1024,28.6173,-1273604377.0172,421351200.0000
2013-05-21,25.87,26.075,25.59,25.66,25.66,26261300,0.0000,1.0,26.9074,26.6366,42.8121,11.3003,15.2262,-0.2201,-0.1831,-0.0370,13.2709,-135.8005,40.0000,100.0000,26.9074,25.2908,28.5240,-1251580555.5118,466665700.0000
2013-05-20,26.18,26.19,25.69,25.759,25.759,42402900,0.0000,1.0,26.9234,26.7394,43.3298,15.0138,21.0623,-0.1549,-0.1636,0.0088,13.1063,-128.4007,45.0000,100.0000,26.9234,25.3508,28.4960,-1232899836.9551,492927000.0000
2013-05-17,26.4,26.6,26.2,26.25,26.25,29462700,0.0000,1.0,26.9340,26.8426,45.9478,19.3644,26.3018,-0.0794,-0.1290,0.0497,13.0011,-75.6205,50.0000,0.0000,26.9340,25.3901,28.4778,-1202200137.3551,535329900.0000
2013-05-16,26.48,26.55,25.9,26.13,26.13,35499100,0.0000,1.0,26.9080,26.9050,45.1788,28.8089,28.8055,-0.0319,-0.1138,0.0819,13.2514,-84.4949,55.0000,0.0000,26.9080,25.3026,28.5133,-1180103112.3551,505867200.0000
2013-05-15,26.92,26.99,26.4,26.6,26.6,30299800,0.0000,1.0,26.8860,26.9866,47.7043,30.7323,24.0743,0.0414,-0.0689,0.1104,13.4716,-30.2280,60.0000,5.0000,26.8860,25.2274,28.5445,-1169726452.3551,541366300.0000
2013-05-14,26.8854,27.28,26.82,27.07,27.07,24930300,0.0000,1.0,26.8872,27.0273,50.3797,26.8752,18.4255,0.0866,-0.0410,0.1276,14.0751,11.5717,65.0000,10.0000,26.8872,25.2295,28.5449,-1159968889.6432,571666100.0000
2013-05-13,26.6,27.325,26.531,26.82,26.82,29068800,0.0000,1.0,26.8797,27.0228,48.9324,14.6154,13.6108,0.0950,-0.0428,0.1379,14.5807,-4.8390,70.0000,15.0000,26.8797,25.2240,28.5354,-1162136741.8171,546735800.0000
2013-05-10,27.14,27.3,26.57,26.68,26.68,30847100,0.0000,1.0,26.8647,27.0442,48.1275,13.7858,14.1323,0.1299,-0.0187,0.1486,15.1130,-8.7150,75.0000,20.0000,26.8647,25.2017,28.5277,-1154228856.6786,517667000.0000
2013-05-09,27.08,27.55,26.85,27.04,27.04,33457200,0.0000,1.0,26.9007,27.0825,50.0548,12.4313,20.0674,0.1868,0.0336,0.1532,15.6426,18.5171,80.0000,25.0000,26.9007,25.2241,28.5773,-1132678142.9800,548514100.0000
2013-05-08,26.88,27.3,26.65,27.12,27.12,34654900,0.0000,1.0,26.9496,27.0870,50.4815,16.1797,37.1404,0.2200,0.0752,0.1448,15.9818,2.4254,85.0000,30.0000,26.9496,25.2041,28.6951,-1117383422.9800,581971300.0000
2013-05-07,27.55,27.85,26.85,26.889,26.889,41259100,0.0000,1.0,26.9721,27.0835,49.2957,31.5912,58.2209,0.2511,0.1251,0.1260,16.5045,16.9535,90.0000,35.0000,26.9721,25.2069,28.7373,-1132844839.9031,547316400.0000
2013-05-06,28.33,28.46,27.48,27.57,27.57,43939400,0.0000,1.0,26.9571,27.1039,52.8395,63.6503,77.5412,0.3106,0.2159,0.0948,16.9038,79.7932,95.0000,40.0000,26.9571,25.1843,28.7300,-1094803949.7031,588575500.0000
2013-05-03,29.04,29.07,28.15,28.311,28.311,58506400,0.0000,1.0,26.9211,27.0549,57.0814,79.4212,82.5609,0.3128,0.2720,0.0408,16.8194,157.1902,100.0000,45.0000,26.9211,25.1704,28.6718,-1058935051.7439,632514900.0000
2013-05-02,28.0099,29.02,27.98,28.97,28.97,104257000,0.0000,1.0,26.8750,26.9227,61.2347,89.5521,80.6816,0.2355,0.2627,-0.0272,16.1218,198.1910,100.0000,50.0000,26.8750,25.2276,28.5225,-1020905891.7439,691021300.0000
2013-05-01,27.85,27.915,27.31,27.43,27.43,64567600,0.0000,1.0,26.7802,26.7072,53.7666,78.7093,73.1644,0.0664,0.1592,-0.0929,15.4131,100.3625,30.0000,55.0000,26.7802,25.4355,28.1248,-1115138180.2054,586764300.0000
2013-04-30,27.13,27.85,27.005,27.769,27.769,36245700,0.0000,1.0,26.7212,26.6311,56.0236,73.7833,68.3816,0.0063,0.1390,-0.1327,15.3023,107.4690,35.0000,60.0000,26.7212,25.3923,28.0500,-1076184173.5938,651331900.0000
2013-04-29,27.16,27.41,26.86,26.98,26.98,29201100,0.0000,1.0,26.6037,26.5113,51.5243,67.0007,63.0842,-0.1050,0.0625,-0.1674,15.2276,57.5105,40.0000,65.0000,26.6037,25.2510,27.9564,-1105480993.8305,615086200.0000
2013-04-26,26.6,27.62,26.6,26.85,26.85,33018000,0.0000,1.0,26.5312,26.4620,50.7353,64.3606,56.0809,-0.1652,0.0179,-0.1831,15.4396,55.6224,45.0000,70.0000,26.5312,25.1131,27.9493,-1089022192.0123,585885100.0000
2013-04-25,26.07,26.4,26.0,26.14,26.14,17150000,0.0000,1.0,26.4677,26.4211,46.1915,57.8913,46.3363,-0.2263,-0.0388,-0.1875,15.6627,-34.1676,50.0000,0.0000,26.4677,24.9996,27.9358,-1072189486.1300,552867100.0000
2013-04-24,25.93,26.4,25.8,26.11,26.11,19729900,0.0000,1.0,26.4652,26.4507,45.9916,45.9909,36.3548,-0.2288,-0.0509,-0.1778,16.1467,-38.5309,55.0000,5.0000,26.4652,24.9947,27.9357,-1067044486.1300,535717100.0000
2013-04-23,26.215,26.33,25.77,25.98,25.98,25191500,0.0000,1.0,26.4200,26.4866,45.1525,35.1268,27.5878,-0.2256,-0.0605,-0.1651,16.6562,-39.3864,60.0000,10.0000,26.4200,24.8558,27.9841,-1067702149.4633,515987200.0000
2013-04-22,25.81,26.36,25.7,25.97,25.97,25687600,0.0000,1.0,26.3775,26.5399,45.0902,27.9467,23.2524,-0.2049,-0.0549,-0.1500,17.1342,-35.6951,65.0000,15.0000,26.3775,24.7243,28.0307,-1061404274.4633,490795700.0000
2013-04-19,25.62,25.96,25.33,25.73,25.73,20380900,0.0000,1.0,26.3655,26.5999,43.6294,19.6900,20.2267,-0.1746,-0.0383,-0.1363,17.6373,-66.0776,70.0000,20.0000,26.3655,24.6972,28.0338,-1056733801.7360,465108100.0000
2013-04-18,26.82,26.82,25.15,25.69,25.69,39059000,0.0000,1.0,26.3660,26.6914,43.3910,22.1204,24.7426,-0.1089,0.0178,-0.1267,17.8458,-46.8601,75.0000,25.0000,26.3660,24.6985,28.0335,-1062233409.6726,444727200.0000
2013-04-17,26.65,27.2,26.39,26.625,26.625,26440600,0.0000,1.0,26.3745,26.7968,47.8893,18.8697,35.4378,-0.0194,0.1117,-0.1311,18.0652,34.2948,80.0000,30.0000,26.3745,24.7192,28.0298,-1048434122.2474,483786200.0000
2013-04-16,26.81,27.11,26.4,26.92,26.92,27365900,0.0000,1.0,26.3708,26.8149,49.4251,33.2375,55.5718,-0.0001,0.1590,-0.1590,18.8788,42.7596,85.0000,35.0000,26.3708,24.7174,28.0241,-1037335598.7906,510226800.0000
2013-04-15,27.16,27.48,26.36,26.52,26.52,30275400,0.0000,1.0,26.3493,26.8039,47.2458,54.2060,69.1441,-0.0054,0.1934,-0.1988,19.8027,44.1990,90.0000,40.0000,26.3493,24.7139,27.9846,-1050054960.7624,482860900.0000
2013-04-12,28.0,28.0,27.24,27.4,27.4,28697400,0.0000,1.0,26.3555,26.8338,51.9219,79.2719,72.0459,0.0285,0.2757,-0.2471,20.7753,122.3846,95.0000,45.0000,26.3555,24.7167,27.9943,-1028429675.0482,513136300.0000
2013-04-11,27.48,28.1,27.25,28.0175,28.0175,33368500,0.0000,1.0,26.3375,26.7741,55.5895,73.9544,66.5187,-0.0182,0.2979,-0.3160,21.0973,154.8508,100.0000,50.0000,26.3375,24.7375,27.9375,-1011815390.8376,541833700.0000
2013-04-10,27.0099,27.84,26.9,27.57,27.57,45949400,0.0000,1.0,26.2906,26.6433,53.3193,62.9113,68.2682,-0.1403,0.2502,-0.3905,21.4276,126.2226,0.0000,55.0000,26.2906,24.8425,27.7387,-1038706476.1318,508465200.0000
2013-04-09,26.58,26.89,26.42,26.59,26.59,21311100,0.0000,1.0,26.3036,26.5457,47.7643,62.6904,76.9939,-0.2487,0.2044,-0.4531,21.9386,32.8843,0.0000,60.0000,26.3036,24.8060,27.8013,-1058259412.3020,462515800.0000
2013-04-08,27.19,27.2,26.63,26.849,26.849,27256000,0.0000,1.0,26.3811,26.5411,49.2353,79.2028,81.4756,-0.2836,0.2206,-0.5042,23.0376,46.0794,5.0000,65.0000,26.3811,24.6850,28.0773,-1052364852.7275,483826900.0000
2013-04-05,26.86,27.8,26.61,27.39,27.39,64566600,0.0000,1.0,26.4367,26.5086,52.4402,89.0884,76.0093,-0.3504,0.2089,-0.5593,24.1425,69.5650,0.0000,70.0000,26.4367,24.6148,28.2586,-1046052936.9380,511082900.0000
2013-04-04,26.62,27.2301,26.11,27.0725,27.0725,82016800,0.0000,1.0,26.4961,26.4159,50.6492,76.1356,63.1935,-0.4856,0.1259,-0.6115,25.3056,23.7044,5.0000,75.0000,26.4961,24.4860,28.5062,-1066128266.3498,446516300.0000
2013-04-03,25.83,26.39,25.7,26.25,26.25,48195200,0.0000,1.0,26.5151,26.3467,45.6083,62.8039,59.4674,-0.6188,0.0242,-0.6430,26.3164,-33.6741,10.0000,80.0000,26.5151,24.4765,28.5536,-1125065256.1900,364499500.0000
2013-04-02,25.77,26.12,25.3,25.42,25.42,35153300,0.0000,1.0,26.5786,26.3569,39.7041,50.6410,55.5873,-0.6961,-0.0470,-0.6491,26.6445,-74.3956,15.0000,85.0000,26.5786,24.4983,28.6588,-1153702983.7262,316304300.0000
2013-04-01,25.63,25.89,25.28,25.53,25.53,22249300,0.0000,1.0,26.6936,26.4556,40.2542,64.9573,49.9594,-0.7001,-0.0628,-0.6373,26.7249,-85.1563,20.0000,90.0000,26.6936,24.6280,28.7592,-1128838454.4579,351457600.0000
2013-03-28,26.09,26.17,25.52,25.58,25.58,28585700,0.0000,1.0,26.8061,26.5530,40.4965,51.1636,31.2111,-0.7062,-0.0846,-0.6216,26.5782,-80.2497,25.0000,95.0000,26.8061,24.7613,28.8509,-1124826285.6055,373706900.0000
2013-03-27,25.0,26.28,24.72,26.09,26.09,52297400,0.0000,1.0,26.8896,26.6554,43.0049,33.7572,17.2227,-0.7089,-0.1084,-0.6005,26.5576,-94.8724,30.0000,100.0000,26.8896,24.9167,28.8624,-1101517945.6055,402292600.0000
2013-03-26,25.08,25.48,25.03,25.205,25.205,26957200,0.0000,1.0,26.9286,26.7149,36.5232,8.7125,9.2520,-0.7538,-0.1805,-0.5734,26.5360,-148.1580,35.0000,100.0000,26.9286,24.9899,28.8672,-1141076235.3491,349995200.0000
2013-03-25,25.75,25.8,25.078,25.131,25.131,39199000,0.0000,1.0,27.0378,26.8739,35.9446,9.1985,12.7951,-0.7102,-0.1819,-0.5282,25.6999,-166.3565,40.0000,100.0000,27.0378,25.2605,28.8152,-1135085746.4602,323038000.0000
2013-03-22,25.796,26.01,25.63,25.73,25.73,18456300,0.0000,1.0,27.1448,27.0573,38.6543,9.8450,17.9486,-0.6366,-0.1538,-0.4828,24.8409,-150.9771,45.0000,95.0000,27.1448,25.5966,28.6929,-1101641724.2995,362237000.0000
2013-03-21,25.66,26.11,25.56,25.74,25.74,24336100,0.0000,1.0,27.2148,27.1970,38.7005,19.3417,22.8020,-0.5944,-0.1501,-0.4443,24.1889,-178.5023,50.0000,100.0000,27.2148,25.8087,28.6208,-1092899266.4048,380693300.0000
2013-03-20,26.68,26.69,25.78,25.86,25.86,44006500,0.0000,1.0,27.2919,27.3504,39.2360,24.6592,21.2039,-0.5329,-0.1261,-0.4068,23.5025,-167.2546,0.0000,100.0000,27.2919,26.0594,28.5244,-1084492250.0411,405029400.0000
2013-03-19,26.53,26.9,26.21,26.55,26.55,25254200,0.0000,1.0,27.4220,27.5073,42.4435,24.4053,15.7403,-0.4589,-0.0836,-0.3752,22.8812,-123.0467,0.0000,95.0000,27.4220,26.2752,28.5688,-1048223156.6345,449035900.0000
2013-03-18,26.37,26.79,25.78,26.49,26.49,26653700,0.0000,1.0,27.5410,27.6081,42.0522,14.5472,13.9325,-0.4280,-0.0736,-0.3543,22.4326,-162.8703,5.0000,100.0000,27.5410,26.2916,28.7905,-1047857153.7360,423781700.0000
2013-03-15,27.03,27.06,26.56,26.645,26.645,31597400,0.0000,1.0,27.6325,27.7257,42.7658,8.2685,21.1750,-0.3762,-0.0403,-0.3359,21.8575,-129.3107,10.0000,45.0000,27.6325,26.4375,28.8276,-1058676972.5479,450435400.0000
2013-03-14,27.1,27.43,26.83,27.04,27.04,27646400,0.0000,1.0,27.7253,27.8395,44.5980,18.9818,35.1858,-0.3204,0.0054,-0.3259,21.6427,-91.6308,15.0000,50.0000,27.7253,26.5637,28.8868,-1037822688.5479,482032800.0000
2013-03-13,27.62,27.65,26.92,27.08,27.08,39619500,0.0000,1.0,27.7687,27.9237,44.7826,36.2748,52.1335,-0.2848,0.0424,-0.3272,21.5647,-84.3809,20.0000,55.0000,27.7687,26.6487,28.8886,-1029528768.5479,509679200.0000
2013-03-12,28.1,28.32,27.6,27.83,27.83,27569600,0.0000,1.0,27.7831,28.0125,48.3468,50.3007,62.9814,-0.2393,0.0985,-0.3378,21.5320,19.9994,25.0000,60.0000,27.7831,26.6921,28.8742,-1007276720.6027,549298700.0000
2013-03-11,28.01,28.64,27.83,28.14,28.14,35642100,0.0000,1.0,27.8046,28.0317,49.9064,69.8249,70.5913,-0.2541,0.1084,-0.3624,21.8899,58.6598,0.0000,65.0000,27.8046,26.6940,28.9153,-997321031.7138,576868300.0000
2013-03-08,28.425,28.47,27.73,27.96,27.96,44198900,0.0000,1.0,27.8249,28.0203,48.9989,68.8185,69.7916,-0.3008,0.0888,-0.3895,22.4093,30.2880,5.0000,70.0000,27.8249,26.6764,28.9734,-988960539.1212,541226200.0000
2013-03-07,27.57,28.675,27.47,28.578,28.578,74540200,0.0000,1.0,27.8594,28.0266,52.0762,73.1304,71.6164,-0.3377,0.0741,-0.4117,22.8216,48.2956,0.0000,75.0000,27.8594,26.6565,29.0623,-972236631.0131,585425100.0000
2013-03-06,28.1,28.13,27.35,27.4525,27.4525,33532600,0.0000,1.0,27.8830,27.9686,46.2340,67.4259,72.6560,-0.4428,-0.0126,-0.4303,23.2555,-31.2371,5.0000,80.0000,27.8830,26.6083,29.1577,-1034776168.1085,510884900.0000
2013-03-05,27.88,28.18,27.21,27.52,27.52,40622200,0.0000,1.0,27.9424,28.0229,46.5574,74.2928,68.3544,-0.4560,-0.0289,-0.4271,23.2859,-35.9992,10.0000,85.0000,27.9424,26.6430,29.2417,-1010056623.2367,544417500.0000
2013-03-04,27.76,28.06,27.44,27.72,27.72,32400700,0.0000,1.0,27.9718,28.0758,47.4924,76.2493,56.0192,-0.4730,-0.0531,-0.4199,23.3180,-28.3550,0.0000,90.0000,27.9718,26.6855,29.2582,-995399128.3913,585039700.0000
2013-03-01,27.05,28.1164,26.81,27.78,27.78,54064800,0.0000,1.0,28.0723,28.1133,47.7658,54.5209,37.4664,-0.5082,-0.1016,-0.4066,23.4644,-53.6311,0.0000,95.0000,28.0723,26.5824,29.5622,-992263576.7784,617440400.0000
2013-02-28,26.84,27.3,26.34,27.25,27.25,83027800,0.0000,1.0,28.2324,28.1484,45.1145,37.2872,26.2917,-0.5519,-0.1707,-0.3812,23.6185,-117.2545,0.0000,100.0000,28.2324,26.2850,30.1798,-1018484839.2402,563375600.0000
2013-02-27,27.34,27.34,26.63,26.87,26.87,44319700,0.0000,1.0,28.4319,28.2429,43.1490,20.5911,18.3647,-0.5457,-0.2072,-0.3385,23.1637,-128.9125,0.0000,100.0000,28.4319,26.1407,30.7230,-1092863910.0735,480347800.0000
2013-02-26,27.36,27.46,26.7,27.39,27.39,31611700,0.0000,1.0,28.6279,28.3875,45.2558,20.9967,21.0225,-0.4911,-0.2043,-0.2867,22.8060,-115.1476,0.0000,100.0000,28.6279,26.2362,31.0195,-1078506824.1580,524667500.0000
2013-02-25,27.16,27.64,27.15,27.27,27.27,34652000,0.0000,1.0,28.8818,28.4925,44.6635,13.5065,32.2903,-0.4672,-0.2316,-0.2357,22.4583,-99.2381,5.0000,95.0000,28.8818,26.0347,31.7290,-1104295316.2633,493055800.0000
2013-02-22,27.62,27.63,26.82,27.13,27.13,36350200,0.0000,1.0,29.0953,28.6211,43.9918,28.5643,53.5046,-0.4177,-0.2399,-0.1778,22.2792,-109.2628,10.0000,100.0000,29.0953,26.1259,32.0648,-1086615724.4265,458403800.0000
2013-02-21,28.28,28.55,27.15,27.283,27.283,49642300,0.0000,1.0,29.2928,28.7781,44.5532,54.8001,69.9828,-0.3342,-0.2164,-0.1178,22.0837,-89.4501,15.0000,70.0000,29.2928,26.3472,32.2385,-1078089134.3031,494754000.0000
2013-02-20,28.92,29.05,28.33,28.462,28.462,42098200,0.0000,1.0,29.4697,28.9355,49.1449,77.1495,71.7808,-0.2383,-0.1747,-0.0637,22.0121,-46.2793,20.0000,75.0000,29.4697,26.6043,32.3350,-1037878871.3031,544396300.0000
2013-02-19,28.23,29.08,28.12,28.93,28.93,49396400,0.0000,1.0,29.5830,28.9853,51.1321,77.9988,59.2833,-0.2326,-0.2125,-0.0200,22.4713,-45.6413,25.0000,80.0000,29.5830,26.7067,32.4593,-1011216677.9697,586494500.0000
2013-02-15,28.52,28.75,28.09,28.32,28.32,33109300,0.0000,1.0,29.6195,28.9911,48.5563,60.1940,40.9435,-0.2694,-0.3026,0.0331,22.9546,-66.8455,30.0000,85.0000,29.6195,26.7588,32.4802,-1045176702.9697,537098100.0000
2013-02-14,28.02,28.63,28.01,28.5,28.5,35615800,0.0000,1.0,29.7105,29.0618,49.2845,39.6571,28.8484,-0.2505,-0.3593,0.1088,23.2568,-74.6456,35.0000,90.0000,29.7105,26.9057,32.5153,-1035143581.7576,570207400.0000
2013-02-13,27.36,28.32,27.31,27.9075,27.9075,50164000,0.0000,1.0,29.7780,29.1209,46.7891,22.9795,24.5915,-0.2410,-0.4396,0.1986,23.5002,-114.9429,40.0000,95.0000,29.7780,27.0286,32.5275,-1055823723.6931,534591600.0000
2013-02-12,27.67,28.16,27.1,27.37,27.37,93498700,0.0000,1.0,29.8877,29.2486,44.4328,23.9085,27.2780,-0.1650,-0.4735,0.3085,23.5651,-151.6436,45.0000,100.0000,29.8877,27.2738,32.5015,-1065012179.1387,484427600.0000
2013-02-11,28.61,28.68,28.04,28.26,28.26,37361800,0.0000,1.0,30.0665,29.4464,47.7596,26.8864,27.0222,-0.0110,-0.4378,0.4269,23.5354,-124.7839,50.0000,75.0000,30.0665,27.6872,32.4459,-1019144892.3462,577926300.0000
2013-02-08,28.89,29.17,28.51,28.545,28.545,37708800,0.0000,1.0,30.2395,29.5713,48.8728,31.0390,23.6823,0.0952,-0.4411,0.5363,23.8755,-112.0921,55.0000,80.0000,30.2395,27.9081,32.5710,-1007469329.8462,615288100.0000
2013-02-07,29.11,29.15,28.27,28.65,28.65,34540100,0.0000,1.0,30.3773,29.6793,49.2748,23.1412,18.5390,0.2004,-0.4462,0.6466,24.4353,-133.0335,60.0000,85.0000,30.3773,28.1389,32.6157,-973759948.0280,652996900.0000
2013-02-06,28.74,29.29,28.66,29.05,29.05,38375900,0.0000,1.0,30.4743,29.7877,50.7866,16.8666,20.6281,0.3210,-0.4372,0.7582,25.0134,-126.8685,65.0000,90.0000,30.4743,28.3802,32.5684,-969049934.3917,687537000.0000
2013-02-05,28.26,28.96,28.04,28.64,28.64,47948200,0.0000,1.0,30.4748,29.8653,49.2711,15.6092,27.8162,0.4295,-0.4379,0.8675,25.7856,-167.9764,70.0000,95.0000,30.4748,28.3822,32.5674,-978187053.4393,649161100.0000
2013-02-04,29.06,29.2,28.01,28.109,28.109,92362200,0.0000,1.0,30.5139,29.9943,47.2733,29.4085,32.9975,0.6035,-0.3734,0.9769,26.4257,-189.3831,75.0000,0.0000,30.5139,28.5336,32.4942,-992779983.8741,601212900.0000
2013-02-01,31.01,31.02,29.63,29.73,29.73,85856700,0.0000,1.0,30.5464,30.1927,53.3684,38.4307,37.9292,0.8709,-0.1994,1.0703,27.0995,-37.6746,80.0000,0.0000,30.5464,28.7090,32.3838,-915785612.1094,693575100.0000
2013-01-31,29.15,31.47,28.74,30.981,30.981,190744900,0.0000,1.0,30.4484,30.2414,58.9400,31.1534,46.0571,1.0345,-0.0856,1.1201,28.4987,-2.8535,85.0000,0.0000,30.4484,28.2699,32.6269,-842282394.1237,779431800.0000
2013-01-30,30.98,31.49,30.88,31.24,31.24,87682100,0.0000,1.0,30.2994,30.1636,60.1756,44.2034,65.1344,1.1009,-0.0406,1.1415,29.9716,60.6229,90.0000,0.0000,30.2994,27.8912,32.7076,-964694505.7721,970176700.0000
2013-01-29,32.0,32.07,30.71,30.79,30.79,72976500,0.0000,1.0,30.0684,30.0503,58.7482,62.8145,76.6234,1.1432,-0.0085,1.1517,30.4194,64.3380,95.0000,0.0000,30.0684,27.2193,32.9174,-980506032.0016,882494600.0000
2013-01-28,31.88,32.5063,31.81,32.469,32.469,59682500,0.0000,1.0,29.8244,29.9724,67.2981,88.3853,79.0705,1.2265,0.0727,1.1538,30.8908,121.0172,100.0000,5.0000,29.8244,26.4731,33.1757,-916115002.5898,955471100.0000
2013-01-25,31.41,31.93,31.13,31.54,31.54,54363600,0.0000,1.0,29.5035,29.7096,64.5892,78.6703,65.4495,1.1439,0.0083,1.1356,30.6570,92.0518,60.0000,10.0000,29.5035,26.0007,33.0063,-969403255.1390,895788600.0000
2013-01-24,31.27,31.49,30.81,31.08,31.08,43845100,0.0000,1.0,29.2520,29.5170,63.1535,70.1559,49.8729,1.1165,-0.0171,1.1336,30.6161,81.0011,65.0000,15.0000,29.2520,25.6493,32.8546,-970762345.1390,841425000.0000
2013-01-23,31.1,31.5,30.8,30.82,30.82,48899800,0.0000,1.0,29.0445,29.3524,62.3334,47.5224,31.8173,1.1120,-0.0258,1.1379,30.7379,83.0343,70.0000,20.0000,29.0445,25.4090,32.6800,-961735412.7861,797579900.0000
2013-01-22,29.75,30.89,29.74,30.729,30.729,55243300,0.0000,1.0,28.8165,29.1979,62.0526,31.9405,22.3240,1.1167,-0.0276,1.1443,30.8661,66.1440,75.0000,25.0000,28.8165,25.0843,32.5487,-915629887.0718,748680100.0000
2013-01-18,30.31,30.44,29.27,29.66,29.66,49631500,0.0000,1.0,28.6480,29.0368,58.6089,15.9889,22.4194,1.1157,-0.0355,1.1512,31.2299,46.0591,80.0000,30.0000,28.6480,24.9726,32.3234,-955405063.0718,693436800.0000
2013-01-17,30.08,30.42,30.03,30.14,30.14,40256700,0.0000,1.0,28.5355,28.9712,60.9690,19.0427,36.8108,1.2070,0.0469,1.1601,31.7905,67.5284,85.0000,35.0000,28.5355,24.8532,32.2178,-938861229.7385,743068300.0000
2013-01-16,30.21,30.35,29.53,29.85,29.85,75332700,0.0000,1.0,28.4140,28.8481,60.0455,32.2267,58.3432,1.2571,0.1087,1.1484,31.8940,63.1922,90.0000,40.0000,28.4140,24.7916,32.0364,-921313437.4308,702811600.0000
2013-01-15,30.64,31.71,29.88,30.1,30.1,173242600,0.0000,1.0,28.2590,28.7427,61.2320,59.1630,79.6313,1.3323,0.2111,1.1212,32.0279,98.6506,95.0000,45.0000,28.2590,24.6304,31.8877,-904776991.0893,778144300.0000
